country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,98.97964,,,
Albania,2017,,,,,99.08063,,,
Albania,2018,,,,,98.95321,,,
Argentina (urban),1980,70.539,,,,,,,
Argentina (urban),1986,68.960556,,,,,,,
Argentina (urban),1987,73.05312,,,,,,,
Argentina (urban),1991,84.89723,,,,,,,
Argentina (urban),1992,,84.34919,,,,,,
Argentina (urban),1993,,83.69368,,,,,,
Argentina (urban),1994,,84.51469,,,,,,
Argentina (urban),1995,,85.222946,,,,,,
Argentina (urban),1996,,85.34649,,,,,,
Argentina (urban),1997,,83.72336,,,,,,
Argentina (urban),1998,,,84.78966,,,,,
Argentina (urban),1999,,,86.09885,,,,,
Argentina (urban),2000,,,85.95106,,,,,
Argentina (urban),2001,,,87.68551,,,,,
Argentina (urban),2002,,,93.50131,,,,,
Argentina (urban),2003,,,,88.81392,,,,
Argentina (urban),2004,,,,87.05184,,,,
Argentina (urban),2005,,,,84.69833,,,,
Argentina (urban),2006,,,,81.98486,,,,
Argentina (urban),2007,,,,80.80909,,,,
Argentina (urban),2008,,,,79.74017,,,,
Argentina (urban),2009,,,,78.20905,,,,
Argentina (urban),2010,,,,78.05982,,,,
Argentina (urban),2011,,,,75.15331,,,,
Argentina (urban),2012,,,,74.95642,,,,
Argentina (urban),2013,,,,74.939476,,,,
Argentina (urban),2014,,,,77.77474,,,,
Argentina (urban),2016,,,,76.76945,,,,
Argentina (urban),2017,,,,74.68689,,,,
Argentina (urban),2018,,,,78.97044,,,,
Argentina (urban),2019,,,,79.92356,,,,
Argentina (urban),2020,,,,84.034,,,,
Argentina (urban),2021,,,,82.428894,,,,
Argentina (urban),2022,,,,83.8596,,,,
Argentina (urban),2023,,,,83.820206,,,,
Argentina (urban),2024,,,,82.792816,,,,
Armenia,1996,98.773994,,,,,,,
Australia,1981,58.998863,,,,,,,
Australia,1985,,57.6903,,,,,,
Australia,1989,,,55.49184,,,,,
Australia,1995,,,,60.986813,,,,
Australia,2001,,,,52.476467,,,,
Australia,2003,,,,50.746174,,,,
Australia,2004,,,,44.99671,,,,
Australia,2008,,,,32.38549,,,,
Australia,2010,,,,31.380093,,,,
Australia,2014,,,,25.247583,,,,
Australia,2016,,,,26.490698,,,,
Australia,2018,,,,25.999283,,,,
Australia,2020,,,,22.747887,,,,
Austria,1994,,27.964153,,,,,,
Austria,1995,,27.732956,,,,,,
Austria,1996,,30.716518,,,,,,
Austria,1997,,30.446259,,,,,,
Austria,1998,,30.470863,,,,,,
Austria,1999,,27.65044,,,,,,
Austria,2000,,27.471558,,,,,,
Austria,2003,,,23.706102,,,,,
Austria,2004,,,21.12064,,,,,
Austria,2005,,,22.491669,,,,,
Austria,2006,,,21.79774,,,,,
Austria,2007,,,21.369675,,,,,
Austria,2008,,,19.706228,,,,,
Austria,2009,,,19.213676,,,,,
Austria,2010,,,18.033405,,,,,
Austria,2011,,,19.906086,,,,,
Austria,2012,,,19.692078,,,,,
Austria,2013,,,17.81345,,,,,
Austria,2014,,,18.723866,,,,,
Austria,2015,,,19.267822,,,,,
Austria,2016,,,16.79001,,,,,
Austria,2017,,,16.723854,,,,,
Austria,2018,,,17.229675,,,,,
Austria,2019,,,15.475357,,,,,
Austria,2020,,,14.774881,,,,,
Austria,2021,,,16.120983,,,,,
Austria,2022,,,14.082951,,,,,
Austria,2023,,,14.961182,,,,,
Belarus,1993,100.0,,,,,,,
Belarus,1995,100.0,,,,,,,
Belgium,1985,59.23358,,,,,,,
Belgium,1988,55.951202,,,,,,,
Belgium,1992,47.244053,,,,,,,
Belgium,1995,,34.93578,,,,,,
Belgium,1997,34.243374,,,,,,,
Belgium,2000,,28.218513,,,,,,
Belgium,2003,,,30.42231,,,,,
Belgium,2004,,,27.567642,,,,,
Belgium,2005,,,26.845327,,,,,
Belgium,2006,,,26.464489,,,,,
Belgium,2007,,,26.20728,,,,,
Belgium,2008,,,23.706305,,,,,
Belgium,2009,,,23.290983,,,,,
Belgium,2010,,,23.710745,,,,,
Belgium,2011,,,25.509274,,,,,
Belgium,2012,,,23.23081,,,,,
Belgium,2013,,,23.327234,,,,,
Belgium,2014,,,23.63062,,,,,
Belgium,2015,,,22.759127,,,,,
Belgium,2016,,,23.12251,,,,,
Belgium,2017,,,21.423641,,,,,
Belgium,2018,,,19.810627,,,,,
Belgium,2019,,,18.191456,,,,,
Belgium,2020,,,16.196558,,,,,
Belgium,2021,,,15.525317,,,,,
Belgium,2022,,,16.658142,,,,,
Belgium,2023,,,17.184711,,,,,
Belize,1993,97.21054,,,,,,,
Belize,1994,96.78095,,,,,,,
Belize,1996,,,97.221794,,,,,
Belize,1997,98.11634,,,,,,,
Belize,1998,97.23234,,,,,,,
Belize,1999,96.92774,,,,,,,
Bolivia,1997,,93.19792,,,,,,
Bolivia,1999,,,93.37811,,,,,
Bolivia,2000,,,,94.15761,,,,
Bolivia,2001,,,,94.4861,,,,
Bolivia,2002,,,,94.38871,,,,
Bolivia,2004,,,,,93.15135,,,
Bolivia,2005,,,,,,91.8037,,
Bolivia,2006,,,,,,91.29242,,
Bolivia,2007,,,,,,91.75556,,
Bolivia,2008,,,,,,91.45256,,
Bolivia,2009,,,,,,91.35045,,
Bolivia,2011,,,,,,88.91638,,
Bolivia,2012,,,,,,88.09731,,
Bolivia,2013,,,,,,86.2834,,
Bolivia,2014,,,,,,86.713196,,
Bolivia,2015,,,,,,87.61023,,
Bolivia,2016,,,,,,87.94998,,
Bolivia,2017,,,,,,87.74832,,
Bolivia,2018,,,,,,88.59132,,
Bolivia,2019,,,,,,88.17104,,
Bolivia,2020,,,,,,87.76963,,
Bolivia,2021,,,,,,87.9614,,
Bolivia,2022,,,,,,88.76065,,
Bolivia,2023,,,,,,87.0801,,
Bolivia (urban),1990,96.505,,,,,,,
Bolivia (urban),1992,96.910706,,,,,,,
Brazil,1981,96.258385,,,,,,,
Brazil,1982,96.12817,,,,,,,
Brazil,1983,97.13837,,,,,,,
Brazil,1984,97.10781,,,,,,,
