country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,3111557,,,,,,,
Albania,2002,,2919981,,,,,,
Albania,2005,,2840148,,,,,,
Albania,2008,,2758024,,,,,,
Albania,2012,,2735508,,,,,,
Albania,2014,,,2587509,,,,,
Albania,2015,,,2420018,,,,,
Albania,2016,,,2363050,,,,,
Albania,2017,,,2386634,,,,,
Albania,2018,,,,2321691,,,,
Albania,2019,,,,2298635,,,,
Albania,2020,,,,2244718,,,,
Algeria,1988,23023161,,,,,,,
Algeria,1995,,27156577,,,,,,
Algeria,2011,,,34742700,,,,,
Angola,2000,15144522,,,,,,,
Angola,2008,,20969418,,,,,,
Angola,2018,,,30472210,,,,,
Armenia,1999,,3093019,,,,,,
Armenia,2001,,3149516,,,,,,
Armenia,2002,,3136352,,,,,,
Armenia,2003,,3122927,,,,,,
Armenia,2004,,3047554,,,,,,
Armenia,2005,,3012464,,,,,,
Armenia,2006,,3038866,,,,,,
Armenia,2007,,2967987,,,,,,
Armenia,2008,,2970945,,,,,,
Armenia,2009,,2996906,,,,,,
Armenia,2010,,2957271,,,,,,
Armenia,2011,,2941954,,,,,,
Armenia,2012,,2923884,,,,,,
Armenia,2013,,2910192,,,,,,
Armenia,2014,,2880649,,,,,,
Armenia,2015,,2852925,,,,,,
Armenia,2016,,2824108,,,,,,
Armenia,2017,,2798275,,,,,,
Armenia,2018,,2785292,,,,,,
Armenia,2019,,,2840616,,,,,
Armenia,2020,,,2903127,,,,,
Armenia,2021,,,2867982,,,,,
Armenia,2022,,,2871920,,,,,
Armenia,2023,,,2870017,,,,,
Azerbaijan,1995,7536271,,,,,,,
Azerbaijan,2001,,7776281,,,,,,
Azerbaijan,2002,,7861900,,,,,,
Azerbaijan,2003,,7848774,,,,,,
Azerbaijan,2004,,7884014,,,,,,
Azerbaijan,2005,,7798577,,,,,,
Bangladesh,1983,96575064,,,,,,,
Bangladesh,1985,101166735,,,,,,,
Bangladesh,1988,108009677,,,,,,,
Bangladesh,1991,,114750398,,,,,,
Bangladesh,1995,,122790530,,,,,,
Bangladesh,2000,,,133540331,,,,,
Bangladesh,2005,,,143040261,,,,,
Bangladesh,2010,,,150624409,,,,,
Bangladesh,2016,,,158982919,,,,,
Bangladesh,2022,,,,164560018,,,,
Barbados,2016,189063,,,,,,,
Belarus,1998,,10034526,,,,,,
Belarus,1999,,9989544,,,,,,
Belarus,2000,,9916163,,,,,,
Belarus,2001,,9826826,,,,,,
Belarus,2002,,9724563,,,,,,
Belarus,2003,,9690105,,,,,,
Belarus,2004,,9589694,,,,,,
Belarus,2005,,9263738,,,,,,
Belarus,2006,,8877883,,,,,,
Belarus,2007,,8354303,,,,,,
Belarus,2008,,8286733,,,,,,
Belarus,2009,,8249259,,,,,,
Belarus,2010,,7603519,,,,,,
Belarus,2011,,7436576,,,,,,
Belarus,2012,,6834426,,,,,,
Belarus,2013,,6013998,,,,,,
Belarus,2014,,5721227,,,,,,
Belarus,2015,,6534534,,,,,,
Belarus,2016,,6953149,,,,,,
Belarus,2017,,6658879,,,,,,
Belarus,2018,,6075170,,,,,,
Belarus,2019,,5550621,,,,,,
Belarus,2020,,5399864,,,,,,
Belize,1995,,159341,,,,,,
Belize,2018,,,,247929,,,,
Benin,2003,7875675,,,,,,,
Benin,2011,,10125536,,,,,,
Benin,2015,,11252995,,,,,,
Benin,2018,,,12380746,,,,,
Benin,2021,,,13524346,,,,,
Bhutan,2003,612439,,,,,,,
Bhutan,2007,,640332,,,,,,
Bhutan,2012,,638618,,,,,,
Bhutan,2017,,639225,,,,,,
Bhutan,2022,,,532407,,,,,
Bosnia and Herzegovina,2001,3558620,,,,,,,
Bosnia and Herzegovina,2004,2405266,,,,,,,
Bosnia and Herzegovina,2007,,2063574,,,,,,
Bosnia and Herzegovina,2011,,2025749,,,,,,
Botswana,1985,1105557,,,,,,,
Botswana,1993,1359370,,,,,,,
Botswana,2002,,1558784,,,,,,
Botswana,2009,,1750714,,,,,,
Botswana,2015,,1930383,,,,,,
Bulgaria,1989,2484309,,,,,,,
Bulgaria,1994,6717299,,,,,,,
Bulgaria,1995,,,,6877428,,,,
Bulgaria,1997,,,8071351,,,,,
Bulgaria,2001,,,,7152285,,,,
Bulgaria,2003,,,,,7200364,,,
Bulgaria,2007,,,,,6148351,,,
Burkina Faso,1994,10164436,,,,,,,
Burkina Faso,1998,,11176014,,,,,,
Burkina Faso,2003,,13020802,,,,,,
