country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,71.59013,,,,,,,
Albania,2002,,73.179245,,,,,,
Albania,2005,,64.41114,,,,,,
Albania,2008,,58.716167,,,,,,
Albania,2012,,60.390068,,,,,,
Albania,2014,,,57.364906,,,,,
Albania,2015,,,45.408344,,,,,
Albania,2016,,,44.866104,,,,,
Albania,2017,,,44.721672,,,,,
Albania,2018,,,,34.79563,,,,
Albania,2019,,,,34.034912,,,,
Albania,2020,,,,31.054688,,,,
Algeria,1988,77.663,,,,,,,
Algeria,1995,,75.464,,,,,,
Algeria,2011,,,58.175,,,,,
Angola,2000,76.91398,,,,,,,
Angola,2008,,78.41079,,,,,,
Angola,2018,,,85.83766,,,,,
Armenia,1999,,90.02356,,,,,,
Armenia,2001,,90.22484,,,,,,
Armenia,2002,,89.81423,,,,,,
Armenia,2003,,90.702995,,,,,,
Armenia,2004,,84.13428,,,,,,
Armenia,2005,,80.39993,,,,,,
Armenia,2006,,78.780975,,,,,,
Armenia,2007,,72.34252,,,,,,
Armenia,2008,,69.40972,,,,,,
Armenia,2009,,77.23337,,,,,,
Armenia,2010,,77.88961,,,,,,
Armenia,2011,,75.04874,,,,,,
Armenia,2012,,73.86593,,,,,,
Armenia,2013,,70.681885,,,,,,
Armenia,2014,,69.9508,,,,,,
Armenia,2015,,65.09447,,,,,,
Armenia,2016,,58.476597,,,,,,
Armenia,2017,,67.113754,,,,,,
Armenia,2018,,67.45575,,,,,,
Armenia,2019,,,71.71932,,,,,
Armenia,2020,,,74.33736,,,,,
Armenia,2021,,,72.57591,,,,,
Armenia,2022,,,71.68759,,,,,
Armenia,2023,,,72.21352,,,,,
Azerbaijan,1995,87.704956,,,,,,,
Azerbaijan,2001,,81.54906,,,,,,
Azerbaijan,2002,,71.31494,,,,,,
Azerbaijan,2003,,66.22514,,,,,,
Azerbaijan,2004,,66.46874,,,,,,
Azerbaijan,2005,,57.095306,,,,,,
Bangladesh,1983,98.672005,,,,,,,
Bangladesh,1985,97.737,,,,,,,
Bangladesh,1988,97.971,,,,,,,
Bangladesh,1991,,98.34573,,,,,,
Bangladesh,1995,,95.86894,,,,,,
Bangladesh,2000,,,95.291214,,,,,
Bangladesh,2005,,,93.83099,,,,,
Bangladesh,2010,,,92.74079,,,,,
Bangladesh,2016,,,91.051735,,,,,
Bangladesh,2022,,,,81.635414,,,,
Barbados,2016,23.857338,,,,,,,
Belarus,1998,,96.37533,,,,,,
Belarus,1999,,95.913055,,,,,,
Belarus,2000,,94.377884,,,,,,
Belarus,2001,,88.70258,,,,,,
Belarus,2002,,85.33121,,,,,,
Belarus,2003,,83.42647,,,,,,
Belarus,2004,,78.055664,,,,,,
Belarus,2005,,62.832607,,,,,,
Belarus,2006,,51.241474,,,,,,
Belarus,2007,,42.05986,,,,,,
Belarus,2008,,37.524124,,,,,,
Belarus,2009,,35.579243,,,,,,
Belarus,2010,,28.741821,,,,,,
Belarus,2011,,24.884958,,,,,,
Belarus,2012,,17.052298,,,,,,
Belarus,2013,,11.314139,,,,,,
Belarus,2014,,11.153274,,,,,,
Belarus,2015,,13.838763,,,,,,
Belarus,2016,,15.050453,,,,,,
Belarus,2017,,13.787651,,,,,,
Belarus,2018,,9.697324,,,,,,
Belarus,2019,,7.7230854,,,,,,
Belarus,2020,,6.4600005,,,,,,
Belize,1995,,55.055065,,,,,,
Belize,2018,,,,27.953949,,,,
Benin,2003,97.78994,,,,,,,
Benin,2011,,96.13831,,,,,,
Benin,2015,,94.9087,,,,,,
Benin,2018,,,92.28479,,,,,
Benin,2021,,,91.66291,,,,,
Bhutan,2003,82.77681,,,,,,,
Bhutan,2007,,74.83472,,,,,,
Bhutan,2012,,59.684937,,,,,,
Bhutan,2017,,53.047913,,,,,,
Bhutan,2022,,,17.909376,,,,,
Bosnia and Herzegovina,2001,32.66488,,,,,,,
Bosnia and Herzegovina,2004,15.962813,,,,,,,
Bosnia and Herzegovina,2007,,12.555877,,,,,,
Bosnia and Herzegovina,2011,,13.823639,,,,,,
Botswana,1985,88.816,,,,,,,
Botswana,1993,84.75,,,,,,,
Botswana,2002,,75.00767,,,,,,
Botswana,2009,,69.00521,,,,,,
Botswana,2015,,69.38083,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,18.435999,,,,,,,
Bulgaria,1995,,,,33.592133,,,,
Bulgaria,1997,,,77.065,,,,,
