country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,26.619524,,,,,,,
Albania,2002,,28.966457,,,,,,
Albania,2005,,22.752651,,,,,,
Albania,2008,,18.588055,,,,,,
Albania,2012,,20.130684,,,,,,
Albania,2014,,,22.288168,,,,,
Albania,2015,,,14.362298,,,,,
Albania,2016,,,14.652038,,,,,
Albania,2017,,,14.372878,,,,,
Albania,2018,,,,10.455388,,,,
Albania,2019,,,,8.835338,,,,
Albania,2020,,,,8.4317665,,,,
Algeria,1988,35.36409,,,,,,,
Algeria,1995,,33.98552,,,,,,
Algeria,2011,,,17.685936,,,,,
Angola,2000,43.346844,,,,,,,
Angola,2008,,41.94566,,,,,,
Angola,2018,,,52.876602,,,,,
Armenia,1999,,48.74102,,,,,,
Armenia,2001,,50.50216,,,,,,
Armenia,2002,,48.51082,,,,,,
Armenia,2003,,46.88735,,,,,,
Armenia,2004,,39.822514,,,,,,
Armenia,2005,,34.611065,,,,,,
Armenia,2006,,31.539053,,,,,,
Armenia,2007,,27.662674,,,,,,
Armenia,2008,,25.261398,,,,,,
Armenia,2009,,30.005344,,,,,,
Armenia,2010,,30.4444,,,,,,
Armenia,2011,,28.890789,,,,,,
Armenia,2012,,27.294987,,,,,,
Armenia,2013,,26.297909,,,,,,
Armenia,2014,,25.646818,,,,,,
Armenia,2015,,23.120468,,,,,,
Armenia,2016,,21.550169,,,,,,
Armenia,2017,,23.288227,,,,,,
Armenia,2018,,23.72429,,,,,,
Armenia,2019,,,25.302982,,,,,
Armenia,2020,,,24.882563,,,,,
Armenia,2021,,,24.75009,,,,,
Armenia,2022,,,24.96811,,,,,
Armenia,2023,,,24.621729,,,,,
Azerbaijan,1995,45.12525,,,,,,,
Azerbaijan,2001,,38.434868,,,,,,
Azerbaijan,2002,,20.688093,,,,,,
Azerbaijan,2003,,19.641777,,,,,,
Azerbaijan,2004,,18.235804,,,,,,
Azerbaijan,2005,,13.450317,,,,,,
Bangladesh,1983,65.78386,,,,,,,
Bangladesh,1985,62.849895,,,,,,,
Bangladesh,1988,65.9586,,,,,,,
Bangladesh,1991,,66.36736,,,,,,
Bangladesh,1995,,61.14443,,,,,,
Bangladesh,2000,,,59.800995,,,,,
Bangladesh,2005,,,55.878967,,,,,
Bangladesh,2010,,,52.69889,,,,,
Bangladesh,2016,,,48.90564,,,,,
Bangladesh,2022,,,,35.02011,,,,
Barbados,2016,7.4491067,,,,,,,
Belarus,1998,,59.45851,,,,,,
Belarus,1999,,56.878017,,,,,,
Belarus,2000,,52.722282,,,,,,
Belarus,2001,,43.269176,,,,,,
Belarus,2002,,38.948463,,,,,,
Belarus,2003,,36.589073,,,,,,
Belarus,2004,,29.86171,,,,,,
Belarus,2005,,21.053297,,,,,,
Belarus,2006,,15.963428,,,,,,
Belarus,2007,,12.128587,,,,,,
Belarus,2008,,9.944107,,,,,,
Belarus,2009,,9.366898,,,,,,
Belarus,2010,,7.2667627,,,,,,
Belarus,2011,,5.9885154,,,,,,
Belarus,2012,,3.6112304,,,,,,
Belarus,2013,,2.3283079,,,,,,
Belarus,2014,,2.1069217,,,,,,
Belarus,2015,,2.827328,,,,,,
Belarus,2016,,3.0425987,,,,,,
Belarus,2017,,2.5559556,,,,,,
Belarus,2018,,1.7361535,,,,,,
Belarus,2019,,1.5009238,,,,,,
Belarus,2020,,1.0294615,,,,,,
Belize,1995,,29.698872,,,,,,
Belize,2018,,,,9.020883,,,,
Benin,2003,72.51566,,,,,,,
Benin,2011,,70.70332,,,,,,
Benin,2015,,71.39109,,,,,,
Benin,2018,,,55.91667,,,,,
Benin,2021,,,51.692307,,,,,
Bhutan,2003,44.396965,,,,,,,
Bhutan,2007,,34.716026,,,,,,
Bhutan,2012,,23.036285,,,,,,
Bhutan,2017,,19.847403,,,,,,
Bhutan,2022,,,4.113554,,,,,
Bosnia and Herzegovina,2001,8.35107,,,,,,,
Bosnia and Herzegovina,2004,4.0240088,,,,,,,
Bosnia and Herzegovina,2007,,2.9178956,,,,,,
Bosnia and Herzegovina,2011,,3.5328083,,,,,,
Botswana,1985,59.862274,,,,,,,
Botswana,1993,54.033047,,,,,,,
Botswana,2002,,46.86045,,,,,,
Botswana,2009,,37.127556,,,,,,
Botswana,2015,,37.94453,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,3.629381,,,,,,,
Bulgaria,1995,,,,9.701732,,,,
Bulgaria,1997,,,27.286404,,,,,
Bulgaria,2001,,,,17.117504,,,,
Bulgaria,2003,,,,,16.302013,,,
Bulgaria,2007,,,,,8.113219,,,
Burkina Faso,1994,83.6801,,,,,,,
Burkina Faso,1998,,81.478546,,,,,,
Burkina Faso,2003,,71.674164,,,,,,
Burkina Faso,2009,,,71.29473,,,,,
Burkina Faso,2014,,,,66.539795,,,,
Burkina Faso,2018,,,,,60.189526,,,
Burkina Faso,2021,,,,,59.16143,,,
Burundi,1992,79.910545,,,,,,,
Burundi,1998,,82.09063,,,,,,
Burundi,2006,,77.86164,,,,,,
