country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,65.71198,,,
Albania,2017,,,,,64.01113,,,
Albania,2018,,,,,62.370308,,,
Argentina (urban),1980,23.708212,,,,,,,
Argentina (urban),1986,22.399443,,,,,,,
Argentina (urban),1987,27.266268,,,,,,,
Argentina (urban),1991,40.69427,,,,,,,
Argentina (urban),1992,,39.252167,,,,,,
Argentina (urban),1993,,38.478043,,,,,,
Argentina (urban),1994,,39.663177,,,,,,
Argentina (urban),1995,,43.651608,,,,,,
Argentina (urban),1996,,44.542763,,,,,,
Argentina (urban),1997,,42.776497,,,,,,
Argentina (urban),1998,,,44.826637,,,,,
Argentina (urban),1999,,,45.707138,,,,,
Argentina (urban),2000,,,47.171597,,,,,
Argentina (urban),2001,,,51.012222,,,,,
Argentina (urban),2002,,,61.814625,,,,,
Argentina (urban),2003,,,,49.87085,,,,
Argentina (urban),2004,,,,45.84587,,,,
Argentina (urban),2005,,,,42.26909,,,,
Argentina (urban),2006,,,,37.696102,,,,
Argentina (urban),2007,,,,36.596565,,,,
Argentina (urban),2008,,,,34.947987,,,,
Argentina (urban),2009,,,,32.844147,,,,
Argentina (urban),2010,,,,31.744116,,,,
Argentina (urban),2011,,,,29.042154,,,,
Argentina (urban),2012,,,,28.410357,,,,
Argentina (urban),2013,,,,28.099302,,,,
Argentina (urban),2014,,,,31.108767,,,,
Argentina (urban),2016,,,,30.130035,,,,
Argentina (urban),2017,,,,27.912748,,,,
Argentina (urban),2018,,,,31.60994,,,,
Argentina (urban),2019,,,,33.7298,,,,
Argentina (urban),2020,,,,38.11954,,,,
Argentina (urban),2021,,,,34.998055,,,,
Argentina (urban),2022,,,,36.11062,,,,
Argentina (urban),2023,,,,37.08383,,,,
Argentina (urban),2024,,,,35.846752,,,,
Armenia,1996,75.8929,,,,,,,
Australia,1981,11.419068,,,,,,,
Australia,1985,,11.185401,,,,,,
Australia,1989,,,11.094839,,,,,
Australia,1995,,,,12.771082,,,,
Australia,2001,,,,9.733017,,,,
Australia,2003,,,,9.057772,,,,
Australia,2004,,,,6.682481,,,,
Australia,2008,,,,4.1179113,,,,
Australia,2010,,,,4.1867647,,,,
Australia,2014,,,,3.3226922,,,,
Australia,2016,,,,3.5944645,,,,
Australia,2018,,,,3.8594146,,,,
Australia,2020,,,,3.8076892,,,,
Austria,1994,,3.7487726,,,,,,
Austria,1995,,3.6847413,,,,,,
Austria,1996,,3.567593,,,,,,
Austria,1997,,3.8518083,,,,,,
Austria,1998,,3.5929732,,,,,,
Austria,1999,,2.606873,,,,,,
Austria,2000,,3.048984,,,,,,
Austria,2003,,,2.7827585,,,,,
Austria,2004,,,2.1248474,,,,,
Austria,2005,,,2.3089945,,,,,
Austria,2006,,,2.3241756,,,,,
Austria,2007,,,2.825373,,,,,
Austria,2008,,,2.8282058,,,,,
Austria,2009,,,3.0204284,,,,,
Austria,2010,,,2.3608663,,,,,
Austria,2011,,,2.8636227,,,,,
Austria,2012,,,3.1714485,,,,,
Austria,2013,,,2.2922528,,,,,
Austria,2014,,,2.3875847,,,,,
Austria,2015,,,2.6826463,,,,,
Austria,2016,,,2.9022138,,,,,
Austria,2017,,,2.4057767,,,,,
Austria,2018,,,2.5587409,,,,,
Austria,2019,,,2.5848663,,,,,
Austria,2020,,,2.6484988,,,,,
Austria,2021,,,2.8555448,,,,,
Austria,2022,,,2.516195,,,,,
Austria,2023,,,2.562799,,,,,
Belarus,1993,78.09771,,,,,,,
Belarus,1995,67.418304,,,,,,,
Belgium,1985,8.456892,,,,,,,
Belgium,1988,7.410779,,,,,,,
Belgium,1992,5.842464,,,,,,,
Belgium,1995,,4.6563854,,,,,,
Belgium,1997,4.2864475,,,,,,,
Belgium,2000,,3.069264,,,,,,
Belgium,2003,,,4.0766172,,,,,
Belgium,2004,,,3.287518,,,,,
Belgium,2005,,,3.1581917,,,,,
Belgium,2006,,,3.2679596,,,,,
Belgium,2007,,,3.1126046,,,,,
Belgium,2008,,,2.8778799,,,,,
Belgium,2009,,,3.2345793,,,,,
Belgium,2010,,,3.1545448,,,,,
Belgium,2011,,,3.3123102,,,,,
Belgium,2012,,,2.9490798,,,,,
Belgium,2013,,,3.1005898,,,,,
Belgium,2014,,,2.7732325,,,,,
Belgium,2015,,,2.647984,,,,,
Belgium,2016,,,2.805119,,,,,
Belgium,2017,,,2.7875445,,,,,
Belgium,2018,,,2.2202938,,,,,
Belgium,2019,,,1.8835607,,,,,
Belgium,2020,,,1.7026646,,,,,
Belgium,2021,,,1.5919385,,,,,
Belgium,2022,,,1.5120724,,,,,
Belgium,2023,,,1.5422646,,,,,
Belize,1993,69.70236,,,,,,,
Belize,1994,71.070755,,,,,,,
Belize,1996,,,73.41585,,,,,
Belize,1997,74.21285,,,,,,,
Belize,1998,73.46412,,,,,,,
Belize,1999,73.016266,,,,,,,
Bolivia,1997,,62.20516,,,,,,
Bolivia,1999,,,64.39697,,,,,
Bolivia,2000,,,,68.359695,,,,
Bolivia,2001,,,,65.95248,,,,
Bolivia,2002,,,,67.05217,,,,
Bolivia,2004,,,,,62.15089,,,
Bolivia,2005,,,,,,61.255463,,
Bolivia,2006,,,,,,58.501034,,
Bolivia,2007,,,,,,57.732445,,
Bolivia,2008,,,,,,54.25345,,
Bolivia,2009,,,,,,51.34214,,
Bolivia,2011,,,,,,46.289753,,
Bolivia,2012,,,,,,45.506374,,
Bolivia,2013,,,,,,43.08065,,
Bolivia,2014,,,,,,43.11775,,
Bolivia,2015,,,,,,43.541405,,
