country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,1.9134669,,,
Albania,2017,,,,,2.0502317,,,
Albania,2018,,,,,2.0254996,,,
Argentina (urban),1980,5.6120014,,,,,,,
Argentina (urban),1986,5.6918025,,,,,,,
Argentina (urban),1987,5.360562,,,,,,,
Argentina (urban),1991,3.4001563,,,,,,,
Argentina (urban),1992,,3.7579927,,,,,,
Argentina (urban),1993,,4.000226,,,,,,
Argentina (urban),1994,,3.8112478,,,,,,
Argentina (urban),1995,,3.8551774,,,,,,
Argentina (urban),1996,,3.8105175,,,,,,
Argentina (urban),1997,,4.026291,,,,,,
Argentina (urban),1998,,,3.7048333,,,,,
Argentina (urban),1999,,,3.6861954,,,,,
Argentina (urban),2000,,,3.5494776,,,,,
Argentina (urban),2001,,,3.581341,,,,,
Argentina (urban),2002,,,2.3625882,,,,,
Argentina (urban),2003,,,,3.2263408,,,,
Argentina (urban),2004,,,,3.652165,,,,
Argentina (urban),2005,,,,4.014572,,,,
Argentina (urban),2006,,,,4.5424137,,,,
Argentina (urban),2007,,,,4.5855956,,,,
Argentina (urban),2008,,,,4.8015223,,,,
Argentina (urban),2009,,,,5.1507554,,,,
Argentina (urban),2010,,,,4.978546,,,,
Argentina (urban),2011,,,,5.1510906,,,,
Argentina (urban),2012,,,,5.199826,,,,
Argentina (urban),2013,,,,5.2270303,,,,
Argentina (urban),2014,,,,4.6550784,,,,
Argentina (urban),2016,,,,4.9693017,,,,
Argentina (urban),2017,,,,5.1820626,,,,
Argentina (urban),2018,,,,4.7891665,,,,
Argentina (urban),2019,,,,4.6509585,,,,
Argentina (urban),2020,,,,3.9503617,,,,
Argentina (urban),2021,,,,4.09891,,,,
Argentina (urban),2022,,,,3.7181478,,,,
Argentina (urban),2023,,,,3.81383,,,,
Argentina (urban),2024,,,,3.8836942,,,,
Armenia,1996,0.9014931,,,,,,,
Australia,1981,6.645638,,,,,,,
Australia,1985,,6.645677,,,,,,
Australia,1989,,,6.8446894,,,,,
Australia,1995,,,,5.8010063,,,,
Australia,2001,,,,6.6406717,,,,
Australia,2003,,,,6.9682937,,,,
Australia,2004,,,,6.6806884,,,,
Australia,2008,,,,8.133547,,,,
Australia,2010,,,,8.776751,,,,
Australia,2014,,,,9.403477,,,,
Australia,2016,,,,9.52464,,,,
Australia,2018,,,,10.716424,,,,
Australia,2020,,,,11.665192,,,,
Austria,1994,,8.910065,,,,,,
Austria,1995,,8.529009,,,,,,
Austria,1996,,7.5484138,,,,,,
Austria,1997,,8.164317,,,,,,
Austria,1998,,8.151305,,,,,,
Austria,1999,,7.928718,,,,,,
Austria,2000,,8.312129,,,,,,
Austria,2003,,,9.046791,,,,,
Austria,2004,,,8.581706,,,,,
Austria,2005,,,8.467486,,,,,
Austria,2006,,,8.619126,,,,,
Austria,2007,,,9.785874,,,,,
Austria,2008,,,10.72729,,,,,
Austria,2009,,,11.590355,,,,,
Austria,2010,,,10.7426195,,,,,
Austria,2011,,,10.870786,,,,,
Austria,2012,,,11.733875,,,,,
Austria,2013,,,10.688699,,,,,
Austria,2014,,,10.574921,,,,,
Austria,2015,,,11.2027235,,,,,
Austria,2016,,,12.537241,,,,,
Austria,2017,,,11.686635,,,,,
Austria,2018,,,11.40192,,,,,
Austria,2019,,,12.522698,,,,,
Austria,2020,,,13.420764,,,,,
Austria,2021,,,12.996566,,,,,
Austria,2022,,,13.511136,,,,,
Austria,2023,,,12.948771,,,,,
Belarus,1993,0.48504233,,,,,,,
Belarus,1995,1.2097434,,,,,,,
Belgium,1985,4.3563147,,,,,,,
Belgium,1988,5.2359705,,,,,,,
Belgium,1992,6.5812244,,,,,,,
Belgium,1995,,7.7417493,,,,,,
Belgium,1997,8.008172,,,,,,,
Belgium,2000,,7.946371,,,,,,
Belgium,2003,,,8.123676,,,,,
Belgium,2004,,,7.6835394,,,,,
Belgium,2005,,,8.382371,,,,,
Belgium,2006,,,8.307581,,,,,
Belgium,2007,,,8.2818985,,,,,
Belgium,2008,,,8.321839,,,,,
Belgium,2009,,,9.472378,,,,,
Belgium,2010,,,9.397903,,,,,
Belgium,2011,,,8.795589,,,,,
Belgium,2012,,,9.213786,,,,,
Belgium,2013,,,9.490305,,,,,
Belgium,2014,,,8.580204,,,,,
Belgium,2015,,,8.982426,,,,,
Belgium,2016,,,9.18315,,,,,
Belgium,2017,,,9.476109,,,,,
Belgium,2018,,,8.933642,,,,,
Belgium,2019,,,9.063995,,,,,
Belgium,2020,,,9.169486,,,,,
Belgium,2021,,,9.498275,,,,,
Belgium,2022,,,8.913889,,,,,
Belgium,2023,,,8.935429,,,,,
Belize,1993,1.5152484,,,,,,,
Belize,1994,1.328372,,,,,,,
Belize,1996,,,1.2194226,,,,,
Belize,1997,1.2871594,,,,,,,
Belize,1998,1.2293193,,,,,,,
Belize,1999,1.4294524,,,,,,,
Bolivia,1997,,2.5844371,,,,,,
Bolivia,1999,,,2.7080126,,,,,
Bolivia,2000,,,,2.3438773,,,,
Bolivia,2001,,,,2.3826113,,,,
Bolivia,2002,,,,2.294541,,,,
Bolivia,2004,,,,,2.1285555,,,
Bolivia,2005,,,,,,2.594266,,
Bolivia,2006,,,,,,2.7065463,,
Bolivia,2007,,,,,,2.4770138,,
Bolivia,2008,,,,,,3.0681381,,
Bolivia,2009,,,,,,3.6032193,,
Bolivia,2011,,,,,,3.8226278,,
Bolivia,2012,,,,,,4.132622,,
Bolivia,2013,,,,,,4.2482624,,
Bolivia,2014,,,,,,4.0683413,,
Bolivia,2015,,,,,,3.9671645,,
Bolivia,2016,,,,,,4.1860204,,
Bolivia,2017,,,,,,4.1094584,,
Bolivia,2018,,,,,,3.9206755,,
Bolivia,2019,,,,,,3.7064066,,
Bolivia,2020,,,,,,3.6504834,,
Bolivia,2021,,,,,,3.5873072,,
Bolivia,2022,,,,,,3.6127913,,
Bolivia,2023,,,,,,3.5437686,,
Bolivia (urban),1990,1.5708984,,,,,,,
Bolivia (urban),1992,1.2640175,,,,,,,
Brazil,1981,1.2473557,,,,,,,
Brazil,1982,1.2684983,,,,,,,
Brazil,1983,1.0125687,,,,,,,
Brazil,1984,1.0009447,,,,,,,
Brazil,1985,1.1698718,,,,,,,
Brazil,1986,1.9938655,,,,,,,
Brazil,1987,1.5907935,,,,,,,
Brazil,1988,1.5302482,,,,,,,
Brazil,1989,1.652039,,,,,,,
Brazil,1990,1.3620001,,,,,,,
