country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,72.086136,,,,,,,,,,,,,,,
Albania,2002,,72.59133,,,,,,,,,,,,,,
Albania,2005,,69.049194,,,,,,,,,,,,,,
Albania,2008,,66.68077,,,,,,,,,,,,,,
Albania,2012,,67.51989,,,,,,,,,,,,,,
Albania,2014,,,66.301575,,,,,,,,,,,,,
Albania,2015,,,60.821598,,,,,,,,,,,,,
Albania,2016,,,60.493885,,,,,,,,,,67.956375,,,
Albania,2017,,,60.45671,,,,,,,,,,66.14055,,,
Albania,2018,,,,56.822388,,,,,,,,,64.67761,,,
Albania,2019,,,,56.50406,,,,,,,,,,,,
Albania,2020,,,,55.33995,,,,,,,,,,,,
Algeria,1988,75.37609,,,,,,,,,,,,,,,
Algeria,1995,,74.312325,,,,,,,,,,,,,,
Algeria,2011,,,66.6531,,,,,,,,,,,,,
Angola,2000,77.697975,,,,,,,,,,,,,,,
Angola,2008,,77.58631,,,,,,,,,,,,,,
Angola,2018,,,82.373535,,,,,,,,,,,,,
Argentina (urban),1980,,,,,,,,,42.73829,,,,,,,
Argentina (urban),1986,,,,,,,,,41.46768,,,,,,,
Argentina (urban),1987,,,,,,,,,45.60356,,,,,,,
Argentina (urban),1991,,,,,,,,,52.81012,,,,,,,
Argentina (urban),1992,,,,,,,,,,52.45733,,,,,,
Argentina (urban),1993,,,,,,,,,,52.068172,,,,,,
Argentina (urban),1994,,,,,,,,,,53.19264,,,,,,
Argentina (urban),1995,,,,,,,,,,55.923714,,,,,,
Argentina (urban),1996,,,,,,,,,,57.260036,,,,,,
Argentina (urban),1997,,,,,,,,,,56.138027,,,,,,
Argentina (urban),1998,,,,,,,,,,,58.083233,,,,,
Argentina (urban),1999,,,,,,,,,,,58.32688,,,,,
Argentina (urban),2000,,,,,,,,,,,59.85309,,,,,
Argentina (urban),2001,,,,,,,,,,,62.906315,,,,,
Argentina (urban),2002,,,,,,,,,,,69.45149,,,,,
Argentina (urban),2003,,,,,,,,,,,,61.27912,,,,
Argentina (urban),2004,,,,,,,,,,,,58.2902,,,,
Argentina (urban),2005,,,,,,,,,,,,55.90006,,,,
Argentina (urban),2006,,,,,,,,,,,,53.128784,,,,
Argentina (urban),2007,,,,,,,,,,,,52.353737,,,,
Argentina (urban),2008,,,,,,,,,,,,51.1193,,,,
Argentina (urban),2009,,,,,,,,,,,,49.662327,,,,
Argentina (urban),2010,,,,,,,,,,,,48.699013,,,,
Argentina (urban),2011,,,,,,,,,,,,47.114433,,,,
Argentina (urban),2012,,,,,,,,,,,,46.61012,,,,
Argentina (urban),2013,,,,,,,,,,,,46.25894,,,,
Argentina (urban),2014,,,,,,,,,,,,47.92025,,,,
Argentina (urban),2016,,,,,,,,,,,,47.090637,,,,
Argentina (urban),2017,,,,,,,,,,,,45.955776,,,,
Argentina (urban),2018,,,,,,,,,,,,47.78776,,,,
Argentina (urban),2019,,,,,,,,,,,,49.579678,,,,
Argentina (urban),2020,,,,,,,,,,,,51.88511,,,,
Argentina (urban),2021,,,,,,,,,,,,49.37573,,,,
Argentina (urban),2022,,,,,,,,,,,,49.346836,,,,
Argentina (urban),2023,,,,,,,,,,,,50.67896,,,,
Argentina (urban),2024,,,,,,,,,,,,49.983883,,,,
Armenia,1996,,,,,,,,,77.63344,,,,,,,
Armenia,1999,,81.61392,,,,,,,,,,,,,,
Armenia,2001,,82.0416,,,,,,,,,,,,,,
Armenia,2002,,81.45224,,,,,,,,,,,,,,
Armenia,2003,,81.14193,,,,,,,,,,,,,,
Armenia,2004,,77.97143,,,,,,,,,,,,,,
Armenia,2005,,75.7281,,,,,,,,,,,,,,
Armenia,2006,,74.576866,,,,,,,,,,,,,,
Armenia,2007,,71.88026,,,,,,,,,,,,,,
Armenia,2008,,70.94044,,,,,,,,,,,,,,
Armenia,2009,,73.87645,,,,,,,,,,,,,,
Armenia,2010,,73.94551,,,,,,,,,,,,,,
Armenia,2011,,73.333565,,,,,,,,,,,,,,
Armenia,2012,,72.62502,,,,,,,,,,,,,,
Armenia,2013,,71.383736,,,,,,,,,,,,,,
Armenia,2014,,71.46975,,,,,,,,,,,,,,
Armenia,2015,,70.321075,,,,,,,,,,,,,,
Armenia,2016,,67.555595,,,,,,,,,,,,,,
Armenia,2017,,69.7187,,,,,,,,,,,,,,
Armenia,2018,,70.34702,,,,,,,,,,,,,,
Armenia,2019,,,71.58994,,,,,,,,,,,,,
Armenia,2020,,,71.981094,,,,,,,,,,,,,
Armenia,2021,,,71.40152,,,,,,,,,,,,,
Armenia,2022,,,71.32357,,,,,,,,,,,,,
Armenia,2023,,,71.46893,,,,,,,,,,,,,
Australia,1981,,,,,,,,,30.050491,,,,,,,
Australia,1985,,,,,,,,,,29.68551,,,,,,
Australia,1989,,,,,,,,,,,30.4065,,,,,
Australia,1995,,,,,,,,,,,,30.413433,,,,
Australia,2001,,,,,,,,,,,,29.064573,,,,
Australia,2003,,,,,,,,,,,,29.226898,,,,
Australia,2004,,,,,,,,,,,,26.4691,,,,
Australia,2008,,,,,,,,,,,,25.733955,,,,
Australia,2010,,,,,,,,,,,,28.526749,,,,
Australia,2014,,,,,,,,,,,,28.286795,,,,
Australia,2016,,,,,,,,,,,,28.24666,,,,
Australia,2018,,,,,,,,,,,,30.288336,,,,
Australia,2020,,,,,,,,,,,,33.22465,,,,
Austria,1994,,,,,,,,,,28.85588,,,,,,
Austria,1995,,,,,,,,,,26.814611,,,,,,
Austria,1996,,,,,,,,,,24.25598,,,,,,
Austria,1997,,,,,,,,,,27.602955,,,,,,
Austria,1998,,,,,,,,,,26.173178,,,,,,
Austria,1999,,,,,,,,,,22.425358,,,,,,
Austria,2000,,,,,,,,,,24.936031,,,,,,
Austria,2003,,,,,,,,,,,27.17455,,,,,
Austria,2004,,,,,,,,,,,24.782713,,,,,
Austria,2005,,,,,,,,,,,25.621124,,,,,
Austria,2006,,,,,,,,,,,26.289633,,,,,
Austria,2007,,,,,,,,,,,29.217941,,,,,
Austria,2008,,,,,,,,,,,30.902327,,,,,
Austria,2009,,,,,,,,,,,33.041744,,,,,
Austria,2010,,,,,,,,,,,28.859903,,,,,
Austria,2011,,,,,,,,,,,32.684597,,,,,
Austria,2012,,,,,,,,,,,32.174667,,,,,
Austria,2013,,,,,,,,,,,28.822975,,,,,
