country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,871090,,,
Albania,2017,,,,,901306,,,
Albania,2018,,,,,818300,,,
Argentina (urban),1980,19363630.0,,,,,,,
Argentina (urban),1986,21256246.0,,,,,,,
Argentina (urban),1987,22450110.0,,,,,,,
Argentina (urban),1991,13412624.0,,,,,,,
Argentina (urban),1992,,16796797,,,,,,
Argentina (urban),1993,,19255102,,,,,,
Argentina (urban),1994,,18717841,,,,,,
Argentina (urban),1995,,21274049,,,,,,
Argentina (urban),1996,,22012445,,,,,,
Argentina (urban),1997,,24462337,,,,,,
Argentina (urban),1998,,,22106832.0,,,,,
Argentina (urban),1999,,,22771234.0,,,,,
Argentina (urban),2000,,,23887072.0,,,,,
Argentina (urban),2001,,,25328358.0,,,,,
Argentina (urban),2002,,,16712507.0,,,,,
Argentina (urban),2003,,,,21475771,,,,
Argentina (urban),2004,,,,24818871,,,,
Argentina (urban),2005,,,,26484071,,,,
Argentina (urban),2006,,,,30028849,,,,
Argentina (urban),2007,,,,30087056,,,,
Argentina (urban),2008,,,,31121183,,,,
Argentina (urban),2009,,,,33945540,,,,
Argentina (urban),2010,,,,32264504,,,,
Argentina (urban),2011,,,,32098471,,,,
Argentina (urban),2012,,,,32060859,,,,
Argentina (urban),2013,,,,32854556,,,,
Argentina (urban),2014,,,,28637115,,,,
Argentina (urban),2016,,,,32372106,,,,
Argentina (urban),2017,,,,32982432,,,,
Argentina (urban),2018,,,,31850416,,,,
Argentina (urban),2019,,,,32316801,,,,
Argentina (urban),2020,,,,27665040,,,,
Argentina (urban),2021,,,,26245375,,,,
Argentina (urban),2022,,,,22437755,,,,
Argentina (urban),2023,,,,24868923,,,,
Argentina (urban),2024,,,,24756239,,,,
Armenia,1996,355820.97,,,,,,,
Australia,1981,8974935.0,,,,,,,
Australia,1985,,9644605,,,,,,
Australia,1989,,,11295970.0,,,,,
Australia,1995,,,,9471800,,,,
Australia,2001,,,,12064945,,,,
