country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,58.611904,,,,,,,
Albania,2002,,60.983803,,,,,,
Albania,2005,,49.992928,,,,,,
Albania,2008,,43.44341,,,,,,
Albania,2012,,45.900337,,,,,,
Albania,2014,,,46.492706,,,,,
Albania,2015,,,32.770725,,,,,
Albania,2016,,,32.871754,,,,,
Albania,2017,,,32.663357,,,,,
Albania,2018,,,,24.127262,,,,
Albania,2019,,,,21.494648,,,,
Albania,2020,,,,19.929186,,,,
Algeria,1988,67.727,,,,,,,
Algeria,1995,,65.198,,,,,,
Algeria,2011,,,41.833,,,,,
Angola,2000,69.713715,,,,,,,
Angola,2008,,71.71872,,,,,,
Angola,2018,,,80.00291,,,,,
Armenia,1999,,84.3697,,,,,,
Armenia,2001,,85.45796,,,,,,
Armenia,2002,,84.6483,,,,,,
Armenia,2003,,84.90016,,,,,,
Armenia,2004,,76.15055,,,,,,
Armenia,2005,,70.736725,,,,,,
Armenia,2006,,66.79738,,,,,,
Armenia,2007,,59.69538,,,,,,
Armenia,2008,,56.25708,,,,,,
Armenia,2009,,64.97839,,,,,,
Armenia,2010,,65.97366,,,,,,
Armenia,2011,,63.031586,,,,,,
Armenia,2012,,59.61346,,,,,,
Armenia,2013,,57.419724,,,,,,
Armenia,2014,,55.164864,,,,,,
Armenia,2015,,50.665253,,,,,,
Armenia,2016,,45.869503,,,,,,
Armenia,2017,,52.738274,,,,,,
Armenia,2018,,52.7558,,,,,,
Armenia,2019,,,57.108063,,,,,
Armenia,2020,,,58.1544,,,,,
Armenia,2021,,,56.98626,,,,,
Armenia,2022,,,55.707138,,,,,
Armenia,2023,,,56.93679,,,,,
Azerbaijan,1995,80.152664,,,,,,,
Azerbaijan,2001,,73.07174,,,,,,
Azerbaijan,2002,,53.718533,,,,,,
Azerbaijan,2003,,48.823284,,,,,,
Azerbaijan,2004,,47.680466,,,,,,
Azerbaijan,2005,,35.932808,,,,,,
Bangladesh,1983,97.496,,,,,,,
Bangladesh,1985,96.152,,,,,,,
Bangladesh,1988,96.641,,,,,,,
