country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,19.726994,,,,,,,
Albania,2002,,20.632385,,,,,,
Albania,2005,,21.970509,,,,,,
Albania,2008,,19.20988,,,,,,
Albania,2012,,21.673386,,,,,,
Albania,2014,,,25.78945,,,,,
Albania,2015,,,23.260038,,,,,
Albania,2016,,,25.512579,,,,,
Albania,2017,,,24.363068,,,,,
Albania,2018,,,,26.184834,,,,
Albania,2019,,,,21.39066,,,,
Albania,2020,,,,23.741966,,,,
Algeria,1988,25.596615,,,,,,,
Algeria,1995,,26.21352,,,,,,
Algeria,2011,,,17.36326,,,,,
Angola,2000,44.456913,,,,,,,
Angola,2008,,31.165907,,,,,,
Angola,2018,,,37.952305,,,,,
Armenia,1999,,23.717194,,,,,,
Armenia,2001,,22.71761,,,,,,
Armenia,2002,,21.50321,,,,,,
Armenia,2003,,17.98415,,,,,,
Armenia,2004,,23.167366,,,,,,
Armenia,2005,,21.21876,,,,,,
Armenia,2006,,20.384184,,,,,,
Armenia,2007,,21.048283,,,,,,
Armenia,2008,,19.45749,,,,,,
Armenia,2009,,17.870182,,,,,,
Armenia,2010,,18.052835,,,,,,
Armenia,2011,,19.454119,,,,,,
Armenia,2012,,19.84329,,,,,,
Armenia,2013,,21.39971,,,,,,
Armenia,2014,,20.855862,,,,,,
Armenia,2015,,21.968204,,,,,,
Armenia,2016,,22.968697,,,,,,
Armenia,2017,,20.586512,,,,,,
Armenia,2018,,23.193651,,,,,,
Armenia,2019,,,20.556156,,,,,
Armenia,2020,,,18.015852,,,,,
Armenia,2021,,,19.21412,,,,,
Armenia,2022,,,18.917255,,,,,
Armenia,2023,,,19.745953,,,,,
Azerbaijan,1995,28.146696,,,,,,,
Azerbaijan,2001,,22.868961,,,,,,
Azerbaijan,2002,,12.953741,,,,,,
Azerbaijan,2003,,14.469154,,,,,,
Azerbaijan,2004,,10.023277,,,,,,
Azerbaijan,2005,,10.276511,,,,,,
Bangladesh,1983,18.500875,,,,,,,
Bangladesh,1985,12.352584,,,,,,,
Bangladesh,1988,14.708804,,,,,,,
Bangladesh,1991,,17.322716,,,,,,
Bangladesh,1995,,17.201626,,,,,,
Bangladesh,2000,,,17.069723,,,,,
Bangladesh,2005,,,14.860716,,,,,
Bangladesh,2010,,,16.046642,,,,,
Bangladesh,2016,,,17.986475,,,,,
Bangladesh,2022,,,,19.07912,,,,
Barbados,2016,30.41538,,,,,,,
Belarus,1998,,25.910217,,,,,,
Belarus,1999,,26.916222,,,,,,
Belarus,2000,,26.296041,,,,,,
Belarus,2001,,25.314976,,,,,,
Belarus,2002,,23.677374,,,,,,
Belarus,2003,,24.088167,,,,,,
Belarus,2004,,21.87397,,,,,,
Belarus,2005,,22.737345,,,,,,
Belarus,2006,,22.441538,,,,,,
Belarus,2007,,23.153229,,,,,,
Belarus,2008,,22.289522,,,,,,
Belarus,2009,,22.10192,,,,,,
Belarus,2010,,22.012465,,,,,,
Belarus,2011,,21.914362,,,,,,
Belarus,2012,,20.43949,,,,,,
Belarus,2013,,20.897438,,,,,,
Belarus,2014,,19.966578,,,,,,
Belarus,2015,,20.06265,,,,,,
Belarus,2016,,19.731499,,,,,,
Belarus,2017,,18.590212,,,,,,
Belarus,2018,,18.465223,,,,,,
Belarus,2019,,20.087292,,,,,,
Belarus,2020,,16.42144,,,,,,
Belize,1995,,44.244278,,,,,,
Belize,2018,,,,30.533377,,,,
Benin,2003,24.097351,,,,,,,
Benin,2011,,24.737474,,,,,,
Benin,2015,,51.037933,,,,,,
Benin,2018,,,23.280466,,,,,
Benin,2021,,,23.793573,,,,,
Bhutan,2003,21.49461,,,,,,,
Bhutan,2007,,25.435549,,,,,,
Bhutan,2012,,24.56332,,,,,,
Bhutan,2017,,25.307789,,,,,,
Bhutan,2022,,,21.95677,,,,,
Bosnia and Herzegovina,2001,22.525267,,,,,,,
Bosnia and Herzegovina,2004,26.124924,,,,,,,
Bosnia and Herzegovina,2007,,25.823174,,,,,,
Bosnia and Herzegovina,2011,,26.493265,,,,,,
Botswana,1985,35.72647,,,,,,,
Botswana,1993,36.207798,,,,,,,
Botswana,2002,,36.815514,,,,,,
Botswana,2009,,36.036217,,,,,,
Botswana,2015,,32.29942,,,,,,
Bulgaria,1989,14.772082,,,,,,,
Bulgaria,1994,16.786379,,,,,,,
Bulgaria,1995,,,,27.483105,,,,
Bulgaria,1997,,,11.956129,,,,,
Bulgaria,2001,,,,32.867214,,,,
Bulgaria,2003,,,,,25.299377,,,
Bulgaria,2007,,,,,27.77457,,,
Burkina Faso,1994,23.467634,,,,,,,
Burkina Faso,1998,,27.939888,,,,,,
Burkina Faso,2003,,28.691729,,,,,,
Burkina Faso,2009,,,24.261356,,,,,
Burkina Faso,2014,,,,16.573687,,,,
Burkina Faso,2018,,,,,23.222408,,,
Burkina Faso,2021,,,,,22.498138,,,
Burundi,1992,20.33867,,,,,,,
Burundi,1998,,35.190273,,,,,,
Burundi,2006,,11.957281,,,,,,
Burundi,2013,,24.899399,,,,,,
Burundi,2020,,,24.24317,,,,,
Cameroon,1996,24.822784,,,,,,,
Cameroon,2001,,25.611485,,,,,,
Cameroon,2007,,25.606924,,,,,,
Cameroon,2014,,34.172325,,,,,,
Cameroon,2021,,,30.6948,,,,,
Cape Verde,2001,31.814655,,,,,,,
Cape Verde,2007,,29.577574,,,,,,
Cape Verde,2015,,,28.65591,,,,,
Central African Republic,1992,35.484474,,,,,,,
Central African Republic,2008,,38.30468,,,,,,
Central African Republic,2021,,,29.6148,,,,,
Chad,2003,26.964523,,,,,,,
Chad,2011,36.44678,,,,,,,
Chad,2018,,22.898516,,,,,,
Chad,2022,,25.495834,,,,,,
China,1990,,20.464914,,,,,,
China,1993,,21.758781,,,,,,
China,1996,,22.467508,,,,,,
China,1999,,24.8085,,,,,,
China,2002,,28.221973,,,,,,
China,2005,,27.80823,,,,,,
China,2008,,31.45789,,,,,,
China,2010,,32.05446,,,,,,
China,2011,,31.119753,,,,,,
China,2012,,31.735298,,,,,,
China,2013,,,26.805439,,,,,
China,2014,,,27.371168,,,,,
China,2015,,,26.377232,,,,,
China,2016,,,26.088453,,,,,
China,2017,,,26.32044,,,,,
China,2018,,,25.99374,,,,,
China,2019,,,24.220612,,,,,
China,2020,,,21.245905,,,,,
China,2021,,,21.676605,,,,,
China,2022,,,22.31534,,,,,
China (rural),1990,,17.382074,,,,,,
China (rural),1993,,18.335361,,,,,,
China (rural),1996,,17.955612,,,,,,
China (rural),1999,,19.092129,,,,,,
China (rural),2002,,20.639389,,,,,,
China (rural),2005,,21.978851,,,,,,
China (rural),2008,,23.525486,,,,,,
China (rural),2010,,22.927893,,,,,,
China (rural),2011,,23.981684,,,,,,
China (rural),2012,,24.610056,,,,,,
China (rural),2013,,,22.211031,,,,,
China (rural),2014,,,23.024614,,,,,
China (rural),2015,,,21.803257,,,,,
China (rural),2016,,,21.966637,,,,,
China (rural),2017,,,21.979868,,,,,
China (rural),2018,,,22.10294,,,,,
China (rural),2019,,,19.389769,,,,,
China (rural),2020,,,14.624013,,,,,
China (rural),2021,,,17.478245,,,,,
China (rural),2022,,,18.627153,,,,,
China (urban),1990,,18.476831,,,,,,
China (urban),1993,,19.742498,,,,,,
China (urban),1996,,19.333557,,,,,,
China (urban),1999,,22.55652,,,,,,
China (urban),2002,,23.625422,,,,,,
China (urban),2005,,24.911634,,,,,,
China (urban),2008,,24.590118,,,,,,
China (urban),2010,,24.195684,,,,,,
China (urban),2011,,23.51524,,,,,,
China (urban),2012,,23.734514,,,,,,
China (urban),2013,,,26.904837,,,,,
China (urban),2014,,,28.300327,,,,,
