country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,2002,,40.273975,,,,,,
Albania,2012,,11.551824,,,,,,
Angola,2000,37.304794,,,,,,,
Angola,2008,,15.077606,,,,,,
Angola,2018,,,29.573149,,,,,
Armenia,1999,,13.239408,,,,,,
Armenia,2001,,40.207615,,,,,,
Armenia,2002,,14.823064,,,,,,
Armenia,2003,,20.847576,,,,,,
Armenia,2004,,29.118553,,,,,,
Armenia,2005,,36.914814,,,,,,
Armenia,2006,,21.96681,,,,,,
Armenia,2007,,22.243643,,,,,,
Armenia,2008,,27.27587,,,,,,
Armenia,2009,,34.23947,,,,,,
Armenia,2010,,24.500937,,,,,,
Armenia,2012,,11.438929,,,,,,
Armenia,2013,,12.122388,,,,,,
Armenia,2014,,16.74816,,,,,,
Armenia,2015,,6.9788814,,,,,,
Armenia,2016,,19.735533,,,,,,
Armenia,2017,,5.6466703,,,,,,
Azerbaijan,1995,31.705078,,,,,,,
Azerbaijan,2001,,18.684874,,,,,,
Bangladesh,1991,,9.961624,,,,,,
Bangladesh,1995,,14.582339,,,,,,
Bangladesh,2000,,,14.927208,,,,,
Bangladesh,2005,,,14.968979,,,,,
Bangladesh,2010,,,27.33503,,,,,
Bangladesh,2016,,,15.263637,,,,,
Barbados,2016,60.64681,,,,,,,
Belarus,1998,,18.857721,,,,,,
Belarus,1999,,20.545385,,,,,,
Belarus,2000,,22.361057,,,,,,
Belarus,2001,,22.772135,,,,,,
Belarus,2002,,20.757442,,,,,,
Belarus,2003,,20.3794,,,,,,
Belarus,2004,,12.256661,,,,,,
Belarus,2006,,45.98987,,,,,,
Belarus,2009,,16.106775,,,,,,
Belize,1995,,37.16399,,,,,,
Benin,2003,20.827946,,,,,,,
Benin,2011,,21.846214,,,,,,
Benin,2015,,50.73296,,,,,,
Benin,2018,,,11.838371,,,,,
Benin,2021,,,14.733051,,,,,
Bhutan,2007,,10.320036,,,,,,
Bhutan,2012,,23.766928,,,,,,
Bhutan,2017,,23.38209,,,,,,
Bosnia and Herzegovina,2001,21.407503,,,,,,,
Bosnia and Herzegovina,2004,47.348335,,,,,,,
Bosnia and Herzegovina,2007,,22.601723,,,,,,
Botswana,1985,21.457386,,,,,,,
Botswana,1993,17.837816,,,,,,,
Botswana,2002,,30.551128,,,,,,
Botswana,2009,,28.965084,,,,,,
Botswana,2015,,19.828295,,,,,,
Bulgaria,1995,,,,15.23765,,,,
Bulgaria,2001,,,,10.079402,,,,
Bulgaria,2007,,,,,20.346756,,,
Burkina Faso,1994,32.95096,,,,,,,
Burkina Faso,1998,,31.086483,,,,,,
Burkina Faso,2003,,24.997118,,,,,,
Burkina Faso,2009,,,21.523317,,,,,
Burkina Faso,2014,,,,10.276495,,,,
Burkina Faso,2018,,,,,15.064079,,,
Burkina Faso,2021,,,,,15.796157,,,
Burundi,1992,20.871817,,,,,,,
Burundi,1998,,36.103043,,,,,,
Burundi,2006,,11.373494,,,,,,
Burundi,2013,,23.359568,,,,,,
Burundi,2020,,,21.867926,,,,,
Cameroon,1996,13.834273,,,,,,,
Cameroon,2001,,26.198593,,,,,,
Cameroon,2014,,18.461922,,,,,,
Cameroon,2021,,,19.315958,,,,,
Cape Verde,2001,24.307955,,,,,,,
Cape Verde,2007,,23.852638,,,,,,
Cape Verde,2015,,,18.454813,,,,,
Central African Republic,1992,51.819927,,,,,,,
Central African Republic,2008,,35.03544,,,,,,
Central African Republic,2021,,,28.407444,,,,,
Chad,2003,26.372145,,,,,,,
Chad,2011,27.331131,,,,,,,
Chad,2018,,15.942107,,,,,,
Chad,2022,,24.623093,,,,,,
China,1990,,19.755217,,,,,,
China,1993,,19.28952,,,,,,
China,1996,,11.459558,,,,,,
China,1999,,13.317524,,,,,,
China,2002,,11.053883,,,,,,
China,2005,,1.307404,,,,,,
China (rural),1990,,19.947369,,,,,,
China (rural),1993,,19.28952,,,,,,
China (rural),1996,,11.459557,,,,,,
China (rural),1999,,13.317525,,,,,,
China (rural),2002,,11.053883,,,,,,
China (rural),2005,,1.307404,,,,,,
China (urban),1990,,1.740433,,,,,,
Comoros,2004,21.803146,,,,,,,
Comoros,2014,,24.57139,,,,,,
Congo,2005,21.374681,,,,,,,
Congo,2011,25.483282,,,,,,,
Cote d'Ivoire,1985,48.84814,,,,,,,
Cote d'Ivoire,1986,19.295834,,,,,,,
Cote d'Ivoire,1987,72.00442,,,,,,,
Cote d'Ivoire,1988,10.465272,,,,,,,
Cote d'Ivoire,1992,,26.237846,,,,,,
Cote d'Ivoire,1995,,18.564941,,,,,,
Cote d'Ivoire,1998,,19.452526,,,,,,
Cote d'Ivoire,2008,,,29.684227,,,,,
Cote d'Ivoire,2015,,,27.773968,,,,,
Cote d'Ivoire,2018,,,,21.78966,,,,
Cote d'Ivoire,2021,,,,15.667526,,,,
Democratic Republic of Congo,2004,42.307205,,,,,,,
Democratic Republic of Congo,2012,31.36517,,,,,,,
Democratic Republic of Congo,2020,,32.76923,,,,,,
Djibouti,2002,26.39248,,,,,,,
Djibouti,2012,,41.10885,,,,,,
Djibouti,2013,,,38.967808,,,,,
Djibouti,2017,,,,31.331026,,,,
East Timor,2001,10.690548,,,,,,,
East Timor,2007,9.029951,,,,,,,
East Timor,2014,14.311619,,,,,,,
Egypt,2004,,,10.188025,,,,,
Egypt,2017,,,,9.983545,,,,
Egypt,2019,,,,,47.38257,,,
Egypt,2021,,,,38.066036,,,,
Estonia,2000,,,16.706734,,,,,
Estonia,2001,,,17.696623,,,,,
Estonia,2002,,,13.233133,,,,,
Estonia,2003,,,13.039699,,,,,
Estonia,2004,,,25.095644,,,,,
Eswatini,1994,48.475464,,,,,,,
Eswatini,2000,,22.128448,,,,,,
Eswatini,2009,,30.294945,,,,,,
Eswatini,2016,,23.951397,,,,,,
Ethiopia,1995,,21.462482,,,,,,
Ethiopia,1999,,14.644397,,,,,,
Ethiopia,2004,,19.141973,,,,,,
Ethiopia,2010,,19.286913,,,,,,
Ethiopia,2015,,17.654325,,,,,,
Ethiopia,2021,,16.852835,,,,,,
Ethiopia (rural),1981,11.5897,,,,,,,
Gabon,2005,20.388924,,,,,,,
Gabon,2017,,30.529406,,,,,,
Gambia,1998,35.943817,,,,,,,
Gambia,2003,,25.422033,,,,,,
Gambia,2010,,,22.35661,,,,,
Gambia,2015,,,,12.17578,,,,
Gambia,2020,,,,15.940698,,,,
Georgia,1997,,34.927025,,,,,,
Georgia,1998,,,40.324226,,,,,
Georgia,1999,,,34.89563,,,,,
Georgia,2000,,,38.089527,,,,,
Georgia,2001,,,35.7284,,,,,
Georgia,2002,,,27.966702,,,,,
Georgia,2003,,,33.79759,,,,,
Georgia,2004,,,33.015408,,,,,
Georgia,2005,,,31.856401,,,,,
Georgia,2006,,,30.828411,,,,,
Georgia,2007,,,32.0601,,,,,
Georgia,2008,,,27.478027,,,,,
Georgia,2009,,,29.581553,,,,,
Georgia,2010,,,28.162645,,,,,
Georgia,2011,,,29.53567,,,,,
Georgia,2012,,,24.561895,,,,,
Georgia,2013,,,25.04841,,,,,
Georgia,2014,,,27.025194,,,,,
Georgia,2015,,,16.541962,,,,,
Georgia,2016,,,21.841621,,,,,
Georgia,2017,,,22.242617,,,,,
Georgia,2018,,,25.122948,,,,,
Georgia,2019,,,24.926102,,,,,
Georgia,2020,,,23.509474,,,,,
Georgia,2021,,,28.301235,,,,,
Georgia,2022,,,27.44,,,,,
Georgia,2023,,,25.881363,,,,,
Georgia,2024,,,36.083767,,,,,
Ghana,1987,24.62685,,,,,,,
Ghana,1988,22.957138,,,,,,,
Ghana,1991,,26.72235,,,,,,
Ghana,1998,,27.084288,,,,,,
Ghana,2005,,31.048134,,,,,,
Ghana,2012,,25.60846,,,,,,
Ghana,2016,,32.71412,,,,,,
Guinea,1991,46.870693,,,,,,,
Guinea,1994,,10.259338,,,,,,
Guinea,2002,,,23.687841,,,,,
Guinea,2007,,,,20.151295,,,,
Guinea,2012,,,,21.778381,,,,
Guinea,2018,,,,,27.054277,,,
Guinea-Bissau,1991,47.5288,,,,,,,
Guinea-Bissau,1993,,20.437408,,,,,,
Guinea-Bissau,2002,,,24.272408,,,,,
Guinea-Bissau,2010,,,,31.935724,,,,
Guinea-Bissau,2018,,,,,6.819208,,,
Guinea-Bissau,2021,,,,,7.635465,,,
Haiti,2012,,25.489767,,,,,,
India,1977,0.50001234,,,,,,,
India,1993,,,,23.10377,,,,
India,2004,,,,21.900173,,,,
India,2009,,,,14.847676,,,,
India,2011,,,,,,,,24.75256
India,2022,,,,,,,,9.282774
Indonesia,1984,20.294777,,,,,,,
Indonesia,1987,14.90445,,,,,,,
Indonesia,1990,8.913231,,,,,,,
Indonesia,1993,,14.522952,,,,,,
Indonesia,1996,,14.553705,,,,,,
Indonesia,1998,,17.882338,,,,,,
Indonesia,1999,,15.715465,,,,,,
Indonesia,2000,,,16.00076,,,,,
Indonesia,2001,,,14.574842,,,,,
Indonesia,2002,,,,8.898506,,,,
Indonesia,2003,,,,5.9587464,,,,
Indonesia,2004,,,,9.103451,,,,
Indonesia,2005,,,,,10.895746,,,
Indonesia,2006,,,,,15.608845,,,
Indonesia,2007,,,,,9.927026,,,
Indonesia,2008,,,,,10.568515,,,
Indonesia,2009,,,,,12.06649,,,
Indonesia,2010,,,,,12.258903,,,
Indonesia,2011,,,,,,11.531275,,
Indonesia,2012,,,,,,8.441262,,
Indonesia,2013,,,,,,10.509823,,
Indonesia,2014,,,,,,10.930956,,
Indonesia,2015,,,,,,,14.533437,
Indonesia,2016,,,,,,,22.228336,
Indonesia,2017,,,,,,,11.6454525,
Indonesia,2018,,,,,,,9.396646,
Indonesia,2019,,,,,,,9.038778,
Indonesia,2020,,,,,,,14.897695,
Indonesia,2021,,,,,,,15.4470415,
Indonesia,2022,,,,,,,11.07875,
