country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,67.956375,,,
Albania,2017,,,,,66.14055,,,
Albania,2018,,,,,64.67761,,,
Argentina (urban),1980,42.73829,,,,,,,
Argentina (urban),1986,41.46768,,,,,,,
Argentina (urban),1987,45.60356,,,,,,,
Argentina (urban),1991,52.81012,,,,,,,
Argentina (urban),1992,,52.45733,,,,,,
Argentina (urban),1993,,52.068172,,,,,,
Argentina (urban),1994,,53.19264,,,,,,
Argentina (urban),1995,,55.923714,,,,,,
Argentina (urban),1996,,57.260036,,,,,,
Argentina (urban),1997,,56.138027,,,,,,
Argentina (urban),1998,,,58.083233,,,,,
Argentina (urban),1999,,,58.32688,,,,,
Argentina (urban),2000,,,59.85309,,,,,
Argentina (urban),2001,,,62.906315,,,,,
Argentina (urban),2002,,,69.45149,,,,,
Argentina (urban),2003,,,,61.27912,,,,
Argentina (urban),2004,,,,58.2902,,,,
Argentina (urban),2005,,,,55.90006,,,,
Argentina (urban),2006,,,,53.128784,,,,
Argentina (urban),2007,,,,52.353737,,,,
Argentina (urban),2008,,,,51.1193,,,,
Argentina (urban),2009,,,,49.662327,,,,
Argentina (urban),2010,,,,48.699013,,,,
Argentina (urban),2011,,,,47.114433,,,,
Argentina (urban),2012,,,,46.61012,,,,
Argentina (urban),2013,,,,46.25894,,,,
Argentina (urban),2014,,,,47.92025,,,,
Argentina (urban),2016,,,,47.090637,,,,
Argentina (urban),2017,,,,45.955776,,,,
Argentina (urban),2018,,,,47.78776,,,,
Argentina (urban),2019,,,,49.579678,,,,
Argentina (urban),2020,,,,51.88511,,,,
Argentina (urban),2021,,,,49.37573,,,,
Argentina (urban),2022,,,,49.346836,,,,
Argentina (urban),2023,,,,50.67896,,,,
Argentina (urban),2024,,,,49.983883,,,,
Armenia,1996,77.63344,,,,,,,
Australia,1981,30.050491,,,,,,,
Australia,1985,,29.68551,,,,,,
Australia,1989,,,30.4065,,,,,
Australia,1995,,,,30.413433,,,,
Australia,2001,,,,29.064573,,,,
Australia,2003,,,,29.226898,,,,
Australia,2004,,,,26.4691,,,,
Australia,2008,,,,25.733955,,,,
Australia,2010,,,,28.526749,,,,
Australia,2014,,,,28.286795,,,,
Australia,2016,,,,28.24666,,,,
Australia,2018,,,,30.288336,,,,
Australia,2020,,,,33.22465,,,,
Austria,1994,,28.85588,,,,,,
Austria,1995,,26.814611,,,,,,
Austria,1996,,24.25598,,,,,,
Austria,1997,,27.602955,,,,,,
Austria,1998,,26.173178,,,,,,
Austria,1999,,22.425358,,,,,,
Austria,2000,,24.936031,,,,,,
Austria,2003,,,27.17455,,,,,
Austria,2004,,,24.782713,,,,,
Austria,2005,,,25.621124,,,,,
Austria,2006,,,26.289633,,,,,
Austria,2007,,,29.217941,,,,,
Austria,2008,,,30.902327,,,,,
Austria,2009,,,33.041744,,,,,
Austria,2010,,,28.859903,,,,,
Austria,2011,,,32.684597,,,,,
Austria,2012,,,32.174667,,,,,
Austria,2013,,,28.822975,,,,,
Austria,2014,,,28.195396,,,,,
Austria,2015,,,31.351406,,,,,
Austria,2016,,,36.016384,,,,,
Austria,2017,,,31.199434,,,,,
Austria,2018,,,34.583897,,,,,
Austria,2019,,,34.138515,,,,,
Austria,2020,,,32.969296,,,,,
Austria,2021,,,36.261505,,,,,
Austria,2022,,,36.80627,,,,,
Austria,2023,,,36.457493,,,,,
Belarus,1993,78.09771,,,,,,,
Belarus,1995,68.119934,,,,,,,
Belgium,1985,24.879044,,,,,,,
Belgium,1988,24.514904,,,,,,,
Belgium,1992,24.863098,,,,,,,
Belgium,1995,,27.021042,,,,,,
Belgium,1997,26.846764,,,,,,,
Belgium,2000,,24.658396,,,,,,
Belgium,2003,,,27.293043,,,,,
Belgium,2004,,,24.031944,,,,,
Belgium,2005,,,25.637068,,,,,
Belgium,2006,,,25.738798,,,,,
Belgium,2007,,,25.196249,,,,,
Belgium,2008,,,24.503202,,,,,
Belgium,2009,,,28.114927,,,,,
Belgium,2010,,,27.848293,,,,,
Belgium,2011,,,27.624914,,,,,
Belgium,2012,,,26.61207,,,,,
Belgium,2013,,,25.998022,,,,,
Belgium,2014,,,24.44441,,,,,
Belgium,2015,,,23.877878,,,,,
Belgium,2016,,,24.900833,,,,,
Belgium,2017,,,26.829493,,,,,
Belgium,2018,,,22.33879,,,,,
Belgium,2019,,,23.15333,,,,,
Belgium,2020,,,22.629326,,,,,
Belgium,2021,,,22.34466,,,,,
Belgium,2022,,,21.624592,,,,,
Belgium,2023,,,21.934858,,,,,
Belize,1993,74.062065,,,,,,,
Belize,1994,75.13154,,,,,,,
Belize,1996,,,76.802986,,,,,
Belize,1997,77.18273,,,,,,,
Belize,1998,76.95162,,,,,,,
Belize,1999,76.94091,,,,,,,
Bolivia,1997,,70.041214,,,,,,
Bolivia,1999,,,71.79037,,,,,
Bolivia,2000,,,,74.80863,,,,
Bolivia,2001,,,,71.90435,,,,
Bolivia,2002,,,,73.23925,,,,
Bolivia,2004,,,,,69.24325,,,
Bolivia,2005,,,,,,69.98831,,
Bolivia,2006,,,,,,67.17315,,
Bolivia,2007,,,,,,66.57111,,
Bolivia,2008,,,,,,62.729214,,
Bolivia,2009,,,,,,60.259914,,
Bolivia,2011,,,,,,56.903355,,
Bolivia,2012,,,,,,56.68204,,
Bolivia,2013,,,,,,55.658325,,
Bolivia,2014,,,,,,55.16153,,
Bolivia,2015,,,,,,55.10876,,
Bolivia,2016,,,,,,55.773964,,
Bolivia,2017,,,,,,54.953915,,
Bolivia,2018,,,,,,54.176376,,
Bolivia,2019,,,,,,52.245598,,
Bolivia,2020,,,,,,53.401073,,
Bolivia,2021,,,,,,51.7629,,
Bolivia,2022,,,,,,52.146156,,
Bolivia,2023,,,,,,51.813694,,
Bolivia (urban),1990,66.39709,,,,,,,
Bolivia (urban),1992,73.002144,,,,,,,
Brazil,1981,77.876915,,,,,,,
Brazil,1982,77.82393,,,,,,,
Brazil,1983,80.30938,,,,,,,
Brazil,1984,80.34657,,,,,,,
Brazil,1985,78.262085,,,,,,,
Brazil,1986,70.63568,,,,,,,
Brazil,1987,74.88693,,,,,,,
Brazil,1988,76.13995,,,,,,,
Brazil,1989,75.044846,,,,,,,
Brazil,1990,76.93004,,,,,,,
Brazil,1992,76.988556,,,,,,,
Brazil,1993,76.87034,,,,,,,
Brazil,1995,72.1474,,,,,,,
Brazil,1996,72.062515,,,,,,,
Brazil,1997,72.28157,,,,,,,
Brazil,1998,71.618034,,,,,,,
Brazil,1999,72.49128,,,,,,,
Brazil,2001,70.069046,,,,,,,
Brazil,2002,69.63877,,,,,,,
Brazil,2003,70.13666,,,,,,,
Brazil,2004,69.39476,,,,,,,
Brazil,2005,68.40802,,,,,,,
Brazil,2006,66.69279,,,,,,,
Brazil,2007,65.43066,,,,,,,
Brazil,2008,63.9286,,,,,,,
Brazil,2009,63.06193,,,,,,,
Brazil,2011,60.76679,,,,,,,
Brazil,2012,,59.596638,,,,,,
Brazil,2013,,58.26012,,,,,,
Brazil,2014,,57.367474,,,,,,
Brazil,2015,,58.024734,,,,,,
Brazil,2016,,59.155056,,,,,,
Brazil,2017,,58.939495,,,,,,
Brazil,2018,,58.66619,,,,,,
Brazil,2019,,58.19792,,,,,,
Brazil,2020,,54.466457,,,,,,
Brazil,2021,,60.008053,,,,,,
Brazil,2022,,57.100864,,,,,,
Brazil,2023,,55.66544,,,,,,
Bulgaria,1992,,40.93835,,,,,,
Bulgaria,2006,,,,,,63.326057,,
Bulgaria,2007,,,,,,53.853016,,
Bulgaria,2008,,,,,,49.602726,,
Bulgaria,2009,,,,,,48.19569,,
Bulgaria,2010,,,,,,50.56812,,
Bulgaria,2011,,,,,,51.825916,,
Bulgaria,2012,,,,,,51.5814,,
Bulgaria,2013,,,,,,48.75534,,
Bulgaria,2014,,,,,,47.78834,,
Bulgaria,2015,,,,,,,49.899326,
Bulgaria,2016,,,,,,,46.794163,
Bulgaria,2017,,,,,,,46.20594,
Bulgaria,2018,,,,,,,43.387238,
Bulgaria,2019,,,,,,,42.47472,
Bulgaria,2020,,,,,,,38.66815,
Bulgaria,2021,,,,,,,40.33277,
Bulgaria,2022,,,,,,,37.0002,
Bulgaria,2023,,,,,,,36.148937,
Canada,1971,39.12816,,,,,,,
Canada,1973,35.704758,,,,,,,
Canada,1975,34.587765,,,,,,,
Canada,1977,34.221783,,,,,,,
Canada,1979,33.79778,,,,,,,
Canada,1981,32.484867,,,,,,,
Canada,1982,32.628742,,,,,,,
Canada,1984,34.126537,,,,,,,
