country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,18.742826,,,,,,,
Albania,2002,,21.101904,,,,,,
Albania,2005,,15.5800705,,,,,,
Albania,2008,,11.830509,,,,,,
Albania,2012,,13.370824,,,,,,
Albania,2014,,,16.203611,,,,,
Albania,2015,,,9.238721,,,,,
Albania,2016,,,9.595565,,,,,
Albania,2017,,,9.33354,,,,,
Albania,2018,,,,6.611024,,,,
Albania,2019,,,,5.017275,,,,
Albania,2020,,,,4.8972683,,,,
Algeria,1988,27.647194,,,,,,,
Algeria,1995,,26.47593,,,,,,
Algeria,2011,,,11.020044,,,,,
Angola,2000,37.144638,,,,,,,
Angola,2008,,35.114677,,,,,,
Angola,2018,,,46.707638,,,,,
Armenia,1999,,40.80142,,,,,,
Armenia,2001,,42.796032,,,,,,
Armenia,2002,,40.53719,,,,,,
Armenia,2003,,38.40566,,,,,,
Armenia,2004,,31.51485,,,,,,
Armenia,2005,,26.149446,,,,,,
Armenia,2006,,23.002403,,,,,,
Armenia,2007,,19.699625,,,,,,
Armenia,2008,,17.508442,,,,,,
Armenia,2009,,21.479162,,,,,,
Armenia,2010,,21.867218,,,,,,
Armenia,2011,,20.589035,,,,,,
Armenia,2012,,19.092651,,,,,,
Armenia,2013,,18.488138,,,,,,
Armenia,2014,,18.029654,,,,,,
Armenia,2015,,15.9934,,,,,,
Armenia,2016,,15.251914,,,,,,
Armenia,2017,,15.689031,,,,,,
Armenia,2018,,16.238836,,,,,,
Armenia,2019,,,17.217768,,,,,
Armenia,2020,,,16.230808,,,,,
Armenia,2021,,,16.432125,,,,,
Armenia,2022,,,17.004963,,,,,
Armenia,2023,,,16.368275,,,,,
Azerbaijan,1995,37.11528,,,,,,,
Azerbaijan,2001,,30.430485,,,,,,
Azerbaijan,2002,,11.935252,,,,,,
Azerbaijan,2003,,11.760025,,,,,,
Azerbaijan,2004,,10.06431,,,,,,
Azerbaijan,2005,,6.5347514,,,,,,
Bangladesh,1983,59.1532,,,,,,,
Bangladesh,1985,55.846863,,,,,,,
Bangladesh,1988,59.522068,,,,,,,
Bangladesh,1991,,59.936928,,,,,,
Bangladesh,1995,,54.276623,,,,,,
Bangladesh,2000,,,52.81679,,,,,
Bangladesh,2005,,,48.438843,,,,,
Bangladesh,2010,,,44.900738,,,,,
Bangladesh,2016,,,40.76077,,,,,
Bangladesh,2022,,,,26.448431,,,,
Barbados,2016,4.9297376,,,,,,,
Belarus,1998,,52.167065,,,,,,
Belarus,1999,,49.212105,,,,,,
Belarus,2000,,44.657196,,,,,,
Belarus,2001,,34.72596,,,,,,
Belarus,2002,,30.32794,,,,,,
Belarus,2003,,27.968529,,,,,,
Belarus,2004,,21.23544,,,,,,
Belarus,2005,,13.9833,,,,,,
Belarus,2006,,10.148441,,,,,,
Belarus,2007,,7.313791,,,,,,
Belarus,2008,,5.7009,,,,,,
Belarus,2009,,5.3784556,,,,,,
Belarus,2010,,3.9527733,,,,,,
Belarus,2011,,3.2054837,,,,,,
Belarus,2012,,1.724289,,,,,,
Belarus,2013,,1.064586,,,,,,
Belarus,2014,,0.9343708,,,,,,
Belarus,2015,,1.2930524,,,,,,
Belarus,2016,,1.4210845,,,,,,
Belarus,2017,,1.0975285,,,,,,
Belarus,2018,,0.6612763,,,,,,
Belarus,2019,,0.66113025,,,,,,
Belarus,2020,,0.4093653,,,,,,
Belize,1995,,25.17332,,,,,,
Belize,2018,,,,5.9815564,,,,
Benin,2003,67.461044,,,,,,,
Benin,2011,,65.68991,,,,,,
Benin,2015,,66.737274,,,,,,
Benin,2018,,,48.862713,,,,,
Benin,2021,,,43.984924,,,,,
Bhutan,2003,37.118553,,,,,,,
Bhutan,2007,,27.469513,,,,,,
Bhutan,2012,,16.587318,,,,,,
Bhutan,2017,,14.086045,,,,,,
Bhutan,2022,,,2.0889697,,,,,
Bosnia and Herzegovina,2001,4.6864214,,,,,,,
Bosnia and Herzegovina,2004,2.2437737,,,,,,,
Bosnia and Herzegovina,2007,,1.5664124,,,,,,
Bosnia and Herzegovina,2011,,2.0236742,,,,,,
Botswana,1985,54.291718,,,,,,,
Botswana,1993,48.188667,,,,,,,
Botswana,2002,,41.5084,,,,,,
Botswana,2009,,31.213177,,,,,,
Botswana,2015,,32.091045,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,1.5235986,,,,,,,
Bulgaria,1995,,,,6.0496364,,,,
Bulgaria,1997,,,18.433077,,,,,
Bulgaria,2001,,,,11.906097,,,,
Bulgaria,2003,,,,,10.156191,,,
Bulgaria,2007,,,,,4.973369,,,
Burkina Faso,1994,80.65148,,,,,,,
Burkina Faso,1998,,78.20036,,,,,,
Burkina Faso,2003,,66.67692,,,,,,
Burkina Faso,2009,,,66.101295,,,,,
Burkina Faso,2014,,,,60.58036,,,,
Burkina Faso,2018,,,,,53.927284,,,
Burkina Faso,2021,,,,,52.384365,,,
Burundi,1992,75.93421,,,,,,,
