country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,39006.992,,,,,,,
Albania,2002,,48794.54,,,,,,
Albania,2005,,69083.94,,,,,,
Albania,2008,,34693.18,,,,,,
Albania,2012,,70964.33,,,,,,
Albania,2014,,,146367.36,,,,,
Albania,2015,,,116623.32,,,,,
Albania,2016,,,154173.08,,,,,
Albania,2017,,,138734.97,,,,,
Albania,2018,,,,182173.56,,,,
Albania,2019,,,,85884.336,,,,
Albania,2020,,,,130867.555,,,,
Algeria,1988,657428.5,,,,,,,
Algeria,1995,,908797.4,,,,,,
Algeria,2011,,,50778.266,,,,,
Angola,2000,2597539.2,,,,,,,
Angola,2008,,1316325.2,,,,,,
Angola,2018,,,2571587.5,,,,,
Armenia,1999,,51520.0,,,,,,
Armenia,2001,,38666.14,,,,,,
Armenia,2002,,37593.297,,,,,,
Armenia,2003,,19167.486,,,,,,
Armenia,2004,,59606.883,,,,,,
Armenia,2005,,49067.23,,,,,,
Armenia,2006,,40797.0,,,,,,
Armenia,2007,,58488.367,,,,,,
Armenia,2008,,40191.46,,,,,,
Armenia,2009,,27664.164,,,,,,
Armenia,2010,,21874.844,,,,,,
Armenia,2011,,34159.57,,,,,,
Armenia,2012,,31096.205,,,,,,
Armenia,2013,,64237.797,,,,,,
Armenia,2014,,64581.375,,,,,,
Armenia,2015,,73985.195,,,,,,
Armenia,2016,,100633.32,,,,,,
Armenia,2017,,48141.754,,,,,,
Armenia,2018,,67501.305,,,,,,
Armenia,2019,,,41309.49,,,,,
Armenia,2020,,,18854.205,,,,,
Armenia,2021,,,32453.822,,,,,
Armenia,2022,,,31570.457,,,,,
Armenia,2023,,,30902.086,,,,,
Azerbaijan,1995,308373.75,,,,,,,
Azerbaijan,2001,,137912.17,,,,,,
Azerbaijan,2002,,13469.067,,,,,,
Azerbaijan,2003,,22748.797,,,,,,
Azerbaijan,2004,,4582.6895,,,,,,
Azerbaijan,2005,,2195.4707,,,,,,
Bangladesh,1983,140434.23,,,,,,,
Bangladesh,1985,0.0,,,,,,,
Bangladesh,1988,0.0,,,,,,,
Bangladesh,1991,,335962.28,,,,,,
Bangladesh,1995,,343858.34,,,,,,
Bangladesh,2000,,,369022.12,,,,,
Bangladesh,2005,,,296636.06,,,,,
Bangladesh,2010,,,359653.22,,,,,
Bangladesh,2016,,,822811.1,,,,,
Bangladesh,2022,,,,1372286.1,,,,
Barbados,2016,45472.31,,,,,,,
Belarus,1998,,169250.22,,,,,,
Belarus,1999,,238601.33,,,,,,
Belarus,2000,,243311.52,,,,,,
Belarus,2001,,242728.47,,,,,,
Belarus,2002,,248343.72,,,,,,
Belarus,2003,,235846.48,,,,,,
Belarus,2004,,158913.97,,,,,,
Belarus,2005,,270998.62,,,,,,
Belarus,2006,,258862.8,,,,,,
Belarus,2007,,363363.97,,,,,,
Belarus,2008,,307614.44,,,,,,
Belarus,2009,,322913.0,,,,,,
Belarus,2010,,298987.25,,,,,,
Belarus,2011,,280881.25,,,,,,
Belarus,2012,,244951.81,,,,,,
Belarus,2013,,272697.47,,,,,,
Belarus,2014,,267645.5,,,,,,
Belarus,2015,,266164.8,,,,,,
Belarus,2016,,199083.84,,,,,,
Belarus,2017,,197783.69,,,,,,
Belarus,2018,,166930.67,,,,,,
Belarus,2019,,226688.7,,,,,,
Belarus,2020,,141361.12,,,,,,
Belize,1995,,65439.77,,,,,,
Belize,2018,,,,59014.9,,,,
Benin,2003,69666.91,,,,,,,
Benin,2011,,99428.85,,,,,,
Benin,2015,,856327.8,,,,,,
Benin,2018,,,168603.97,,,,,
Benin,2021,,,222249.73,,,,,
Bhutan,2003,7338.4507,,,,,,,
Bhutan,2007,,21517.852,,,,,,
Bhutan,2012,,27903.559,,,,,,
Bhutan,2017,,36993.367,,,,,,
Bhutan,2022,,,32738.373,,,,,
Bosnia and Herzegovina,2001,143330.98,,,,,,,
Bosnia and Herzegovina,2004,378875.4,,,,,,,
Bosnia and Herzegovina,2007,,409886.9,,,,,,
Bosnia and Herzegovina,2011,,431055.56,,,,,,
Botswana,1985,59842.176,,,,,,,
Botswana,1993,93739.234,,,,,,,
Botswana,2002,,142940.19,,,,,,
Botswana,2009,,217861.77,,,,,,
Botswana,2015,,178860.08,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,12724.712,,,,,,,
Bulgaria,1995,,,,636160.4,,,,
Bulgaria,1997,,,0.0,,,,,
Bulgaria,2001,,,,835192.5,,,,
Bulgaria,2003,,,,,312090.5,,,
Bulgaria,2007,,,,,585617.4,,,
Burkina Faso,1994,38597.74,,,,,,,
Burkina Faso,1998,,95062.88,,,,,,
Burkina Faso,2003,,182905.39,,,,,,
Burkina Faso,2009,,,151613.86,,,,,
Burkina Faso,2014,,,,25155.752,,,,
Burkina Faso,2018,,,,,209025.39,,,
Burkina Faso,2021,,,,,208241.31,,,
Burundi,1992,8295.331,,,,,,,
Burundi,1998,,134200.8,,,,,,
Burundi,2006,,888.43164,,,,,,
Burundi,2013,,92331.625,,,,,,
