country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,31.596487,,,,,,,
Albania,2002,,31.523043,,,,,,
Albania,2005,,30.48337,,,,,,
Albania,2008,,29.752737,,,,,,
Albania,2012,,30.027163,,,,,,
Albania,2014,,,29.489716,,,,,
Albania,2015,,,27.498812,,,,,
Albania,2016,,,27.347574,,,,,
Albania,2017,,,27.324472,,,,,
Albania,2018,,,,26.303886,,,,
Albania,2019,,,,26.094473,,,,
Albania,2020,,,,25.72982,,,,
Algeria,1988,32.38177,,,,,,,
Algeria,1995,,32.016083,,,,,,
Algeria,2011,,,29.709679,,,,,
Angola,2000,32.97776,,,,,,,
Angola,2008,,33.020092,,,,,,
Angola,2018,,,34.55709,,,,,
Armenia,1999,,34.346775,,,,,,
Armenia,2001,,34.55262,,,,,,
Armenia,2002,,34.33244,,,,,,
Armenia,2003,,34.236805,,,,,,
Armenia,2004,,33.132694,,,,,,
Armenia,2005,,32.456455,,,,,,
Armenia,2006,,32.231983,,,,,,
Armenia,2007,,31.399202,,,,,,
Armenia,2008,,31.15831,,,,,,
Armenia,2009,,32.069206,,,,,,
Armenia,2010,,32.053043,,,,,,
Armenia,2011,,31.845257,,,,,,
Armenia,2012,,31.656643,,,,,,
Armenia,2013,,31.277275,,,,,,
Armenia,2014,,31.259777,,,,,,
Armenia,2015,,30.791595,,,,,,
Armenia,2016,,30.073559,,,,,,
Armenia,2017,,30.678095,,,,,,
Armenia,2018,,30.831642,,,,,,
Armenia,2019,,,31.243315,,,,,
Armenia,2020,,,31.506119,,,,,
Armenia,2021,,,31.289366,,,,,
Armenia,2022,,,31.283167,,,,,
Armenia,2023,,,31.344223,,,,,
Azerbaijan,1995,33.91174,,,,,,,
Azerbaijan,2001,,32.831116,,,,,,
Azerbaijan,2002,,30.800964,,,,,,
Azerbaijan,2003,,30.456337,,,,,,
Azerbaijan,2004,,30.301107,,,,,,
Azerbaijan,2005,,29.209198,,,,,,
Bangladesh,1983,36.545403,,,,,,,
Bangladesh,1985,36.18647,,,,,,,
Bangladesh,1988,36.498272,,,,,,,
Bangladesh,1991,,36.582615,,,,,,
Bangladesh,1995,,35.892735,,,,,,
Bangladesh,2000,,,35.750954,,,,,
Bangladesh,2005,,,35.265205,,,,,
Bangladesh,2010,,,34.95552,,,,,
Bangladesh,2016,,,34.509758,,,,,
Bangladesh,2022,,,,32.602463,,,,
Barbados,2016,23.957493,,,,,,,
Belarus,1998,,35.829514,,,,,,
Belarus,1999,,35.53603,,,,,,
Belarus,2000,,35.044804,,,,,,
Belarus,2001,,33.92646,,,,,,
Belarus,2002,,33.34357,,,,,,
Belarus,2003,,33.05782,,,,,,
Belarus,2004,,32.183475,,,,,,
Belarus,2005,,30.435225,,,,,,
Belarus,2006,,29.038507,,,,,,
Belarus,2007,,27.669924,,,,,,
Belarus,2008,,27.105175,,,,,,
Belarus,2009,,27.032642,,,,,,
Belarus,2010,,25.560848,,,,,,
Belarus,2011,,25.099146,,,,,,
Belarus,2012,,23.56421,,,,,,
Belarus,2013,,22.108915,,,,,,
Belarus,2014,,21.634375,,,,,,
Belarus,2015,,22.92563,,,,,,
Belarus,2016,,23.491196,,,,,,
Belarus,2017,,23.096106,,,,,,
Belarus,2018,,21.984385,,,,,,
Belarus,2019,,21.191898,,,,,,
Belarus,2020,,20.871647,,,,,,
Belize,1995,,29.258165,,,,,,
Belize,2018,,,,24.358627,,,,
Benin,2003,37.1338,,,,,,,
Benin,2011,,36.86961,,,,,,
Benin,2015,,36.89884,,,,,,
