country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,14.818174,,,,,,,
Albania,2002,,17.172302,,,,,,
Albania,2005,,15.321558,,,,,,
Albania,2008,,16.435265,,,,,,
Albania,2012,,21.196653,,,,,,
Albania,2014,,,17.282625,,,,,
Albania,2015,,,10.852859,,,,,
Albania,2016,,,12.702438,,,,,
Albania,2017,,,15.29183,,,,,
Albania,2018,,,,10.216701,,,,
Albania,2019,,,,6.5032396,,,,
Albania,2020,,,,10.348538,,,,
Algeria,1988,20.118414,,,,,,,
Algeria,1995,,19.816532,,,,,,
Angola,2000,44.205734,,,,,,,
Angola,2008,,30.193804,,,,,,
Angola,2018,,,41.478493,,,,,
Armenia,1999,,24.745655,,,,,,
Armenia,2001,,23.909075,,,,,,
Armenia,2002,,21.891443,,,,,,
Armenia,2003,,19.521498,,,,,,
Armenia,2004,,22.855957,,,,,,
Armenia,2005,,20.479992,,,,,,
Armenia,2006,,18.18642,,,,,,
Armenia,2007,,18.951067,,,,,,
Armenia,2008,,19.575308,,,,,,
Armenia,2009,,16.555336,,,,,,
Armenia,2010,,15.310352,,,,,,
Armenia,2011,,16.673172,,,,,,
Armenia,2012,,15.785384,,,,,,
Armenia,2013,,23.003939,,,,,,
Armenia,2014,,17.279785,,,,,,
Armenia,2015,,17.682718,,,,,,
Armenia,2016,,17.334259,,,,,,
Armenia,2017,,15.3190975,,,,,,
Armenia,2018,,18.970718,,,,,,
Armenia,2019,,,15.871617,,,,,
Armenia,2020,,,12.643785,,,,,
Armenia,2021,,,13.624623,,,,,
Armenia,2022,,,15.276637,,,,,
Armenia,2023,,,14.678452,,,,,
Azerbaijan,1995,28.146696,,,,,,,
Azerbaijan,2001,,21.037268,,,,,,
Azerbaijan,2002,,13.596851,,,,,,
Azerbaijan,2003,,10.058966,,,,,,
Azerbaijan,2004,,10.532035,,,,,,
Bangladesh,1983,26.7554,,,,,,,
Bangladesh,1985,23.377699,,,,,,,
Bangladesh,1988,27.477081,,,,,,,
Bangladesh,1991,,27.597971,,,,,,
Bangladesh,1995,,24.48682,,,,,,
Bangladesh,2000,,,24.934261,,,,,
Bangladesh,2005,,,21.432596,,,,,
Bangladesh,2010,,,20.123283,,,,,
Bangladesh,2016,,,19.601599,,,,,
Bangladesh,2022,,,,16.386969,,,,
Barbados,2016,51.890053,,,,,,,
Belarus,1998,,29.65639,,,,,,
Belarus,1999,,30.264376,,,,,,
Belarus,2000,,27.85271,,,,,,
Belarus,2001,,24.601381,,,,,,
Belarus,2002,,23.61662,,,,,,
Belarus,2003,,23.090864,,,,,,
Belarus,2004,,18.455853,,,,,,
Belarus,2005,,20.412022,,,,,,
Belarus,2006,,20.78362,,,,,,
Belarus,2007,,15.018827,,,,,,
Belarus,2008,,15.052848,,,,,,
Belarus,2009,,16.583164,,,,,,
Belarus,2010,,13.95105,,,,,,
Belarus,2011,,9.381752,,,,,,
Belarus,2012,,11.51819,,,,,,
Belarus,2013,,1.0491999,,,,,,
Belarus,2017,,6.694188,,,,,,
Belarus,2018,,7.993875,,,,,,
Belize,1995,,41.78695,,,,,,
Belize,2018,,,,20.005625,,,,
Benin,2003,41.349625,,,,,,,
Benin,2011,,44.248188,,,,,,
Benin,2015,,48.431583,,,,,,
Benin,2018,,,28.64356,,,,,
Benin,2021,,,25.915794,,,,,
Bhutan,2003,22.203054,,,,,,,
Bhutan,2007,,20.776155,,,,,,
Bhutan,2012,,18.500185,,,,,,
Bhutan,2017,,16.731348,,,,,,
