country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,51.63181,,,
Albania,2017,,,,,49.29999,,,
Albania,2018,,,,,47.2121,,,
Argentina (urban),1980,12.854097,,,,,,,
Argentina (urban),1986,11.842149,,,,,,,
Argentina (urban),1987,15.6084,,,,,,,
Argentina (urban),1991,26.154634,,,,,,,
Argentina (urban),1992,,25.33496,,,,,,
Argentina (urban),1993,,24.853148,,,,,,
Argentina (urban),1994,,25.945684,,,,,,
Argentina (urban),1995,,29.941555,,,,,,
Argentina (urban),1996,,31.293219,,,,,,
Argentina (urban),1997,,29.653593,,,,,,
Argentina (urban),1998,,,31.888803,,,,,
Argentina (urban),1999,,,32.566044,,,,,
Argentina (urban),2000,,,34.437458,,,,,
Argentina (urban),2001,,,38.72395,,,,,
Argentina (urban),2002,,,49.994343,,,,,
Argentina (urban),2003,,,,37.1252,,,,
Argentina (urban),2004,,,,32.827644,,,,
Argentina (urban),2005,,,,29.276213,,,,
Argentina (urban),2006,,,,25.176453,,,,
Argentina (urban),2007,,,,24.172344,,,,
Argentina (urban),2008,,,,22.506824,,,,
Argentina (urban),2009,,,,20.727005,,,,
Argentina (urban),2010,,,,19.6325,,,,
Argentina (urban),2011,,,,17.307243,,,,
Argentina (urban),2012,,,,16.713999,,,,
Argentina (urban),2013,,,,16.521519,,,,
Argentina (urban),2014,,,,18.739971,,,,
Argentina (urban),2016,,,,18.013306,,,,
Argentina (urban),2017,,,,16.19851,,,,
Argentina (urban),2018,,,,19.127144,,,,
Argentina (urban),2019,,,,21.104364,,,,
Argentina (urban),2020,,,,24.837715,,,,
Argentina (urban),2021,,,,21.627579,,,,
Argentina (urban),2022,,,,22.108702,,,,
Argentina (urban),2023,,,,23.44223,,,,
Argentina (urban),2024,,,,22.191301,,,,
Armenia,1996,65.554504,,,,,,,
Australia,1981,4.4848075,,,,,,,
Australia,1985,,4.4013257,,,,,,
Australia,1989,,,4.4119587,,,,,
Australia,1995,,,,4.7200265,,,,
Australia,2001,,,,3.598526,,,,
Australia,2003,,,,3.4378562,,,,
Australia,2004,,,,2.2206202,,,,
Australia,2008,,,,1.5014049,,,,
Australia,2010,,,,1.6886553,,,,
Australia,2014,,,,1.4528568,,,,
Australia,2016,,,,1.4768232,,,,
Australia,2018,,,,1.6907176,,,,
Australia,2020,,,,1.9009937,,,,
Austria,1994,,1.5726483,,,,,,
Austria,1995,,1.347041,,,,,,
Austria,1996,,1.1068271,,,,,,
Austria,1997,,1.3789245,,,,,,
Austria,1998,,1.377731,,,,,,
Austria,1999,,0.823595,,,,,,
Austria,2000,,1.1941096,,,,,,
Austria,2003,,,1.0781664,,,,,
Austria,2004,,,0.7618501,,,,,
Austria,2005,,,0.8586885,,,,,
Austria,2006,,,0.8353628,,,,,
Austria,2007,,,1.1706867,,,,,
Austria,2008,,,1.2905711,,,,,
Austria,2009,,,1.5630189,,,,,
Austria,2010,,,1.0904508,,,,,
Austria,2011,,,1.446724,,,,,
Austria,2012,,,1.5899796,,,,,
Austria,2013,,,0.9975033,,,,,
Austria,2014,,,1.0263798,,,,,
Austria,2015,,,1.4909762,,,,,
Austria,2016,,,1.6929266,,,,,
Austria,2017,,,1.0834703,,,,,
Austria,2018,,,1.3134669,,,,,
Austria,2019,,,1.2916412,,,,,
Austria,2020,,,1.407747,,,,,
Austria,2021,,,1.5274888,,,,,
Austria,2022,,,1.3208395,,,,,
Austria,2023,,,1.4493774,,,,,
Belarus,1993,67.169365,,,,,,,
Belarus,1995,52.466576,,,,,,,
Belgium,1985,2.0189064,,,,,,,
Belgium,1988,1.9779477,,,,,,,
Belgium,1992,1.9185711,,,,,,,
Belgium,1995,,1.7211125,,,,,,
Belgium,1997,1.5812212,,,,,,,
Belgium,2000,,1.1716343,,,,,,
Belgium,2003,,,1.5271883,,,,,
Belgium,2004,,,0.8380113,,,,,
Belgium,2005,,,1.0175203,,,,,
Belgium,2006,,,1.0339471,,,,,
Belgium,2007,,,0.9321348,,,,,
Belgium,2008,,,0.8257795,,,,,
Belgium,2009,,,1.124917,,,,,
Belgium,2010,,,1.066444,,,,,
Belgium,2011,,,1.0680556,,,,,
Belgium,2012,,,0.95603716,,,,,
Belgium,2013,,,1.0172716,,,,,
Belgium,2014,,,0.7447846,,,,,
Belgium,2015,,,0.6049963,,,,,
Belgium,2016,,,0.8149475,,,,,
Belgium,2017,,,0.8348205,,,,,
Belgium,2018,,,0.45419022,,,,,
Belgium,2019,,,0.5087489,,,,,
Belgium,2020,,,0.4373155,,,,,
Belgium,2021,,,0.3662792,,,,,
Belgium,2022,,,0.34539586,,,,,
Belgium,2023,,,0.38289475,,,,,
Belize,1993,58.73338,,,,,,,
Belize,1994,60.405327,,,,,,,
Belize,1996,,,63.223354,,,,,
Belize,1997,64.28954,,,,,,,
Belize,1998,63.44546,,,,,,,
Belize,1999,62.82509,,,,,,,
Bolivia,1997,,50.70278,,,,,,
Bolivia,1999,,,53.60222,,,,,
Bolivia,2000,,,,58.102097,,,,
Bolivia,2001,,,,54.77973,,,,
Bolivia,2002,,,,56.099422,,,,
Bolivia,2004,,,,,49.958332,,,
Bolivia,2005,,,,,,49.892845,,
Bolivia,2006,,,,,,46.583458,,
Bolivia,2007,,,,,,45.443245,,
Bolivia,2008,,,,,,40.765488,,
Bolivia,2009,,,,,,37.408558,,
Bolivia,2011,,,,,,32.355957,,
Bolivia,2012,,,,,,31.896635,,
Bolivia,2013,,,,,,29.511856,,
Bolivia,2014,,,,,,29.33363,,
Bolivia,2015,,,,,,29.727924,,
Bolivia,2016,,,,,,30.422255,,
Bolivia,2017,,,,,,29.650572,,
Bolivia,2018,,,,,,28.664837,,
Bolivia,2019,,,,,,26.353336,,
Bolivia,2020,,,,,,27.939165,,
Bolivia,2021,,,,,,25.865137,,
Bolivia,2022,,,,,,26.729578,,
Bolivia,2023,,,,,,25.59613,,
Bolivia (urban),1990,48.010365,,,,,,,
Bolivia (urban),1992,57.85783,,,,,,,
Brazil,1981,63.90245,,,,,,,
Brazil,1982,63.599922,,,,,,,
Brazil,1983,67.948425,,,,,,,
Brazil,1984,68.005325,,,,,,,
Brazil,1985,64.99073,,,,,,,
Brazil,1986,51.04894,,,,,,,
Brazil,1987,58.489777,,,,,,,
Brazil,1988,59.983444,,,,,,,
Brazil,1989,57.383835,,,,,,,
Brazil,1990,61.80504,,,,,,,
Brazil,1992,63.658436,,,,,,,
Brazil,1993,61.83407,,,,,,,
Brazil,1995,53.42686,,,,,,,
Brazil,1996,53.272163,,,,,,,
Brazil,1997,53.55209,,,,,,,
Brazil,1998,52.736027,,,,,,,
Brazil,1999,54.17663,,,,,,,
Brazil,2001,50.313248,,,,,,,
Brazil,2002,49.76506,,,,,,,
Brazil,2003,50.748337,,,,,,,
Brazil,2004,49.88889,,,,,,,
Brazil,2005,48.269756,,,,,,,
Brazil,2006,45.54704,,,,,,,
Brazil,2007,43.750298,,,,,,,
Brazil,2008,41.40419,,,,,,,
Brazil,2009,40.08727,,,,,,,
Brazil,2011,36.91204,,,,,,,
Brazil,2012,,35.09955,,,,,,
Brazil,2013,,33.145184,,,,,,
Brazil,2014,,31.996368,,,,,,
Brazil,2015,,32.82915,,,,,,
Brazil,2016,,34.05652,,,,,,
Brazil,2017,,33.94942,,,,,,
Brazil,2018,,33.372234,,,,,,
Brazil,2019,,32.82711,,,,,,
Brazil,2020,,28.881538,,,,,,
Brazil,2021,,35.665382,,,,,,
Brazil,2022,,31.366247,,,,,,
Brazil,2023,,29.449791,,,,,,
Bulgaria,1992,,15.360091,,,,,,
Bulgaria,2006,,,,,,44.89649,,
Bulgaria,2007,,,,,,30.929625,,
Bulgaria,2008,,,,,,25.33677,,
Bulgaria,2009,,,,,,23.764797,,
Bulgaria,2010,,,,,,26.709492,,
Bulgaria,2011,,,,,,28.645853,,
Bulgaria,2012,,,,,,27.965078,,
Bulgaria,2013,,,,,,24.02648,,
Bulgaria,2014,,,,,,22.383993,,
Bulgaria,2015,,,,,,,25.014635,
Bulgaria,2016,,,,,,,20.241497,
Bulgaria,2017,,,,,,,20.041319,
Bulgaria,2018,,,,,,,16.12293,
Bulgaria,2019,,,,,,,14.799708,
Bulgaria,2020,,,,,,,11.240687,
Bulgaria,2021,,,,,,,11.596001,
Bulgaria,2022,,,,,,,9.676332,
Bulgaria,2023,,,,,,,8.456867,
Canada,1971,10.521004,,,,,,,
Canada,1973,7.3437715,,,,,,,
Canada,1975,5.6173744,,,,,,,
Canada,1977,5.0855575,,,,,,,
Canada,1979,4.5489902,,,,,,,
Canada,1981,3.6277034,,,,,,,
Canada,1982,3.676431,,,,,,,
Canada,1984,4.0643425,,,,,,,
Canada,1985,3.5002127,,,,,,,
Canada,1986,3.2299047,,,,,,,
Canada,1987,2.8948488,,,,,,,
Canada,1988,2.6190598,,,,,,,
Canada,1989,2.851009,,,,,,,
Canada,1990,3.08001,,,,,,,
Canada,1991,3.3582606,,,,,,,
Canada,1992,2.8840525,,,,,,,
Canada,1993,3.313892,,,,,,,
Canada,1994,2.921992,,,,,,,
Canada,1995,2.9605248,,,,,,,
Canada,1996,,2.9643722,,,,,,
Canada,1997,,2.8700604,,,,,,
Canada,1998,,2.7163084,,,,,,
Canada,1999,,2.6803813,,,,,,
Canada,2000,,2.4905386,,,,,,
Canada,2001,,2.2352335,,,,,,
Canada,2002,,2.2267108,,,,,,
Canada,2003,,2.2036433,,,,,,
Canada,2004,,2.2088263,,,,,,
Canada,2005,,2.0846176,,,,,,
Canada,2006,,1.7372367,,,,,,
Canada,2007,,1.5297931,,,,,,
Canada,2008,,1.6542501,,,,,,
Canada,2009,,1.6585637,,,,,,
Canada,2010,,1.4581751,,,,,,
Canada,2011,,1.4198788,,,,,,
Canada,2012,,,1.8171568,,,,,
Canada,2013,,,1.9740509,,,,,
Canada,2014,,,1.566888,,,,,
Canada,2015,,,1.7301589,,,,,
Canada,2016,,,1.3923264,,,,,
Canada,2017,,,1.3643956,,,,,
Canada,2018,,,1.3040593,,,,,
Canada,2019,,,1.2196174,,,,,
Canada,2020,,,0.56735057,,,,,
Canada,2021,,,0.7108446,,,,,
Chile,1987,59.76024,,,,,,,
Chile,1990,55.53943,,,,,,,
Chile,1992,52.02204,,,,,,,
Chile,1994,49.305485,,,,,,,
Chile,1996,45.610435,,,,,,,
Chile,1998,43.817753,,,,,,,
Chile,2000,,46.51607,,,,,,
Chile,2003,,46.058346,,,,,,
Chile,2006,,,38.390915,,,,,
Chile,2009,,,35.37464,,,,,
Chile,2011,,,32.441376,,,,,
Chile,2013,,,24.956835,,,,,
Chile,2015,,,22.006048,,,,,
Chile,2017,,,18.874529,,,,,
Chile,2020,,,20.66766,,,,,
Chile,2022,,,14.178639,,,,,
China,1981,93.42811,,,,,,,
China,1984,91.27206,,,,,,,
