country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,89.21881,,,
Albania,2017,,,,,88.499115,,,
Albania,2018,,,,,87.20029,,,
Argentina (urban),1980,34.524,,,,,,,
Argentina (urban),1986,32.633904,,,,,,,
Argentina (urban),1987,39.104553,,,,,,,
Argentina (urban),1991,59.414642,,,,,,,
Argentina (urban),1992,,57.199116,,,,,,
Argentina (urban),1993,,55.14794,,,,,,
Argentina (urban),1994,,56.44471,,,,,,
Argentina (urban),1995,,61.9698,,,,,,
Argentina (urban),1996,,62.57214,,,,,,
Argentina (urban),1997,,60.04291,,,,,,
Argentina (urban),1998,,,61.998802,,,,,
Argentina (urban),1999,,,63.604282,,,,,
Argentina (urban),2000,,,65.2911,,,,,
Argentina (urban),2001,,,68.232376,,,,,
Argentina (urban),2002,,,80.405556,,,,,
Argentina (urban),2003,,,,68.02568,,,,
Argentina (urban),2004,,,,63.775272,,,,
Argentina (urban),2005,,,,59.33144,,,,
Argentina (urban),2006,,,,53.243904,,,,
Argentina (urban),2007,,,,51.947617,,,,
Argentina (urban),2008,,,,49.83497,,,,
Argentina (urban),2009,,,,46.678078,,,,
Argentina (urban),2010,,,,45.694057,,,,
Argentina (urban),2011,,,,42.239243,,,,
Argentina (urban),2012,,,,41.56391,,,,
Argentina (urban),2013,,,,41.021683,,,,
Argentina (urban),2014,,,,45.230766,,,,
Argentina (urban),2016,,,,43.883602,,,,
Argentina (urban),2017,,,,40.552364,,,,
Argentina (urban),2018,,,,45.817165,,,,
Argentina (urban),2019,,,,48.464687,,,,
Argentina (urban),2020,,,,54.70353,,,,
Argentina (urban),2021,,,,51.378323,,,,
Argentina (urban),2022,,,,52.988804,,,,
Argentina (urban),2023,,,,53.822678,,,,
Argentina (urban),2024,,,,52.469063,,,,
Armenia,1996,94.774994,,,,,,,
Australia,1981,14.249902,,,,,,,
Australia,1985,,14.017672,,,,,,
Australia,1989,,,13.993387,,,,,
Australia,1995,,,,16.73162,,,,
Australia,2001,,,,11.72524,,,,
Australia,2003,,,,10.738988,,,,
Australia,2004,,,,7.49321,,,,
Australia,2008,,,,4.700141,,,,
Australia,2010,,,,5.0145173,,,,
Australia,2014,,,,3.742475,,,,
Australia,2016,,,,4.2499533,,,,
Australia,2018,,,,4.745528,,,,
