country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,14.818174,,,,,,,,,,,,,,,
Albania,2002,,17.172302,,,,,,,,,,,,,,
Albania,2005,,15.321558,,,,,,,,,,,,,,
Albania,2008,,16.435265,,,,,,,,,,,,,,
Albania,2012,,21.196653,,,,,,,,,,,,,,
Albania,2014,,,17.282625,,,,,,,,,,,,,
Albania,2015,,,10.852859,,,,,,,,,,,,,
Albania,2016,,,12.702438,,,,,,,,,,34.010204,,,
Albania,2017,,,15.29183,,,,,,,,,,34.20115,,,
Albania,2018,,,,10.216701,,,,,,,,,31.645359,,,
Albania,2019,,,,6.5032396,,,,,,,,,,,,
Albania,2020,,,,10.348538,,,,,,,,,,,,
Algeria,1988,20.118414,,,,,,,,,,,,,,,
Algeria,1995,,19.816532,,,,,,,,,,,,,,
Angola,2000,44.205734,,,,,,,,,,,,,,,
Angola,2008,,30.193804,,,,,,,,,,,,,,
Angola,2018,,,41.478493,,,,,,,,,,,,,
Argentina (urban),1986,,,,,,,,,80.78288,,,,,,,
Argentina (urban),1987,,,,,,,,,60.93948,,,,,,,
Argentina (urban),1991,,,,,,,,,55.32204,,,,,,,
Argentina (urban),1992,,,,,,,,,,50.315754,,,,,,
Argentina (urban),1993,,,,,,,,,,47.47476,,,,,,
Argentina (urban),1994,,,,,,,,,,55.200138,,,,,,
Argentina (urban),1995,,,,,,,,,,49.703636,,,,,,
Argentina (urban),1996,,,,,,,,,,55.772755,,,,,,
Argentina (urban),1997,,,,,,,,,,48.484844,,,,,,
Argentina (urban),1998,,,,,,,,,,,45.281487,,,,,
Argentina (urban),1999,,,,,,,,,,,47.244907,,,,,
Argentina (urban),2000,,,,,,,,,,,44.872025,,,,,
Argentina (urban),2001,,,,,,,,,,,50.463345,,,,,
Argentina (urban),2002,,,,,,,,,,,40.668194,,,,,
Argentina (urban),2003,,,,,,,,,,,,36.584614,,,,
Argentina (urban),2004,,,,,,,,,,,,34.289677,,,,
Argentina (urban),2005,,,,,,,,,,,,33.346516,,,,
Argentina (urban),2006,,,,,,,,,,,,35.488995,,,,
Argentina (urban),2007,,,,,,,,,,,,36.29235,,,,
Argentina (urban),2008,,,,,,,,,,,,35.7948,,,,
Argentina (urban),2009,,,,,,,,,,,,34.497047,,,,
Argentina (urban),2010,,,,,,,,,,,,31.154753,,,,
Argentina (urban),2011,,,,,,,,,,,,36.000324,,,,
Argentina (urban),2012,,,,,,,,,,,,33.2171,,,,
Argentina (urban),2013,,,,,,,,,,,,37.35908,,,,
Argentina (urban),2014,,,,,,,,,,,,35.863697,,,,
Argentina (urban),2016,,,,,,,,,,,,34.498886,,,,
Argentina (urban),2017,,,,,,,,,,,,32.379414,,,,
Argentina (urban),2018,,,,,,,,,,,,36.076332,,,,
Argentina (urban),2019,,,,,,,,,,,,35.915806,,,,
Argentina (urban),2020,,,,,,,,,,,,29.633415,,,,
Argentina (urban),2021,,,,,,,,,,,,42.749226,,,,
Argentina (urban),2022,,,,,,,,,,,,30.122358,,,,
Argentina (urban),2023,,,,,,,,,,,,30.17434,,,,
Argentina (urban),2024,,,,,,,,,,,,35.517,,,,
Armenia,1996,,,,,,,,,26.346777,,,,,,,
Armenia,1999,,24.745655,,,,,,,,,,,,,,
Armenia,2001,,23.909075,,,,,,,,,,,,,,
Armenia,2002,,21.891443,,,,,,,,,,,,,,
