country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,3.485251,,,
Albania,2017,,,,,3.644852,,,
Albania,2018,,,,,3.855021,,,
Argentina (urban),1980,3.2864354,,,,,,,
Argentina (urban),1986,3.3569336,,,,,,,
Argentina (urban),1987,3.0154684,,,,,,,
Argentina (urban),1991,3.0553017,,,,,,,
Argentina (urban),1992,,3.000314,,,,,,
Argentina (urban),1993,,2.9657412,,,,,,
Argentina (urban),1994,,2.8806026,,,,,,
Argentina (urban),1995,,2.6301477,,,,,,
Argentina (urban),1996,,2.480513,,,,,,
Argentina (urban),1997,,2.4661894,,,,,,
Argentina (urban),1998,,,2.342655,,,,,
Argentina (urban),1999,,,2.4181728,,,,,
Argentina (urban),2000,,,2.237258,,,,,
Argentina (urban),2001,,,1.9289759,,,,,
Argentina (urban),2002,,,1.8848181,,,,,
Argentina (urban),2003,,,,2.2175546,,,,
Argentina (urban),2004,,,,2.38079,,,,
Argentina (urban),2005,,,,2.4917853,,,,
Argentina (urban),2006,,,,2.6185524,,,,
Argentina (urban),2007,,,,2.6676931,,,,
Argentina (urban),2008,,,,2.772295,,,,
Argentina (urban),2009,,,,2.851846,,,,
Argentina (urban),2010,,,,2.9582982,,,,
Argentina (urban),2011,,,,3.0643988,,,,
Argentina (urban),2012,,,,3.2209902,,,,
Argentina (urban),2013,,,,3.223117,,,,
Argentina (urban),2014,,,,3.2001662,,,,
Argentina (urban),2016,,,,3.12737,,,,
Argentina (urban),2017,,,,3.2566023,,,,
Argentina (urban),2018,,,,3.1782053,,,,
Argentina (urban),2019,,,,2.9993522,,,,
Argentina (urban),2020,,,,3.025248,,,,
Argentina (urban),2021,,,,3.2305543,,,,
Argentina (urban),2022,,,,3.432054,,,,
Argentina (urban),2023,,,,3.158009,,,,
Argentina (urban),2024,,,,3.1993904,,,,
Armenia,1996,3.235709,,,,,,,
Australia,1981,4.9310517,,,,,,,
Australia,1985,,4.7582483,,,,,,
Australia,1989,,,4.671578,,,,,
Australia,1995,,,,4.7549047,,,,
Australia,2001,,,,4.673257,,,,
Australia,2003,,,,4.6830473,,,,
Australia,2004,,,,4.737019,,,,
Australia,2008,,,,4.432473,,,,
Australia,2010,,,,4.5220704,,,,
Australia,2014,,,,4.6278024,,,,
Australia,2016,,,,4.619404,,,,
Australia,2018,,,,4.627292,,,,
Australia,2020,,,,4.6703296,,,,
Austria,1994,,5.022496,,,,,,
Austria,1995,,5.0636997,,,,,,
Austria,1996,,5.1147003,,,,,,
Austria,1997,,5.1881065,,,,,,
Austria,1998,,4.9950676,,,,,,
Austria,1999,,5.163075,,,,,,
Austria,2000,,5.3121586,,,,,,
Austria,2003,,,5.168076,,,,,
Austria,2004,,,5.1196823,,,,,
Austria,2005,,,5.265782,,,,,
Austria,2006,,,5.185105,,,,,
Austria,2007,,,4.93004,,,,,
Austria,2008,,,4.984842,,,,,
Austria,2009,,,4.8445287,,,,,
Austria,2010,,,4.9628077,,,,,
Austria,2011,,,4.908443,,,,,
Austria,2012,,,4.9474745,,,,,
Austria,2013,,,5.004977,,,,,
Austria,2014,,,4.9366055,,,,,
Austria,2015,,,4.8899508,,,,,
Austria,2016,,,4.940471,,,,,
Austria,2017,,,4.9995294,,,,,
Austria,2018,,,4.9203305,,,,,
Austria,2019,,,4.9942827,,,,,
Austria,2020,,,5.0688696,,,,,
Austria,2021,,,4.907686,,,,,
Austria,2022,,,4.9463096,,,,,
Austria,2023,,,4.901706,,,,,
Belarus,1993,6.2476234,,,,,,,
Belarus,1995,5.006883,,,,,,,
Belgium,1985,5.699216,,,,,,,
Belgium,1988,5.7060275,,,,,,,
Belgium,1992,5.8207974,,,,,,,
Belgium,1995,,5.3214607,,,,,,
Belgium,1997,5.5817475,,,,,,,
Belgium,2000,,5.0731363,,,,,,
Belgium,2003,,,5.2765656,,,,,
