country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,10.568543,,,
Albania,2017,,,,,10.650763,,,
Albania,2018,,,,,10.673536,,,
Argentina (urban),1980,10.122462,,,,,,,
Argentina (urban),1986,9.733443,,,,,,,
Argentina (urban),1987,9.515465,,,,,,,
Argentina (urban),1991,8.896019,,,,,,,
Argentina (urban),1992,,9.413033,,,,,,
Argentina (urban),1993,,9.669828,,,,,,
Argentina (urban),1994,,9.498922,,,,,,
Argentina (urban),1995,,9.070508,,,,,,
Argentina (urban),1996,,9.196192,,,,,,
Argentina (urban),1997,,9.274902,,,,,,
Argentina (urban),1998,,,9.051252,,,,,
Argentina (urban),1999,,,9.18424,,,,,
Argentina (urban),2000,,,9.109745,,,,,
Argentina (urban),2001,,,8.995141,,,,,
Argentina (urban),2002,,,8.683024,,,,,
Argentina (urban),2003,,,,9.243431,,,,
Argentina (urban),2004,,,,9.564085,,,,
Argentina (urban),2005,,,,9.636686,,,,
Argentina (urban),2006,,,,9.932284,,,,
Argentina (urban),2007,,,,9.917135,,,,
Argentina (urban),2008,,,,9.996098,,,,
Argentina (urban),2009,,,,10.165687,,,,
Argentina (urban),2010,,,,10.051101,,,,
Argentina (urban),2011,,,,10.107799,,,,
Argentina (urban),2012,,,,10.355091,,,,
Argentina (urban),2013,,,,10.4133625,,,,
Argentina (urban),2014,,,,10.268867,,,,
Argentina (urban),2016,,,,10.121429,,,,
Argentina (urban),2017,,,,10.249254,,,,
Argentina (urban),2018,,,,10.236523,,,,
Argentina (urban),2019,,,,10.086904,,,,
Argentina (urban),2020,,,,10.315836,,,,
Argentina (urban),2021,,,,10.045447,,,,
Argentina (urban),2022,,,,10.11381,,,,
Argentina (urban),2023,,,,10.087688,,,,
Argentina (urban),2024,,,,9.946661,,,,
Armenia,1996,9.185157,,,,,,,
Australia,1981,10.693243,,,,,,,
Australia,1985,,10.412559,,,,,,
Australia,1989,,,10.588465,,,,,
Australia,1995,,,,10.449241,,,,
Australia,2001,,,,10.490356,,,,
Australia,2003,,,,10.537544,,,,
Australia,2004,,,,10.4026985,,,,
Australia,2008,,,,10.20463,,,,
Australia,2010,,,,10.302729,,,,
Australia,2014,,,,10.155573,,,,
Australia,2016,,,,10.460058,,,,
Australia,2018,,,,10.303634,,,,
Australia,2020,,,,10.340669,,,,
Austria,1994,,10.578675,,,,,,
Austria,1995,,10.641219,,,,,,
Austria,1996,,10.543998,,,,,,
Austria,1997,,10.71248,,,,,,
Austria,1998,,10.373524,,,,,,
Austria,1999,,10.638777,,,,,,
Austria,2000,,10.663184,,,,,,
Austria,2003,,,10.534627,,,,,
Austria,2004,,,10.397569,,,,,
Austria,2005,,,10.548631,,,,,
Austria,2006,,,10.456674,,,,,
Austria,2007,,,10.626921,,,,,
Austria,2008,,,10.562877,,,,,
Austria,2009,,,10.537837,,,,,
Austria,2010,,,10.617555,,,,,
Austria,2011,,,10.645381,,,,,
