country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,9.099634,,,,,,,
Albania,2002,,8.828913,,,,,,
Albania,2005,,10.150439,,,,,,
Albania,2008,,10.990037,,,,,,
Albania,2012,,10.647614,,,,,,
Albania,2014,,,11.429844,,,,,
Albania,2015,,,13.650877,,,,,
Albania,2016,,,14.030282,,,,,
Albania,2017,,,13.925824,,,,,
Albania,2018,,,,15.233357,,,,
Albania,2019,,,,15.192701,,,,
Albania,2020,,,,15.683181,,,,
Algeria,1988,7.9486794,,,,,,,
Algeria,1995,,8.288808,,,,,,
Algeria,2011,,,10.856381,,,,,
Angola,2000,7.3890877,,,,,,,
Angola,2008,,7.1435027,,,,,,
Angola,2018,,,5.5149794,,,,,
Armenia,1999,,5.664783,,,,,,
Armenia,2001,,5.3006163,,,,,,
Armenia,2002,,5.5653777,,,,,,
Armenia,2003,,5.7461214,,,,,,
Armenia,2004,,6.8896594,,,,,,
Armenia,2005,,7.601726,,,,,,
Armenia,2006,,8.116979,,,,,,
Armenia,2007,,8.935103,,,,,,
Armenia,2008,,9.391665,,,,,,
Armenia,2009,,8.310855,,,,,,
Armenia,2010,,8.215135,,,,,,
Armenia,2011,,8.553733,,,,,,
Armenia,2012,,8.852545,,,,,,
Armenia,2013,,9.212187,,,,,,
Armenia,2014,,9.382221,,,,,,
Armenia,2015,,10.020565,,,,,,
Armenia,2016,,10.993185,,,,,,
Armenia,2017,,9.716635,,,,,,
Armenia,2018,,9.714997,,,,,,
Armenia,2019,,,9.172705,,,,,
Armenia,2020,,,8.911532,,,,,
Armenia,2021,,,9.097451,,,,,
Armenia,2022,,,9.267408,,,,,
Armenia,2023,,,9.150886,,,,,
Azerbaijan,1995,6.2836976,,,,,,,
Azerbaijan,2001,,7.2401676,,,,,,
Azerbaijan,2002,,9.276774,,,,,,
Azerbaijan,2003,,9.8669,,,,,,
Azerbaijan,2004,,9.832822,,,,,,
Azerbaijan,2005,,10.974209,,,,,,
Bangladesh,1983,3.6104796,,,,,,,
Bangladesh,1985,3.8623526,,,,,,,
Bangladesh,1988,3.5271432,,,,,,,
Bangladesh,1991,,3.525117,,,,,,
Bangladesh,1995,,3.9194157,,,,,,
Bangladesh,2000,,,4.103658,,,,,
Bangladesh,2005,,,4.583387,,,,,
Bangladesh,2010,,,4.9916153,,,,,
Bangladesh,2016,,,5.5311966,,,,,
Bangladesh,2022,,,,7.5452213,,,,
Barbados,2016,19.188135,,,,,,,
Belarus,1998,,4.3765306,,,,,,
Belarus,1999,,4.761051,,,,,,
Belarus,2000,,5.2386937,,,,,,
Belarus,2001,,6.4344172,,,,,,
Belarus,2002,,7.0595455,,,,,,
Belarus,2003,,7.3551283,,,,,,
Belarus,2004,,8.361272,,,,,,
Belarus,2005,,10.274936,,,,,,
Belarus,2006,,11.890972,,,,,,
Belarus,2007,,13.335632,,,,,,
Belarus,2008,,14.234266,,,,,,
Belarus,2009,,14.023238,,,,,,
Belarus,2010,,16.009956,,,,,,
Belarus,2011,,16.525457,,,,,,
Belarus,2012,,18.328754,,,,,,
Belarus,2013,,20.373756,,,,,,
Belarus,2014,,21.167583,,,,,,
Belarus,2015,,19.180105,,,,,,
Belarus,2016,,18.155397,,,,,,
Belarus,2017,,18.78499,,,,,,
Belarus,2018,,20.137829,,,,,,
Belarus,2019,,21.38222,,,,,,
Belarus,2020,,21.633646,,,,,,
Belize,1995,,13.132306,,,,,,
Belize,2018,,,,19.947947,,,,
Benin,2003,2.7427359,,,,,,,
Benin,2011,,2.7842944,,,,,,
Benin,2015,,2.941112,,,,,,
Benin,2018,,,4.685796,,,,,
Benin,2021,,,5.3266244,,,,,
Bhutan,2003,6.524086,,,,,,,
Bhutan,2007,,8.299695,,,,,,
Bhutan,2012,,11.005955,,,,,,
Bhutan,2017,,12.548894,,,,,,
Bhutan,2022,,,19.163527,,,,,
Bosnia and Herzegovina,2001,14.963033,,,,,,,
Bosnia and Herzegovina,2004,22.376448,,,,,,,
Bosnia and Herzegovina,2007,,24.988718,,,,,,
Bosnia and Herzegovina,2011,,23.846516,,,,,,
Botswana,1985,4.359047,,,,,,,
Botswana,1993,5.300702,,,,,,,
Botswana,2002,,6.796381,,,,,,
Botswana,2009,,8.92358,,,,,,
Botswana,2015,,8.7939625,,,,,,
Bulgaria,1989,29.4597,,,,,,,
Bulgaria,1994,16.798994,,,,,,,
Bulgaria,1995,,,,15.0322075,,,,
Bulgaria,1997,,,8.528216,,,,,
Bulgaria,2001,,,,12.444385,,,,
Bulgaria,2003,,,,,11.4127035,,,
Bulgaria,2007,,,,,15.751844,,,
Burkina Faso,1994,1.3973845,,,,,,,
Burkina Faso,1998,,1.6219141,,,,,,
Burkina Faso,2003,,2.768725,,,,,,
Burkina Faso,2009,,,2.8797295,,,,,
Burkina Faso,2014,,,,3.3099103,,,,
Burkina Faso,2018,,,,,4.1165123,,,
Burkina Faso,2021,,,,,4.2406187,,,
Burundi,1992,2.035295,,,,,,,
Burundi,1998,,1.7686712,,,,,,
Burundi,2006,,2.132371,,,,,,
Burundi,2013,,2.4016173,,,,,,
Burundi,2020,,,2.5331068,,,,,
Cameroon,1996,3.55078,,,,,,,
Cameroon,2001,,5.502899,,,,,,
Cameroon,2007,,5.3658724,,,,,,
Cameroon,2014,,6.995566,,,,,,
Cameroon,2021,,,6.8144126,,,,,
Cape Verde,2001,5.496219,,,,,,,
Cape Verde,2007,,6.60324,,,,,,
Cape Verde,2015,,,8.323353,,,,,
Central African Republic,1992,1.3741308,,,,,,,
Central African Republic,2008,,2.8546684,,,,,,
Central African Republic,2021,,,2.604926,,,,,
Chad,2003,2.9107206,,,,,,,
Chad,2011,4.3377333,,,,,,,
Chad,2018,,4.346719,,,,,,
Chad,2022,,4.4564753,,,,,,
China,1990,,2.1406968,,,,,,
China,1993,,2.3807225,,,,,,
China,1996,,3.166366,,,,,,
China,1999,,3.4224231,,,,,,
China,2002,,4.305797,,,,,,
China,2005,,5.612341,,,,,,
China,2008,,6.956898,,,,,,
China,2010,,8.120066,,,,,,
China,2011,,8.733791,,,,,,
China,2012,,9.603987,,,,,,
China,2013,,,10.702245,,,,,
China,2014,,,11.645875,,,,,
China,2015,,,12.473647,,,,,
China,2016,,,13.278111,,,,,
China,2017,,,13.927748,,,,,
China,2018,,,14.854221,,,,,
China,2019,,,15.606968,,,,,
China,2020,,,14.889842,,,,,
China,2021,,,17.010668,,,,,
China,2022,,,17.00169,,,,,
China (rural),1990,,1.7938585,,,,,,
China (rural),1993,,1.8925859,,,,,,
China (rural),1996,,2.5128014,,,,,,
China (rural),1999,,2.4914513,,,,,,
China (rural),2002,,2.8278406,,,,,,
China (rural),2005,,3.7410004,,,,,,
China (rural),2008,,4.186273,,,,,,
China (rural),2010,,4.660779,,,,,,
China (rural),2011,,5.19696,,,,,,
China (rural),2012,,5.697318,,,,,,
China (rural),2013,,,7.21455,,,,,
China (rural),2014,,,7.938915,,,,,
China (rural),2015,,,8.568281,,,,,
China (rural),2016,,,9.108368,,,,,
China (rural),2017,,,9.604361,,,,,
China (rural),2018,,,10.487458,,,,,
China (rural),2019,,,11.124291,,,,,
China (rural),2020,,,10.965651,,,,,
China (rural),2021,,,12.970134,,,,,
China (rural),2022,,,13.204962,,,,,
China (urban),1990,,3.1830344,,,,,,
China (urban),1993,,3.8905795,,,,,,
China (urban),1996,,4.5403857,,,,,,
China (urban),1999,,5.2625866,,,,,,
China (urban),2002,,6.721162,,,,,,
China (urban),2005,,8.293911,,,,,,
China (urban),2008,,10.0031805,,,,,,
China (urban),2010,,11.491383,,,,,,
China (urban),2011,,12.09903,,,,,,
China (urban),2012,,13.053556,,,,,,
China (urban),2013,,,14.183179,,,,,
China (urban),2014,,,15.168706,,,,,
China (urban),2015,,,15.963195,,,,,
China (urban),2016,,,16.861103,,,,,
China (urban),2017,,,17.483063,,,,,
China (urban),2018,,,18.374619,,,,,
China (urban),2019,,,19.07447,,,,,
China (urban),2020,,,17.66977,,,,,
China (urban),2021,,,19.809237,,,,,
China (urban),2022,,,19.482643,,,,,
Comoros,2004,6.300983,,,,,,,
Comoros,2014,,6.3011928,,,,,,
Congo,2005,3.8146813,,,,,,,
Congo,2011,5.2291465,,,,,,,
Cote d'Ivoire,1985,8.974541,,,,,,,
Cote d'Ivoire,1986,7.9488635,,,,,,,
Cote d'Ivoire,1987,7.081375,,,,,,,
Cote d'Ivoire,1988,5.9923253,,,,,,,
Cote d'Ivoire,1992,,4.7591724,,,,,,
Cote d'Ivoire,1995,,4.6933327,,,,,,
Cote d'Ivoire,1998,,4.0581336,,,,,,
Cote d'Ivoire,2008,,,4.202952,,,,,
Cote d'Ivoire,2015,,,4.152817,,,,,
Cote d'Ivoire,2018,,,,6.104986,,,,
Cote d'Ivoire,2021,,,,5.966532,,,,
Croatia,1998,,45.751934,,,,,,
Croatia,1999,,,22.49237,,,,,
Croatia,2000,,,24.996681,,,,,
Croatia,2001,,,23.813139,,,,,
Croatia,2004,,37.43695,,,,,,
Croatia,2008,,35.048565,,,,,,
Croatia,2009,,34.81066,,,,,,
Croatia,2010,,30.436476,,,,,,
Democratic Republic of Congo,2004,1.0779172,,,,,,,
Democratic Republic of Congo,2012,2.1774704,,,,,,,
Democratic Republic of Congo,2020,,1.746588,,,,,,
Djibouti,2002,5.3376274,,,,,,,
Djibouti,2012,,6.3750505,,,,,,
Djibouti,2013,,,5.6293097,,,,,
Djibouti,2017,,,,6.1177797,,,,
East Timor,2001,3.5437918,,,,,,,
East Timor,2007,3.2127054,,,,,,,
East Timor,2014,3.827116,,,,,,,
Egypt,1990,7.257921,,,,,,,
Egypt,1995,6.9624944,,,,,,,
Egypt,1999,,8.423476,,,,,,
Egypt,2004,,,7.4951763,,,,,
Egypt,2008,,,7.5470786,,,,,
Egypt,2010,,,,8.458966,,,,
Egypt,2012,,,,8.768421,,,,
Egypt,2015,,,,9.156407,,,,
Egypt,2017,,,,8.114541,,,,
Egypt,2019,,,,,8.619422,,,
Egypt,2021,,,,8.957222,,,,
Equatorial Guinea,2022,9.399027,,,,,,,
Estonia,1995,,11.804351,,,,,,
Estonia,1998,,13.780578,,,,,,
Estonia,2000,,,13.089185,,,,,
Estonia,2001,,,12.591368,,,,,
Estonia,2002,,,13.045666,,,,,
Estonia,2003,,,13.468217,,,,,
Estonia,2004,,,15.2353525,,,,,
Eswatini,1994,1.2654595,,,,,,,
Eswatini,2000,,3.0276258,,,,,,
Eswatini,2009,,3.6447735,,,,,,
Eswatini,2016,,5.017436,,,,,,
Ethiopia,1995,,2.5583248,,,,,,
Ethiopia,1999,,2.974621,,,,,,
Ethiopia,2004,,3.979756,,,,,,
Ethiopia,2010,,4.2346783,,,,,,
Ethiopia,2015,,4.6556168,,,,,,
Ethiopia,2021,,4.292434,,,,,,
Ethiopia (rural),1981,2.5175881,,,,,,,
Fiji,2002,10.353372,,,,,,,
Fiji,2008,10.883242,,,,,,,
Fiji,2013,11.129876,,,,,,,
Fiji,2019,,8.794489,,,,,,
Gabon,2005,9.661908,,,,,,,
Gabon,2017,,14.911369,,,,,,
Gambia,1998,2.179905,,,,,,,
Gambia,2003,,3.842713,,,,,,
Gambia,2010,,,5.1476455,,,,,
Gambia,2015,,,,6.4307323,,,,
Gambia,2020,,,,6.2859197,,,,
Georgia,1996,9.023521,,,,,,,
Georgia,1997,,6.1539855,,,,,,
Georgia,1998,,,6.1804357,,,,,
Georgia,1999,,,5.3805027,,,,,
Georgia,2000,,,5.156272,,,,,
Georgia,2001,,,4.8593054,,,,,
Georgia,2002,,,6.3388977,,,,,
Georgia,2003,,,6.3839016,,,,,
Georgia,2004,,,6.717769,,,,,
Georgia,2005,,,6.487905,,,,,
Georgia,2006,,,6.387278,,,,,
Georgia,2007,,,6.1607966,,,,,
Georgia,2008,,,6.6554985,,,,,
Georgia,2009,,,6.629745,,,,,
Georgia,2010,,,6.584404,,,,,
Georgia,2011,,,6.789472,,,,,
Georgia,2012,,,7.275401,,,,,
Georgia,2013,,,8.052034,,,,,
Georgia,2014,,,8.365419,,,,,
Georgia,2015,,,8.593505,,,,,
Georgia,2016,,,8.487084,,,,,
Georgia,2017,,,8.807023,,,,,
Georgia,2018,,,8.74332,,,,,
Georgia,2019,,,8.681523,,,,,
Georgia,2020,,,8.150651,,,,,
Georgia,2021,,,8.354096,,,,,
Georgia,2022,,,9.466455,,,,,
Georgia,2023,,,10.444262,,,,,
Georgia,2024,,,11.033336,,,,,
Ghana,1987,2.3744993,,,,,,,
Ghana,1988,2.4042504,,,,,,,
Ghana,1991,,2.1729813,,,,,,
Ghana,1998,,2.9886682,,,,,,
Ghana,2005,,3.2763593,,,,,,
Ghana,2012,,4.668682,,,,,,
Ghana,2016,,4.999686,,,,,,
Grenada,2018,19.019958,,,,,,,
Guinea,1991,1.626373,,,,,,,
Guinea,1994,,5.241426,,,,,,
Guinea,2002,,,4.0013595,,,,,
Guinea,2007,,,,4.389764,,,,
Guinea,2012,,,,5.863398,,,,
Guinea,2018,,,,,6.9243765,,,
Guinea-Bissau,1991,4.333233,,,,,,,
Guinea-Bissau,1993,,3.7594938,,,,,,
Guinea-Bissau,2002,,,2.8679645,,,,,
Guinea-Bissau,2010,,,,2.3169138,,,,
Guinea-Bissau,2018,,,,,4.6055717,,,
Guinea-Bissau,2021,,,,,4.405073,,,
Haiti,2012,,4.7060466,,,,,,
Hungary,1998,,,,13.560985,,,,
Hungary,1999,,,,13.569744,,,,
Hungary,2000,,,,13.794071,,,,
Hungary,2001,,,,15.940227,,,,
Hungary,2002,,,,16.22263,,,,
Hungary,2003,,,,18.016273,,,,
Hungary,2004,,,,18.637777,,,,
Hungary,2005,,,,19.193872,,,,
Hungary,2006,,,,19.035849,,,,
Hungary,2007,,,,18.942211,,,,
India,1977,3.1985173,,,,,,,
India,1983,,3.5209522,,,,,,
India,1987,,,3.4787657,,,,,
India,1993,,,,3.6203315,,,,
India,2004,,,,3.6818612,,,,
India,2009,,,,4.1456275,,,,
India,2011,,,,,,,,4.6107793
India,2022,,,,,,,,6.5147996
Indonesia,1984,1.9767754,,,,,,,
Indonesia,1987,1.9858134,,,,,,,
Indonesia,1990,2.4004087,,,,,,,
Indonesia,1993,,2.4224942,,,,,,
Indonesia,1996,,2.8548968,,,,,,
Indonesia,1998,,2.1879625,,,,,,
Indonesia,1999,,2.9558887,,,,,,
Indonesia,2000,,,2.9769826,,,,,
Indonesia,2001,,,3.121362,,,,,
Indonesia,2002,,,,3.7275245,,,,
Indonesia,2003,,,,3.8080714,,,,
Indonesia,2004,,,,3.8210804,,,,
Indonesia,2005,,,,,3.9979062,,,
Indonesia,2006,,,,,3.7708569,,,
Indonesia,2007,,,,,4.1444874,,,
Indonesia,2008,,,,,4.305863,,,
Indonesia,2009,,,,,4.2851615,,,
Indonesia,2010,,,,,4.804125,,,
Indonesia,2011,,,,,,5.100105,,
Indonesia,2012,,,,,,5.3806686,,
Indonesia,2013,,,,,,5.498995,,
Indonesia,2014,,,,,,5.675655,,
Indonesia,2015,,,,,,,5.8070874,
Indonesia,2016,,,,,,,6.445663,
Indonesia,2017,,,,,,,6.9634714,
Indonesia,2018,,,,,,,7.3732915,
Indonesia,2019,,,,,,,7.504244,
Indonesia,2020,,,,,,,7.662926,
Indonesia,2021,,,,,,,7.826232,
Indonesia,2022,,,,,,,7.6032023,
Indonesia,2023,,,,,,,7.7000155,
Indonesia,2024,,,,,,,7.883152,
Iran,1986,7.9410725,,,,,,,
Iran,1990,7.42058,,,,,,,
Iran,1994,8.534733,,,,,,,
Iran,1998,9.200114,,,,,,,
Iran,2005,,14.012946,,,,,,
Iran,2006,,14.3977995,,,,,,
Iran,2009,,14.557964,,,,,,
Iran,2011,,,12.545025,,,,,
Iran,2012,,,12.584944,,,,,
Iran,2013,,,12.053225,,,,,
Iran,2014,,,11.716528,,,,,
Iran,2015,,,11.834256,,,,,
Iran,2016,,,11.902489,,,,,
Iran,2017,,,12.689456,,,,,
Iran,2018,,,12.055054,,,,,
Iran,2019,,,10.957798,,,,,
Iran,2020,,,10.83716,,,,,
Iran,2021,,,11.824888,,,,,
Iran,2022,,,12.3809395,,,,,
Iran,2023,,,12.8244915,,,,,
Iraq,2006,11.928882,,,,,,,
Iraq,2012,12.74357,,,,,,,
Iraq,2023,,13.314299,,,,,,
Jamaica,1988,9.087993,,,,,,,
Jamaica,1990,,8.44129,,,,,,
Jamaica,1993,6.4580617,,,,,,,
Jamaica,1996,,8.973372,,,,,,
Jamaica,1999,,11.6355,,,,,,
Jamaica,2002,,12.431826,,,,,,
Jamaica,2004,,12.815613,,,,,,
