country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,10.646769,,,,,,,
Albania,2002,,10.342696,,,,,,
Albania,2005,,11.805058,,,,,,
Albania,2008,,12.733524,,,,,,
Albania,2012,,12.449486,,,,,,
Albania,2014,,,13.735354,,,,,
Albania,2015,,,16.322231,,,,,
Albania,2016,,,16.941946,,,,,
Albania,2017,,,16.796324,,,,,
Albania,2018,,,,17.849335,,,,
Albania,2019,,,,18.038599,,,,
Albania,2020,,,,18.472595,,,,
Algeria,1988,9.506712,,,,,,,
Algeria,1995,,9.94533,,,,,,
Algeria,2011,,,12.438624,,,,,
Angola,2000,9.503021,,,,,,,
Angola,2008,,9.1023,,,,,,
Angola,2018,,,7.192802,,,,,
Armenia,1999,,6.786718,,,,,,
Armenia,2001,,6.313905,,,,,,
Armenia,2002,,6.5994854,,,,,,
Armenia,2003,,6.7406197,,,,,,
Armenia,2004,,8.150037,,,,,,
Armenia,2005,,8.99689,,,,,,
Armenia,2006,,9.410591,,,,,,
Armenia,2007,,10.539977,,,,,,
Armenia,2008,,10.844941,,,,,,
Armenia,2009,,9.653163,,,,,,
Armenia,2010,,9.539983,,,,,,
Armenia,2011,,9.991917,,,,,,
Armenia,2012,,10.201551,,,,,,
Armenia,2013,,10.706757,,,,,,
Armenia,2014,,10.846186,,,,,,
Armenia,2015,,11.492243,,,,,,
Armenia,2016,,12.739609,,,,,,
Armenia,2017,,11.458008,,,,,,
Armenia,2018,,11.293076,,,,,,
Armenia,2019,,,10.513526,,,,,
Armenia,2020,,,10.127092,,,,,
Armenia,2021,,,10.423634,,,,,
Armenia,2022,,,10.555328,,,,,
Armenia,2023,,,10.414804,,,,,
Azerbaijan,1995,7.5351496,,,,,,,
Azerbaijan,2001,,8.671701,,,,,,
Azerbaijan,2002,,10.562713,,,,,,
Azerbaijan,2003,,11.256075,,,,,,
Azerbaijan,2004,,11.217164,,,,,,
Azerbaijan,2005,,12.538582,,,,,,
Bangladesh,1983,4.0761724,,,,,,,
Bangladesh,1985,4.395357,,,,,,,
Bangladesh,1988,4.0473137,,,,,,,
Bangladesh,1991,,4.0206304,,,,,,
Bangladesh,1995,,4.66276,,,,,,
Bangladesh,2000,,,4.89141,,,,,
Bangladesh,2005,,,5.452932,,,,,
Bangladesh,2010,,,5.8918805,,,,,
Bangladesh,2016,,,6.5140734,,,,,
Bangladesh,2022,,,,8.844862,,,,
Barbados,2016,22.818918,,,,,,,
Belarus,1998,,5.141316,,,,,,
Belarus,1999,,5.5916066,,,,,,
Belarus,2000,,6.1493382,,,,,,
Belarus,2001,,7.504428,,,,,,
Belarus,2002,,8.1961155,,,,,,
Belarus,2003,,8.574576,,,,,,
Belarus,2004,,9.5351,,,,,,
Belarus,2005,,11.899227,,,,,,
Belarus,2006,,13.596549,,,,,,
Belarus,2007,,15.445287,,,,,,
Belarus,2008,,16.215963,,,,,,
Belarus,2009,,16.087984,,,,,,
Belarus,2010,,18.501476,,,,,,
Belarus,2011,,18.933481,,,,,,
Belarus,2012,,20.804878,,,,,,
Belarus,2013,,23.170563,,,,,,
Belarus,2014,,23.941437,,,,,,
Belarus,2015,,21.71262,,,,,,
Belarus,2016,,20.611101,,,,,,
Belarus,2017,,21.274168,,,,,,
Belarus,2018,,22.940754,,,,,,
Belarus,2019,,24.239632,,,,,,
Belarus,2020,,24.509966,,,,,,
Belize,1995,,17.978075,,,,,,
Belize,2018,,,,24.381273,,,,
Benin,2003,3.310496,,,,,,,
Benin,2011,,3.5689638,,,,,,
Benin,2015,,3.6280594,,,,,,
Benin,2018,,,5.778198,,,,,
Benin,2021,,,6.305962,,,,,
Bhutan,2003,8.119895,,,,,,,
Bhutan,2007,,10.087724,,,,,,
Bhutan,2012,,13.31412,,,,,,
Bhutan,2017,,15.47013,,,,,,
Bhutan,2022,,,21.980408,,,,,
Bosnia and Herzegovina,2001,17.077011,,,,,,,
Bosnia and Herzegovina,2004,26.747795,,,,,,,
Bosnia and Herzegovina,2007,,29.834188,,,,,,
Bosnia and Herzegovina,2011,,28.238361,,,,,,
Botswana,1985,5.800283,,,,,,,
Botswana,1993,7.0550776,,,,,,,
Botswana,2002,,10.044041,,,,,,
Botswana,2009,,11.8752165,,,,,,
Botswana,2015,,12.389,,,,,,
Bulgaria,1989,33.11901,,,,,,,
Bulgaria,1994,18.831934,,,,,,,
Bulgaria,1995,,,,17.617666,,,,
Bulgaria,1997,,,9.720332,,,,,
Bulgaria,2001,,,,14.4695,,,,
Bulgaria,2003,,,,,13.088341,,,
Bulgaria,2007,,,,,18.074368,,,
Burkina Faso,1994,1.8357611,,,,,,,
Burkina Faso,1998,,2.0169213,,,,,,
Burkina Faso,2003,,3.5461934,,,,,,
Burkina Faso,2009,,,3.5307448,,,,,
Burkina Faso,2014,,,,4.004169,,,,
Burkina Faso,2018,,,,,5.125402,,,
Burkina Faso,2021,,,,,5.189991,,,
Burundi,1992,2.409338,,,,,,,
Burundi,1998,,2.1770413,,,,,,
Burundi,2006,,2.5716627,,,,,,
Burundi,2013,,2.9360502,,,,,,
Burundi,2020,,,3.0661104,,,,,
Cameroon,1996,4.7130575,,,,,,,
Cameroon,2001,,6.793838,,,,,,
Cameroon,2007,,6.771906,,,,,,
Cameroon,2014,,8.864308,,,,,,
Cameroon,2021,,,8.576958,,,,,
Cape Verde,2001,7.096105,,,,,,,
Cape Verde,2007,,8.540214,,,,,,
Cape Verde,2015,,,10.521714,,,,,
Central African Republic,1992,1.9671167,,,,,,,
Central African Republic,2008,,3.7539186,,,,,,
Central African Republic,2021,,,3.2866504,,,,,
Chad,2003,3.563334,,,,,,,
Chad,2011,5.4684763,,,,,,,
Chad,2018,,5.290741,,,,,,
Chad,2022,,5.3191986,,,,,,
China,1990,,2.5427852,,,,,,
China,1993,,2.8970118,,,,,,
China,1996,,3.8275986,,,,,,
China,1999,,4.2535105,,,,,,
China,2002,,5.4456244,,,,,,
China,2005,,7.019796,,,,,,
China,2008,,8.73237,,,,,,
China,2010,,10.208458,,,,,,
China,2011,,10.896303,,,,,,
China,2012,,11.954566,,,,,,
China,2013,,,13.245503,,,,,
China,2014,,,14.362321,,,,,
China,2015,,,15.317464,,,,,
China,2016,,,16.313211,,,,,
China,2017,,,17.156143,,,,,
China,2018,,,18.257605,,,,,
China,2019,,,19.147966,,,,,
China,2020,,,18.05565,,,,,
China,2021,,,20.478886,,,,,
China,2022,,,20.4861,,,,,
China (rural),1990,,2.0567615,,,,,,
China (rural),1993,,2.1593635,,,,,,
China (rural),1996,,2.9643505,,,,,,
China (rural),1999,,2.964924,,,,,,
China (rural),2002,,3.4097002,,,,,,
China (rural),2005,,4.4632697,,,,,,
China (rural),2008,,5.084888,,,,,,
China (rural),2010,,5.68418,,,,,,
China (rural),2011,,6.267384,,,,,,
China (rural),2012,,6.912752,,,,,,
China (rural),2013,,,8.537722,,,,,
China (rural),2014,,,9.377438,,,,,
China (rural),2015,,,10.109114,,,,,
China (rural),2016,,,10.737648,,,,,
China (rural),2017,,,11.366627,,,,,
China (rural),2018,,,12.363164,,,,,
China (rural),2019,,,13.082562,,,,,
China (rural),2020,,,12.850046,,,,,
China (rural),2021,,,15.101344,,,,,
China (rural),2022,,,15.466731,,,,,
China (urban),1990,,3.613344,,,,,,
China (urban),1993,,4.4715195,,,,,,
China (urban),1996,,5.2514544,,,,,,
China (urban),1999,,6.157787,,,,,,
China (urban),2002,,7.904957,,,,,,
China (urban),2005,,9.806401,,,,,,
China (urban),2008,,11.8387375,,,,,,
China (urban),2010,,13.658168,,,,,,
China (urban),2011,,14.375811,,,,,,
China (urban),2012,,15.519563,,,,,,
China (urban),2013,,,17.016973,,,,,
China (urban),2014,,,18.171394,,,,,
China (urban),2015,,,19.103516,,,,,
China (urban),2016,,,20.227373,,,,,
China (urban),2017,,,21.070942,,,,,
China (urban),2018,,,22.186705,,,,,
China (urban),2019,,,23.048792,,,,,
China (urban),2020,,,21.175339,,,,,
China (urban),2021,,,23.6735,,,,,
China (urban),2022,,,23.346285,,,,,
Comoros,2004,7.993901,,,,,,,
Comoros,2014,,7.887165,,,,,,
Congo,2005,4.9150977,,,,,,,
Congo,2011,6.7610035,,,,,,,
Cote d'Ivoire,1985,11.406273,,,,,,,
Cote d'Ivoire,1986,9.707803,,,,,,,
Cote d'Ivoire,1987,8.611275,,,,,,,
Cote d'Ivoire,1988,7.3237944,,,,,,,
Cote d'Ivoire,1992,,5.847223,,,,,,
Cote d'Ivoire,1995,,5.8065653,,,,,,
Cote d'Ivoire,1998,,5.1250744,,,,,,
Cote d'Ivoire,2008,,,5.302595,,,,,
Cote d'Ivoire,2015,,,5.1766205,,,,,
Cote d'Ivoire,2018,,,,7.454092,,,,
Cote d'Ivoire,2021,,,,7.268843,,,,
Croatia,1998,,53.685787,,,,,,
Croatia,1999,,,25.643166,,,,,
Croatia,2000,,,29.229748,,,,,
Croatia,2001,,,27.893188,,,,,
Croatia,2004,,43.95407,,,,,,
Croatia,2008,,40.737785,,,,,,
Croatia,2009,,40.976406,,,,,,
Croatia,2010,,35.32718,,,,,,
Democratic Republic of Congo,2004,1.3407068,,,,,,,
Democratic Republic of Congo,2012,2.7216897,,,,,,,
Democratic Republic of Congo,2020,,2.1874106,,,,,,
Djibouti,2002,6.5160885,,,,,,,
Djibouti,2012,,7.799056,,,,,,
Djibouti,2013,,,6.8490715,,,,,
Djibouti,2017,,,,7.3927584,,,,
East Timor,2001,4.263,,,,,,,
East Timor,2007,3.7151802,,,,,,,
East Timor,2014,4.4761324,,,,,,,
Egypt,1990,8.483874,,,,,,,
Egypt,1995,8.04005,,,,,,,
Egypt,1999,,9.772197,,,,,,
Egypt,2004,,,8.691442,,,,,
Egypt,2008,,,8.752751,,,,,
Egypt,2010,,,,9.809139,,,,
Egypt,2012,,,,10.071104,,,,
Egypt,2015,,,,10.596323,,,,
Egypt,2017,,,,9.464321,,,,
Egypt,2019,,,,,10.042003,,,
Egypt,2021,,,,10.323316,,,,
Equatorial Guinea,2022,11.624476,,,,,,,
Estonia,1995,,13.835759,,,,,,
Estonia,1998,,16.692598,,,,,,
Estonia,2000,,,15.670818,,,,,
