country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,8.346224,,,,,,,
Albania,2002,,7.640787,,,,,,
Albania,2005,,7.9654226,,,,,,
Albania,2008,,7.901133,,,,,,
Albania,2012,,8.079974,,,,,,
Albania,2014,,,7.5132675,,,,,
Albania,2015,,,7.6198263,,,,,
Albania,2016,,,7.5197735,,,,,
Albania,2017,,,7.604893,,,,,
Albania,2018,,,,8.134095,,,,
Albania,2019,,,,7.925415,,,,
Albania,2020,,,,8.109745,,,,
Algeria,1988,7.2253094,,,,,,,
Algeria,1995,,7.4802637,,,,,,
Algeria,2011,,,8.239473,,,,,
Angola,2000,5.646606,,,,,,,
Angola,2008,,6.542599,,,,,,
Angola,2018,,,5.582912,,,,,
Armenia,1999,,7.162877,,,,,,
Armenia,2001,,7.3175244,,,,,,
Armenia,2002,,7.3107915,,,,,,
Armenia,2003,,7.485865,,,,,,
Armenia,2004,,7.0132203,,,,,,
Armenia,2005,,7.125198,,,,,,
Armenia,2006,,7.95433,,,,,,
Armenia,2007,,7.8579254,,,,,,
Armenia,2008,,7.9496956,,,,,,
Armenia,2009,,8.077297,,,,,,
Armenia,2010,,7.907562,,,,,,
Armenia,2011,,7.989727,,,,,,
Armenia,2012,,8.010757,,,,,,
Armenia,2013,,7.9253783,,,,,,
Armenia,2014,,7.8556128,,,,,,
Armenia,2015,,7.8136973,,,,,,
Armenia,2016,,7.8963547,,,,,,
Armenia,2017,,7.4581003,,,,,,
Armenia,2018,,7.413683,,,,,,
Armenia,2019,,,8.04312,,,,,
Armenia,2020,,,8.447174,,,,,
Armenia,2021,,,8.209499,,,,,
Armenia,2022,,,8.255477,,,,,
Armenia,2023,,,8.274318,,,,,
Azerbaijan,1995,7.5922637,,,,,,,
Azerbaijan,2001,,7.0937366,,,,,,
Azerbaijan,2002,,8.18433,,,,,,
Azerbaijan,2003,,8.107809,,,,,,
Azerbaijan,2004,,8.014738,,,,,,
Azerbaijan,2005,,7.9390197,,,,,,
Bangladesh,1983,8.495292,,,,,,,
Bangladesh,1985,8.173038,,,,,,,
Bangladesh,1988,8.00483,,,,,,,
Bangladesh,1991,,8.170318,,,,,,
Bangladesh,1995,,7.387029,,,,,,
Bangladesh,2000,,,7.3273993,,,,,
Bangladesh,2005,,,7.3008323,,,,,
Bangladesh,2010,,,7.4875755,,,,,
Bangladesh,2016,,,7.512013,,,,,
Bangladesh,2022,,,,7.7283087,,,,
Barbados,2016,7.852593,,,,,,,
Belarus,1998,,7.84171,,,,,,
Belarus,1999,,7.9769588,,,,,,
Belarus,2000,,8.02331,,,,,,
Belarus,2001,,8.065583,,,,,,
Belarus,2002,,8.058174,,,,,,
Belarus,2003,,8.198814,,,,,,
Belarus,2004,,8.430446,,,,,,
Belarus,2005,,8.402934,,,,,,
Belarus,2006,,8.27894,,,,,,
Belarus,2007,,8.120585,,,,,,
