country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,7.805276,,,,,,,
Albania,2002,,7.626105,,,,,,
Albania,2005,,8.816665,,,,,,
Albania,2008,,9.547579,,,,,,
Albania,2012,,9.380064,,,,,,
Albania,2014,,,9.641224,,,,,
Albania,2015,,,11.579939,,,,,
Albania,2016,,,11.864534,,,,,
Albania,2017,,,11.765864,,,,,
Albania,2018,,,,13.242488,,,,
Albania,2019,,,,13.224526,,,,
Albania,2020,,,,13.689092,,,,
Algeria,1988,6.795642,,,,,,,
Algeria,1995,,7.055632,,,,,,
Algeria,2011,,,9.650589,,,,,
Angola,2000,5.9065785,,,,,,,
Angola,2008,,5.8649135,,,,,,
Angola,2018,,,4.340765,,,,,
Armenia,1999,,4.848917,,,,,,
Armenia,2001,,4.6351013,,,,,,
Armenia,2002,,4.8428392,,,,,,
Armenia,2003,,5.0795846,,,,,,
Armenia,2004,,5.933999,,,,,,
Armenia,2005,,6.6480665,,,,,,
Armenia,2006,,7.1664104,,,,,,
Armenia,2007,,7.806903,,,,,,
Armenia,2008,,8.170786,,,,,,
Armenia,2009,,7.292922,,,,,,
Armenia,2010,,7.249195,,,,,,
Armenia,2011,,7.519987,,,,,,
Armenia,2012,,7.8371167,,,,,,
Armenia,2013,,8.068649,,,,,,
Armenia,2014,,8.294807,,,,,,
Armenia,2015,,8.807816,,,,,,
Armenia,2016,,9.505332,,,,,,
Armenia,2017,,8.5450535,,,,,,
Armenia,2018,,8.548569,,,,,,
Armenia,2019,,,8.130021,,,,,
Armenia,2020,,,8.0141535,,,,,
Armenia,2021,,,8.129355,,,,,
Armenia,2022,,,8.229926,,,,,
Armenia,2023,,,8.139759,,,,,
Azerbaijan,1995,5.405805,,,,,,,
Azerbaijan,2001,,6.1592627,,,,,,
Azerbaijan,2002,,8.411004,,,,,,
Azerbaijan,2003,,8.838808,,,,,,
Azerbaijan,2004,,8.840115,,,,,,
Azerbaijan,2005,,9.827698,,,,,,
Bangladesh,1983,3.2505941,,,,,,,
Bangladesh,1985,3.4601343,,,,,,,
Bangladesh,1988,3.1358697,,,,,,,
