country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,7.787767,,,
Albania,2017,,,,,8.473739,,,
Albania,2018,,,,,8.9667635,,,
Argentina (urban),1980,24.725285,,,,,,,
Argentina (urban),1986,25.607517,,,,,,,
Argentina (urban),1987,22.286371,,,,,,,
Argentina (urban),1991,15.106325,,,,,,,
Argentina (urban),1992,,15.610269,,,,,,
Argentina (urban),1993,,16.163616,,,,,,
Argentina (urban),1994,,15.711905,,,,,,
Argentina (urban),1995,,13.9771385,,,,,,
Argentina (urban),1996,,13.506883,,,,,,
Argentina (urban),1997,,14.404846,,,,,,
Argentina (urban),1998,,,13.282036,,,,,
Argentina (urban),1999,,,13.018411,,,,,
Argentina (urban),2000,,,12.297346,,,,,
Argentina (urban),2001,,,10.811792,,,,,
Argentina (urban),2002,,,7.5716934,,,,,
Argentina (urban),2003,,,,11.18715,,,,
Argentina (urban),2004,,,,12.995076,,,,
Argentina (urban),2005,,,,14.498371,,,,
Argentina (urban),2006,,,,16.613981,,,,
Argentina (urban),2007,,,,17.138851,,,,
Argentina (urban),2008,,,,18.013245,,,,
Argentina (urban),2009,,,,19.322107,,,,
Argentina (urban),2010,,,,19.753265,,,,
Argentina (urban),2011,,,,21.26235,,,,
Argentina (urban),2012,,,,21.579973,,,,
Argentina (urban),2013,,,,21.895182,,,,
Argentina (urban),2014,,,,19.887178,,,,
Argentina (urban),2016,,,,20.560368,,,,
Argentina (urban),2017,,,,21.918959,,,,
Argentina (urban),2018,,,,19.665878,,,,
Argentina (urban),2019,,,,18.563847,,,,
Argentina (urban),2020,,,,16.278276,,,,
Argentina (urban),2021,,,,17.652157,,,,
Argentina (urban),2022,,,,17.104467,,,,
Argentina (urban),2023,,,,16.746048,,,,
Argentina (urban),2024,,,,17.317438,,,,
Armenia,1996,4.8938956,,,,,,,
Australia,1981,32.78746,,,,,,,
Australia,1985,,33.098206,,,,,,
Australia,1989,,,34.02191,,,,,
Australia,1995,,,,31.545298,,,,
Australia,2001,,,,35.668346,,,,
Australia,2003,,,,36.94382,,,,
Australia,2004,,,,40.20468,,,,
Australia,2008,,,,49.027264,,,,
Australia,2010,,,,49.27354,,,,
Australia,2014,,,,53.266125,,,,
Australia,2016,,,,52.839382,,,,
Australia,2018,,,,53.300278,,,,
Australia,2020,,,,55.775085,,,,
Austria,1994,,49.956448,,,,,,
Austria,1995,,49.67748,,,,,,
Austria,1996,,48.447594,,,,,,
Austria,1997,,49.63095,,,,,,
Austria,1998,,49.029453,,,,,,
Austria,1999,,51.21848,,,,,,
Austria,2000,,50.855312,,,,,,
Austria,2003,,,53.595093,,,,,
Austria,2004,,,56.10745,,,,,
Austria,2005,,,54.21759,,,,,
Austria,2006,,,54.46889,,,,,
Austria,2007,,,56.973392,,,,,
Austria,2008,,,58.70676,,,,,
Austria,2009,,,60.077152,,,,,
Austria,2010,,,61.231663,,,,,
Austria,2011,,,59.695587,,,,,
Austria,2012,,,58.9091,,,,,
Austria,2013,,,60.975185,,,,,
Austria,2014,,,60.710052,,,,,
Austria,2015,,,61.02484,,,,,
Austria,2016,,,63.117695,,,,,
Austria,2017,,,63.758743,,,,,
Austria,2018,,,62.769917,,,,,
Austria,2019,,,64.435684,,,,,
Austria,2020,,,65.6821,,,,,
Austria,2021,,,65.009224,,,,,
Austria,2022,,,68.29437,,,,,
Austria,2023,,,67.02188,,,,,
Belarus,1993,5.8088446,,,,,,,
