country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,6.6360745,,,,,,,
Albania,2002,,6.2358346,,,,,,
Albania,2005,,7.2309785,,,,,,
Albania,2008,,7.9665155,,,,,,
Albania,2012,,7.619505,,,,,,
Albania,2014,,,7.4695783,,,,,
Albania,2015,,,9.199945,,,,,
Albania,2016,,,9.196131,,,,,
Albania,2017,,,9.29324,,,,,
Albania,2018,,,,10.745103,,,,
Albania,2019,,,,10.869441,,,,
Albania,2020,,,,11.283639,,,,
Algeria,1988,5.389227,,,,,,,
Algeria,1995,,5.5529675,,,,,,
Algeria,2011,,,8.121848,,,,,
Angola,2000,4.1796346,,,,,,,
Angola,2008,,4.3648353,,,,,,
Angola,2018,,,3.052077,,,,,
Armenia,1999,,3.8750882,,,,,,
Armenia,2001,,3.8326168,,,,,,
Armenia,2002,,3.9912212,,,,,,
Armenia,2003,,4.2231812,,,,,,
Armenia,2004,,4.8933506,,,,,,
Armenia,2005,,5.445695,,,,,,
Armenia,2006,,5.9094234,,,,,,
Armenia,2007,,6.5216503,,,,,,
Armenia,2008,,6.690027,,,,,,
Armenia,2009,,6.087721,,,,,,
Armenia,2010,,6.1176047,,,,,,
Armenia,2011,,6.282462,,,,,,
Armenia,2012,,6.5163493,,,,,,
Armenia,2013,,6.6323805,,,,,,
Armenia,2014,,6.7599053,,,,,,
Armenia,2015,,7.238221,,,,,,
Armenia,2016,,7.570681,,,,,,
Armenia,2017,,7.1251907,,,,,,
Armenia,2018,,7.0257325,,,,,,
Armenia,2019,,,6.8727016,,,,,
Armenia,2020,,,6.861489,,,,,
Armenia,2021,,,6.929233,,,,,
Armenia,2022,,,6.8845506,,,,,
Armenia,2023,,,6.9532967,,,,,
Azerbaijan,1995,4.3135037,,,,,,,
Azerbaijan,2001,,4.9559484,,,,,,
Azerbaijan,2002,,7.4238677,,,,,,
Azerbaijan,2003,,7.620628,,,,,,
Azerbaijan,2004,,7.80361,,,,,,
Azerbaijan,2005,,8.5823345,,,,,,
Bangladesh,1983,2.7827063,,,,,,,
Bangladesh,1985,2.9550767,,,,,,,
Bangladesh,1988,2.6467233,,,,,,,
Bangladesh,1991,,2.6347556,,,,,,
Bangladesh,1995,,2.891903,,,,,,
Bangladesh,2000,,,2.944431,,,,,
Bangladesh,2005,,,3.2988117,,,,,
Bangladesh,2010,,,3.6035564,,,,,
Bangladesh,2016,,,3.9692147,,,,,
Bangladesh,2022,,,,5.435995,,,,
Barbados,2016,13.384281,,,,,,,
Belarus,1998,,3.0877616,,,,,,
Belarus,1999,,3.3077278,,,,,,
Belarus,2000,,3.7119784,,,,,,
Belarus,2001,,4.632185,,,,,,
Belarus,2002,,5.0948114,,,,,,
Belarus,2003,,5.352164,,,,,,
Belarus,2004,,6.219184,,,,,,
Belarus,2005,,7.6675572,,,,,,
Belarus,2006,,8.649988,,,,,,
Belarus,2007,,9.737364,,,,,,
Belarus,2008,,10.306505,,,,,,
Belarus,2009,,10.562989,,,,,,
Belarus,2010,,11.703591,,,,,,
Belarus,2011,,12.185304,,,,,,
Belarus,2012,,13.805497,,,,,,
Belarus,2013,,15.400154,,,,,,
Belarus,2014,,16.05849,,,,,,
Belarus,2015,,14.481479,,,,,,
Belarus,2016,,14.0115595,,,,,,
Belarus,2017,,14.317272,,,,,,
Belarus,2018,,15.65447,,,,,,
Belarus,2019,,16.304914,,,,,,
Belarus,2020,,16.607971,,,,,,
Belize,1995,,6.3092685,,,,,,
Belize,2018,,,,12.469076,,,,
Benin,2003,1.8459029,,,,,,,
Benin,2011,,1.7774413,,,,,,
Benin,2015,,1.8599916,,,,,,
Benin,2018,,,3.1246293,,,,,
Benin,2021,,,3.6380022,,,,,
Bhutan,2003,4.06322,,,,,,,
Bhutan,2007,,5.3258843,,,,,,
Bhutan,2012,,7.228917,,,,,,
Bhutan,2017,,7.934081,,,,,,
Bhutan,2022,,,14.07463,,,,,
Bosnia and Herzegovina,2001,10.894901,,,,,,,
Bosnia and Herzegovina,2004,15.443157,,,,,,,
Bosnia and Herzegovina,2007,,17.059193,,,,,,
Bosnia and Herzegovina,2011,,16.328749,,,,,,
Botswana,1985,2.3421366,,,,,,,
Botswana,1993,2.8460028,,,,,,,
Botswana,2002,,3.3803663,,,,,,
Botswana,2009,,4.829664,,,,,,
Botswana,2015,,4.53998,,,,,,
Bulgaria,1989,22.917902,,,,,,,
Bulgaria,1994,13.162023,,,,,,,
Bulgaria,1995,,,,10.880658,,,,
Bulgaria,1997,,,6.5032215,,,,,
Bulgaria,2001,,,,8.831159,,,,
Bulgaria,2003,,,,,8.556697,,,
Bulgaria,2007,,,,,11.731838,,,
Burkina Faso,1994,0.8784549,,,,,,,
Burkina Faso,1998,,1.0732986,,,,,,
Burkina Faso,2003,,1.7395014,,,,,,
Burkina Faso,2009,,,1.9256537,,,,,
Burkina Faso,2014,,,,2.3336372,,,,
Burkina Faso,2018,,,,,2.661631,,,
Burkina Faso,2021,,,,,2.9012363,,,
Burundi,1992,1.4205827,,,,,,,
Burundi,1998,,1.1509082,,,,,,
Burundi,2006,,1.5048068,,,,,,
Burundi,2013,,1.6444596,,,,,,
Burundi,2020,,,1.7240087,,,,,
Cameroon,1996,2.3476617,,,,,,,
Cameroon,2001,,3.5641975,,,,,,
Cameroon,2007,,3.2480855,,,,,,
Cameroon,2014,,3.9780161,,,,,,
Cameroon,2021,,,4.1166043,,,,,
Cape Verde,2001,3.17426,,,,,,,
Cape Verde,2007,,4.104988,,,,,,
Cape Verde,2015,,,5.1558595,,,,,
Central African Republic,1992,0.61714286,,,,,,,
Central African Republic,2008,,1.6736122,,,,,,
Central African Republic,2021,,,1.5919331,,,,,
Chad,2003,1.8263311,,,,,,,
Chad,2011,2.7341108,,,,,,,
Chad,2018,,2.9168115,,,,,,
Chad,2022,,3.0469117,,,,,,
China,1990,,1.5129056,,,,,,
China,1993,,1.6461965,,,,,,
China,1996,,2.1093411,,,,,,
China,1999,,2.153306,,,,,,
China,2002,,2.550173,,,,,,
China,2005,,3.4233663,,,,,,
China,2008,,4.0610647,,,,,,
China,2010,,4.6969028,,,,,,
China,2011,,5.210508,,,,,,
China,2012,,5.735801,,,,,,
China,2013,,,6.7257595,,,,,
China,2014,,,7.3568277,,,,,
China,2015,,,7.9577413,,,,,
China,2016,,,8.490305,,,,,
China,2017,,,8.865709,,,,,
China,2018,,,9.541096,,,,,
China,2019,,,10.106517,,,,,
China,2020,,,9.888487,,,,,
China,2021,,,11.500311,,,,,
China,2022,,,11.45226,,,,,
China (rural),1990,,1.3433101,,,,,,
China (rural),1993,,1.4285156,,,,,,
China (rural),1996,,1.7768011,,,,,,
China (rural),1999,,1.7292987,,,,,,
