country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,8.656102,,,
Albania,2017,,,,,9.263285,,,
Albania,2018,,,,,9.7897415,,,
Argentina (urban),1980,27.129507,,,,,,,
Argentina (urban),1986,27.716042,,,,,,,
Argentina (urban),1987,24.42986,,,,,,,
Argentina (urban),1991,16.51407,,,,,,,
Argentina (urban),1992,,17.271112,,,,,,
Argentina (urban),1993,,17.652037,,,,,,
Argentina (urban),1994,,17.068842,,,,,,
Argentina (urban),1995,,15.778318,,,,,,
Argentina (urban),1996,,15.137418,,,,,,
Argentina (urban),1997,,16.209293,,,,,,
Argentina (urban),1998,,,14.829559,,,,,
Argentina (urban),1999,,,14.727661,,,,,
Argentina (urban),2000,,,14.007322,,,,,
Argentina (urban),2001,,,12.500795,,,,,
Argentina (urban),2002,,,8.575318,,,,,
Argentina (urban),2003,,,,12.644422,,,,
Argentina (urban),2004,,,,14.657603,,,,
Argentina (urban),2005,,,,16.261774,,,,
Argentina (urban),2006,,,,18.578272,,,,
Argentina (urban),2007,,,,19.211332,,,,
Argentina (urban),2008,,,,20.088896,,,,
Argentina (urban),2009,,,,21.472273,,,,
Argentina (urban),2010,,,,22.07074,,,,
Argentina (urban),2011,,,,23.529959,,,,
Argentina (urban),2012,,,,23.87211,,,,
Argentina (urban),2013,,,,24.129427,,,,
Argentina (urban),2014,,,,21.966805,,,,
Argentina (urban),2016,,,,22.814356,,,,
Argentina (urban),2017,,,,24.032763,,,,
Argentina (urban),2018,,,,21.788387,,,,
Argentina (urban),2019,,,,20.6713,,,,
Argentina (urban),2020,,,,18.155481,,,,
Argentina (urban),2021,,,,19.55321,,,,
Argentina (urban),2022,,,,18.891396,,,,
Argentina (urban),2023,,,,18.541737,,,,
Argentina (urban),2024,,,,19.133984,,,,
Armenia,1996,5.3631253,,,,,,,
Australia,1981,35.168285,,,,,,,
Australia,1985,,35.588398,,,,,,
Australia,1989,,,36.65997,,,,,
Australia,1995,,,,33.749374,,,,
Australia,2001,,,,38.27444,,,,
Australia,2003,,,,39.580814,,,,
Australia,2004,,,,43.337273,,,,
Australia,2008,,,,52.49802,,,,
Australia,2010,,,,53.31642,,,,
Australia,2014,,,,56.87762,,,,
Australia,2016,,,,56.544083,,,,
Australia,2018,,,,57.72186,,,,
Australia,2020,,,,59.904133,,,,
Austria,1994,,53.196686,,,,,,
Austria,1995,,53.111794,,,,,,
Austria,1996,,51.088028,,,,,,
Austria,1997,,51.43359,,,,,,
Austria,1998,,52.055157,,,,,,
Austria,1999,,54.83327,,,,,,
Austria,2000,,53.46281,,,,,,
Austria,2003,,,56.889103,,,,,
Austria,2004,,,59.684605,,,,,
Austria,2005,,,57.865967,,,,,
Austria,2006,,,58.128075,,,,,
Austria,2007,,,60.751087,,,,,
Austria,2008,,,62.842266,,,,,
Austria,2009,,,64.20226,,,,,
Austria,2010,,,65.371284,,,,,
Austria,2011,,,63.62007,,,,,
Austria,2012,,,62.673744,,,,,
Austria,2013,,,64.65023,,,,,
Austria,2014,,,64.77157,,,,,
Austria,2015,,,65.393684,,,,,
Austria,2016,,,67.78355,,,,,
Austria,2017,,,67.82447,,,,,
Austria,2018,,,67.09029,,,,,
Austria,2019,,,68.55568,,,,,
Austria,2020,,,70.29288,,,,,
Austria,2021,,,69.28788,,,,,
Austria,2022,,,72.676445,,,,,
Austria,2023,,,71.43951,,,,,
Belarus,1993,6.0634203,,,,,,,
Belarus,1995,8.66206,,,,,,,
Belgium,1985,35.94146,,,,,,,
Belgium,1988,37.84417,,,,,,,
Belgium,1992,41.070175,,,,,,,
Belgium,1995,,47.55007,,,,,,
Belgium,1997,47.17243,,,,,,,
Belgium,2000,,51.401764,,,,,,
Belgium,2003,,,50.694218,,,,,
Belgium,2004,,,52.338894,,,,,
Belgium,2005,,,53.15002,,,,,
Belgium,2006,,,53.25091,,,,,
Belgium,2007,,,53.7829,,,,,
Belgium,2008,,,54.827045,,,,,
Belgium,2009,,,55.62808,,,,,
Belgium,2010,,,55.914806,,,,,
Belgium,2011,,,55.135868,,,,,
Belgium,2012,,,56.743336,,,,,
Belgium,2013,,,56.779152,,,,,
Belgium,2014,,,56.9095,,,,,
Belgium,2015,,,58.561443,,,,,
Belgium,2016,,,57.95664,,,,,
Belgium,2017,,,58.118523,,,,,
Belgium,2018,,,59.440945,,,,,
Belgium,2019,,,61.0438,,,,,
Belgium,2020,,,61.521175,,,,,
Belgium,2021,,,63.209538,,,,,
Belgium,2022,,,61.03689,,,,,
Belgium,2023,,,62.887207,,,,,
Belize,1993,6.3762712,,,,,,,
Belize,1994,6.028167,,,,,,,
Belize,1996,,,5.2526054,,,,,
Belize,1997,5.192937,,,,,,,
Belize,1998,5.241852,,,,,,,
Belize,1999,5.6139693,,,,,,,
Bolivia,1997,,8.40879,,,,,,
Bolivia,1999,,,7.733987,,,,,
Bolivia,2000,,,,6.575484,,,,
Bolivia,2001,,,,7.41622,,,,
Bolivia,2002,,,,7.0487657,,,,
Bolivia,2004,,,,,8.427477,,,
Bolivia,2005,,,,,,8.427503,,
Bolivia,2006,,,,,,9.353911,,
Bolivia,2007,,,,,,9.839085,,
Bolivia,2008,,,,,,11.382888,,
Bolivia,2009,,,,,,12.865957,,
Bolivia,2011,,,,,,14.537914,,
Bolivia,2012,,,,,,15.029053,,
Bolivia,2013,,,,,,16.14522,,
Bolivia,2014,,,,,,16.025192,,
Bolivia,2015,,,,,,15.803117,,
Bolivia,2016,,,,,,15.5992565,,
Bolivia,2017,,,,,,15.895114,,
Bolivia,2018,,,,,,15.964812,,
Bolivia,2019,,,,,,16.60422,,
Bolivia,2020,,,,,,15.8424,,
Bolivia,2021,,,,,,16.851826,,
Bolivia,2022,,,,,,16.41189,,
Bolivia,2023,,,,,,16.84989,,
Bolivia (urban),1990,9.0132,,,,,,,
Bolivia (urban),1992,6.5328565,,,,,,,
Brazil,1981,4.990563,,,,,,,
Brazil,1982,5.025797,,,,,,,
Brazil,1983,4.1259184,,,,,,,
Brazil,1984,4.1534314,,,,,,,
Brazil,1985,4.7289424,,,,,,,
Brazil,1986,7.9294677,,,,,,,
Brazil,1987,6.0500474,,,,,,,
Brazil,1988,5.671399,,,,,,,
Brazil,1989,6.1056075,,,,,,,
Brazil,1990,5.2624617,,,,,,,
Brazil,1992,5.292223,,,,,,,
Brazil,1993,5.4399867,,,,,,,
Brazil,1995,7.2257648,,,,,,,
Brazil,1996,7.336615,,,,,,,
Brazil,1997,7.256575,,,,,,,
Brazil,1998,7.525867,,,,,,,
Brazil,1999,7.2347584,,,,,,,
Brazil,2001,8.2352295,,,,,,,
Brazil,2002,8.341972,,,,,,,
Brazil,2003,8.113929,,,,,,,
Brazil,2004,8.36491,,,,,,,
Brazil,2005,8.848527,,,,,,,
Brazil,2006,9.639216,,,,,,,
Brazil,2007,10.328,,,,,,,
Brazil,2008,11.045473,,,,,,,
Brazil,2009,11.537851,,,,,,,
Brazil,2011,12.704954,,,,,,,
Brazil,2012,,13.450412,,,,,,
Brazil,2013,,14.14719,,,,,,
Brazil,2014,,14.63526,,,,,,
Brazil,2015,,14.268029,,,,,,
Brazil,2016,,13.853828,,,,,,
Brazil,2017,,13.9287,,,,,,
Brazil,2018,,14.251241,,,,,,
Brazil,2019,,14.706156,,,,,,
Brazil,2020,,15.395068,,,,,,
Brazil,2021,,13.2296295,,,,,,
Brazil,2022,,14.835019,,,,,,
Brazil,2023,,15.739256,,,,,,
Bulgaria,1992,,20.136791,,,,,,
Bulgaria,2006,,,,,,10.444282,,
Bulgaria,2007,,,,,,14.138472,,
Bulgaria,2008,,,,,,16.109356,,
Bulgaria,2009,,,,,,16.991888,,
Bulgaria,2010,,,,,,16.019157,,
Bulgaria,2011,,,,,,15.148642,,
Bulgaria,2012,,,,,,15.44379,,
Bulgaria,2013,,,,,,17.239273,,
Bulgaria,2014,,,,,,17.891573,,
Bulgaria,2015,,,,,,,17.000065,
Bulgaria,2016,,,,,,,19.452612,
Bulgaria,2017,,,,,,,19.180182,
Bulgaria,2018,,,,,,,21.559816,
Bulgaria,2019,,,,,,,22.930891,
Bulgaria,2020,,,,,,,25.085438,
Bulgaria,2021,,,,,,,25.722982,
Bulgaria,2022,,,,,,,27.593088,
Bulgaria,2023,,,,,,,30.182722,
Canada,1971,29.288633,,,,,,,
Canada,1973,33.831764,,,,,,,
Canada,1975,37.903484,,,,,,,
Canada,1977,40.505714,,,,,,,
Canada,1979,42.141174,,,,,,,
Canada,1981,43.881153,,,,,,,
Canada,1982,42.979683,,,,,,,
Canada,1984,43.073723,,,,,,,
Canada,1985,44.21029,,,,,,,
Canada,1986,44.5168,,,,,,,
Canada,1987,45.557976,,,,,,,
Canada,1988,46.48085,,,,,,,
Canada,1989,47.81169,,,,,,,
Canada,1990,47.73111,,,,,,,
Canada,1991,45.79922,,,,,,,
Canada,1992,46.39669,,,,,,,
Canada,1993,45.06467,,,,,,,
Canada,1994,46.095375,,,,,,,
Canada,1995,46.038464,,,,,,,
Canada,1996,,43.35663,,,,,,
Canada,1997,,43.897587,,,,,,
Canada,1998,,45.243168,,,,,,
Canada,1999,,46.823692,,,,,,
Canada,2000,,47.990868,,,,,,
Canada,2001,,49.48147,,,,,,
Canada,2002,,49.809498,,,,,,
Canada,2003,,49.88897,,,,,,
Canada,2004,,51.088825,,,,,,
Canada,2005,,52.5354,,,,,,
Canada,2006,,53.015675,,,,,,
Canada,2007,,55.279106,,,,,,
Canada,2008,,56.603653,,,,,,
Canada,2009,,56.854195,,,,,,
Canada,2010,,57.035934,,,,,,
Canada,2011,,57.8741,,,,,,
Canada,2012,,,58.83639,,,,,
Canada,2013,,,59.908768,,,,,
Canada,2014,,,60.21608,,,,,
Canada,2015,,,60.074802,,,,,
Canada,2016,,,60.26257,,,,,
Canada,2017,,,62.026566,,,,,
Canada,2018,,,62.307426,,,,,
Canada,2019,,,63.01261,,,,,
Canada,2020,,,67.25214,,,,,
Canada,2021,,,66.44978,,,,,
Chile,1987,5.848258,,,,,,,
Chile,1990,6.8003564,,,,,,,
Chile,1992,7.690908,,,,,,,
Chile,1994,8.350959,,,,,,,
Chile,1996,9.354178,,,,,,,
Chile,1998,9.928997,,,,,,,
Chile,2000,,9.322,,,,,,
Chile,2003,,9.497885,,,,,,
Chile,2006,,,11.619168,,,,,
Chile,2009,,,12.550535,,,,,
Chile,2011,,,13.443484,,,,,
Chile,2013,,,16.424032,,,,,
Chile,2015,,,17.796,,,,,
Chile,2017,,,19.509912,,,,,
Chile,2020,,,19.110287,,,,,
Chile,2022,,,22.83488,,,,,
China,1981,1.1372415,,,,,,,
China,1984,1.5522991,,,,,,,
China,1987,1.8832358,,,,,,,
China (rural),1981,1.0147539,,,,,,,
China (rural),1984,1.3760108,,,,,,,
China (rural),1987,1.6421924,,,,,,,
China (urban),1981,2.0243242,,,,,,,
China (urban),1984,2.3108544,,,,,,,
China (urban),1987,2.7813804,,,,,,,
Colombia,1992,,6.7137938,,,,,,
Colombia,1996,,5.6484704,,,,,,
Colombia,1999,,5.2025976,,,,,,
Colombia,2000,,5.715215,,,,,,
Colombia,2001,,,4.901493,,,,,
Colombia,2002,,,,6.094943,,,,
Colombia,2003,,,,6.171359,,,,
Colombia,2004,,,,6.1861715,,,,
Colombia,2005,,,,6.7698426,,,,
Colombia,2008,,,,,7.609229,,,
Colombia,2009,,,,,7.7951317,,,
Colombia,2010,,,,,8.290563,,,
Colombia,2011,,,,,8.824835,,,
Colombia,2012,,,,,9.21615,,,
Colombia,2013,,,,,9.718353,,,
Colombia,2014,,,,,10.174997,,,
Colombia,2015,,,,,10.312197,,,
Colombia,2016,,,,,10.281497,,,
Colombia,2017,,,,,10.349727,,,
Colombia,2018,,,,,10.380213,,,
Colombia,2019,,,,,10.273426,,,
Colombia,2020,,,,,8.672569,,,
Colombia,2021,,,,,,9.498013,,
Colombia,2022,,,,,,10.346999,,
Colombia,2023,,,,,,10.950849,,
Colombia (urban),1980,5.542933,,,,,,,
Colombia (urban),1988,,6.6373725,,,,,,
Colombia (urban),1989,,6.4497,,,,,,
Colombia (urban),1991,,6.9657393,,,,,,
Costa Rica,1981,4.5700245,,,,,,,
Costa Rica,1986,6.075552,,,,,,,
Costa Rica,1989,,7.927187,,,,,,
Costa Rica,1990,,8.104961,,,,,,
Costa Rica,1991,,7.3328857,,,,,,
Costa Rica,1992,,7.7377763,,,,,,
Costa Rica,1993,,8.911229,,,,,,
Costa Rica,1994,,9.922919,,,,,,
Costa Rica,1995,,9.643549,,,,,,
Costa Rica,1996,,8.993861,,,,,,
Costa Rica,1997,,9.629192,,,,,,
Costa Rica,1998,,10.603383,,,,,,
Costa Rica,1999,,10.057338,,,,,,
