country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,6.370657,,,,,,,
Albania,2002,,5.852072,,,,,,
Albania,2005,,5.9658203,,,,,,
Albania,2008,,6.098502,,,,,,
Albania,2012,,6.146083,,,,,,
Albania,2014,,,5.2298417,,,,,
Albania,2015,,,5.5666924,,,,,
Albania,2016,,,5.4228764,,,,,
Albania,2017,,,5.4791036,,,,,
Albania,2018,,,,5.9737453,,,,
Albania,2019,,,,6.0216894,,,,
Albania,2020,,,,6.08962,,,,
Algeria,1988,5.100535,,,,,,,
Algeria,1995,,5.2224784,,,,,,
Algeria,2011,,,6.3584423,,,,,
Angola,2000,3.3416204,,,,,,,
Angola,2008,,4.3176165,,,,,,
Angola,2018,,,3.332952,,,,,
Armenia,1999,,5.401748,,,,,,
Armenia,2001,,5.4950128,,,,,,
Armenia,2002,,5.605036,,,,,,
Armenia,2003,,5.8331513,,,,,,
Armenia,2004,,5.3264537,,,,,,
Armenia,2005,,5.5359235,,,,,,
Armenia,2006,,6.1383033,,,,,,
Armenia,2007,,5.8900723,,,,,,
Armenia,2008,,6.0804486,,,,,,
Armenia,2009,,6.3285804,,,,,,
Armenia,2010,,6.0713954,,,,,,
Armenia,2011,,6.137699,,,,,,
Armenia,2012,,6.112471,,,,,,
Armenia,2013,,5.980256,,,,,,
Armenia,2014,,5.848259,,,,,,
Armenia,2015,,5.769646,,,,,,
Armenia,2016,,5.516037,,,,,,
Armenia,2017,,5.770596,,,,,,
Armenia,2018,,5.7149897,,,,,,
Armenia,2019,,,6.124753,,,,,
Armenia,2020,,,6.753396,,,,,
Armenia,2021,,,6.4451485,,,,,
Armenia,2022,,,6.3302097,,,,,
Armenia,2023,,,6.5200896,,,,,
Azerbaijan,1995,5.481153,,,,,,,
Azerbaijan,2001,,5.304628,,,,,,
Azerbaijan,2002,,6.833294,,,,,,
Azerbaijan,2003,,6.5535374,,,,,,
Azerbaijan,2004,,6.6567183,,,,,,
Azerbaijan,2005,,6.62366,,,,,,
Bangladesh,1983,6.679222,,,,,,,
Bangladesh,1985,6.487995,,,,,,,
Bangladesh,1988,6.2386966,,,,,,,
Bangladesh,1991,,6.3967505,,,,,,
Bangladesh,1995,,5.864393,,,,,,
Bangladesh,2000,,,5.66677,,,,,
Bangladesh,2005,,,5.708027,,,,,
Bangladesh,2010,,,5.832735,,,,,
Bangladesh,2016,,,5.800997,,,,,
Bangladesh,2022,,,,5.980382,,,,
Barbados,2016,5.525602,,,,,,,
Belarus,1998,,5.7900558,,,,,,
Belarus,1999,,5.7529893,,,,,,
Belarus,2000,,5.8986297,,,,,,
Belarus,2001,,6.0297704,,,,,,
Belarus,2002,,6.041337,,,,,,
Belarus,2003,,6.282428,,,,,,
Belarus,2004,,6.52572,,,,,,
Belarus,2005,,6.353406,,,,,,
Belarus,2006,,6.253665,,,,,,
Belarus,2007,,6.1361256,,,,,,
Belarus,2008,,6.346088,,,,,,
Belarus,2009,,6.4513245,,,,,,
Belarus,2010,,6.2042747,,,,,,
Belarus,2011,,6.4577365,,,,,,
Belarus,2012,,6.51962,,,,,,
Belarus,2013,,6.545373,,,,,,
Belarus,2014,,6.475993,,,,,,
Belarus,2015,,6.6890135,,,,,,
Belarus,2016,,6.769322,,,,,,
Belarus,2017,,6.6287994,,,,,,
Belarus,2018,,6.762646,,,,,,
Belarus,2019,,6.7295475,,,,,,
Belarus,2020,,6.8537393,,,,,,
Belize,1995,,2.528774,,,,,,
Belize,2018,,,,4.718717,,,,
Benin,2003,5.025422,,,,,,,
Benin,2011,,4.4207354,,,,,,
Benin,2015,,4.263828,,,,,,
Benin,2018,,,5.074683,,,,,
Benin,2021,,,5.477901,,,,,
Bhutan,2003,4.5575514,,,,,,,
Bhutan,2007,,4.901126,,,,,,
Bhutan,2012,,4.9171596,,,,,,
Bhutan,2017,,4.899117,,,,,,
Bhutan,2022,,,6.211062,,,,,
Bosnia and Herzegovina,2001,6.2469063,,,,,,,
Bosnia and Herzegovina,2004,5.5392723,,,,,,,
Bosnia and Herzegovina,2007,,5.590794,,,,,,
Bosnia and Herzegovina,2011,,5.6313767,,,,,,
Botswana,1985,2.9748118,,,,,,,
Botswana,1993,2.5809193,,,,,,,
Botswana,2002,,2.3237956,,,,,,
Botswana,2009,,2.8882425,,,,,,
Botswana,2015,,2.9474533,,,,,,
Bulgaria,1989,6.9181294,,,,,,,
Bulgaria,1994,6.889908,,,,,,,
Bulgaria,1995,,,,5.925547,,,,
Bulgaria,1997,,,6.5183787,,,,,
Bulgaria,2001,,,,5.865199,,,,
Bulgaria,2003,,,,,6.394968,,,
Bulgaria,2007,,,,,6.4082294,,,
Burkina Faso,1994,3.9803176,,,,,,,
Burkina Faso,1998,,3.9862595,,,,,,
Burkina Faso,2003,,4.4285817,,,,,,
Burkina Faso,2009,,,4.890797,,,,,
Burkina Faso,2014,,,,5.477595,,,,
Burkina Faso,2018,,,,,4.502428,,,
Burkina Faso,2021,,,,,5.167852,,,
Burundi,1992,5.545297,,,,,,,
Burundi,1998,,4.6252885,,,,,,
Burundi,2006,,5.603614,,,,,,
Burundi,2013,,5.0437427,,,,,,
Burundi,2020,,,5.0866914,,,,,
Cameroon,1996,4.4062924,,,,,,,
Cameroon,2001,,4.55066,,,,,,
Cameroon,2007,,4.2627196,,,,,,
Cameroon,2014,,3.6857643,,,,,,
Cameroon,2021,,,4.2218566,,,,,
Cape Verde,2001,3.3519282,,,,,,,
Cape Verde,2007,,3.8684752,,,,,,
Cape Verde,2015,,,4.3643794,,,,,
Central African Republic,1992,1.998372,,,,,,,
Central African Republic,2008,,3.0170639,,,,,,
Central African Republic,2021,,,4.390073,,,,,
Chad,2003,4.752027,,,,,,,
Chad,2011,4.247247,,,,,,,
Chad,2018,,5.0792723,,,,,,
Chad,2022,,5.033312,,,,,,
China,1990,,5.7647066,,,,,,
China,1993,,5.55028,,,,,,
China,1996,,5.256904,,,,,,
China,1999,,4.7675633,,,,,,
China,2002,,4.312035,,,,,,
China,2005,,4.4900765,,,,,,
China,2008,,4.17494,,,,,,
China,2010,,4.0796585,,,,,,
China,2011,,4.296926,,,,,,
China,2012,,4.3002224,,,,,,
China,2013,,,4.660704,,,,,
China,2014,,,4.7232194,,,,,
China,2015,,,4.8016267,,,,,
China,2016,,,4.819472,,,,,
China,2017,,,4.7454057,,,,,
China,2018,,,4.824767,,,,,
China,2019,,,4.873328,,,,,
China,2020,,,5.044609,,,,,
China,2021,,,5.2335505,,,,,
China,2022,,,5.191549,,,,,
China (rural),1990,,6.1066465,,,,,,
China (rural),1993,,6.371329,,,,,,
China (rural),1996,,5.564875,,,,,,
China (rural),1999,,5.3369064,,,,,,
China (rural),2002,,5.0035496,,,,,,
China (rural),2005,,5.2620044,,,,,,
China (rural),2008,,4.8120227,,,,,,
China (rural),2010,,4.6890354,,,,,,
China (rural),2011,,4.9421377,,,,,,
China (rural),2012,,4.8061643,,,,,,
China (rural),2013,,,5.4896584,,,,,
China (rural),2014,,,5.522734,,,,,
China (rural),2015,,,5.579914,,,,,
China (rural),2016,,,5.5926824,,,,,
China (rural),2017,,,5.466837,,,,,
China (rural),2018,,,5.563198,,,,,
China (rural),2019,,,5.666544,,,,,
China (rural),2020,,,5.8090377,,,,,
China (rural),2021,,,5.957488,,,,,
China (rural),2022,,,5.789155,,,,,
China (urban),1990,,6.6304474,,,,,,
China (urban),1993,,6.2537594,,,,,,
China (urban),1996,,6.130877,,,,,,
China (urban),1999,,5.7997713,,,,,,
China (urban),2002,,5.594612,,,,,,
China (urban),2005,,5.4280033,,,,,,
China (urban),2008,,5.385235,,,,,,
China (urban),2010,,5.296407,,,,,,
China (urban),2011,,5.317001,,,,,,
China (urban),2012,,5.3267164,,,,,,
China (urban),2013,,,5.116583,,,,,
China (urban),2014,,,5.1449733,,,,,
China (urban),2015,,,5.1819468,,,,,
China (urban),2016,,,5.163081,,,,,
China (urban),2017,,,5.050106,,,,,
China (urban),2018,,,5.032635,,,,,
China (urban),2019,,,5.021419,,,,,
China (urban),2020,,,5.141384,,,,,
China (urban),2021,,,5.2527013,,,,,
China (urban),2022,,,5.203476,,,,,
Comoros,2004,3.2354496,,,,,,,
Comoros,2014,,3.9670098,,,,,,
Congo,2005,3.860192,,,,,,,
Congo,2011,3.5717254,,,,,,,
Cote d'Ivoire,1985,4.1762404,,,,,,,
Cote d'Ivoire,1986,4.9658093,,,,,,,
Cote d'Ivoire,1987,4.7353096,,,,,,,
Cote d'Ivoire,1988,5.156967,,,,,,,
Cote d'Ivoire,1992,,4.744267,,,,,,
Cote d'Ivoire,1995,,4.731205,,,,,,
Cote d'Ivoire,1998,,4.9013996,,,,,,
Cote d'Ivoire,2008,,,4.430932,,,,,
Cote d'Ivoire,2015,,,4.6195083,,,,,
Cote d'Ivoire,2018,,,,5.0553007,,,,
Cote d'Ivoire,2021,,,,5.3570256,,,,
Croatia,1998,,6.2247505,,,,,,
Croatia,1999,,,6.4158583,,,,,
Croatia,2000,,,5.829959,,,,,
Croatia,2001,,,5.8272896,,,,,
Croatia,2004,,6.082458,,,,,,
Croatia,2008,,5.71071,,,,,,
Croatia,2009,,5.7007866,,,,,,
Croatia,2010,,6.4184294,,,,,,
Democratic Republic of Congo,2004,4.456141,,,,,,,
Democratic Republic of Congo,2012,4.471986,,,,,,,
Democratic Republic of Congo,2020,,4.3302817,,,,,,
Djibouti,2002,4.77964,,,,,,,
Djibouti,2012,,4.317201,,,,,,
Djibouti,2013,,,4.247578,,,,,
Djibouti,2017,,,,4.701971,,,,
East Timor,2001,5.248912,,,,,,,
East Timor,2007,6.300924,,,,,,,
East Timor,2014,6.2934003,,,,,,,
Egypt,1990,5.791801,,,,,,,
Egypt,1995,6.076967,,,,,,,
Egypt,1999,,5.9673195,,,,,,
Egypt,2004,,,5.968273,,,,,
Egypt,2008,,,6.104954,,,,,
Egypt,2010,,,,6.176419,,,,
Egypt,2012,,,,6.439977,,,,
Egypt,2015,,,,6.015016,,,,
Egypt,2017,,,,6.0259767,,,,
Egypt,2019,,,,,5.9847083,,,
Egypt,2021,,,,6.3749037,,,,
Equatorial Guinea,2022,4.7965946,,,,,,,
Estonia,1995,,5.874964,,,,,,
