country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,12.874751,,,,,,,,,,,,,,,
Albania,2002,,12.942433,,,,,,,,,,,,,,
Albania,2005,,14.464925,,,,,,,,,,,,,,
Albania,2008,,15.538998,,,,,,,,,,,,,,
Albania,2012,,15.080385,,,,,,,,,,,,,,
Albania,2014,,,17.403822,,,,,,,,,,,,,
Albania,2015,,,20.68041,,,,,,,,,,,,,
Albania,2016,,,21.524391,,,,,,,,,,17.599323,,,
Albania,2017,,,21.23952,,,,,,,,,,18.157988,,,
Albania,2018,,,,21.901056,,,,,,,,,18.865122,,,
Albania,2019,,,,22.283045,,,,,,,,,,,,
Albania,2020,,,,22.666624,,,,,,,,,,,,
Algeria,1988,12.12762,,,,,,,,,,,,,,,
Algeria,1995,,12.673446,,,,,,,,,,,,,,
Algeria,2011,,,15.007457,,,,,,,,,,,,,
Angola,2000,13.357437,,,,,,,,,,,,,,,
Angola,2008,,12.016008,,,,,,,,,,,,,,
Angola,2018,,,9.9103565,,,,,,,,,,,,,
Argentina (urban),1980,,,,,,,,,58.127975,,,,,,,
Argentina (urban),1986,,,,,,,,,62.739376,,,,,,,
Argentina (urban),1987,,,,,,,,,57.358784,,,,,,,
Argentina (urban),1991,,,,,,,,,39.685665,,,,,,,
Argentina (urban),1992,,,,,,,,,,41.62916,,,,,,
Argentina (urban),1993,,,,,,,,,,42.089798,,,,,,
Argentina (urban),1994,,,,,,,,,,41.102333,,,,,,
Argentina (urban),1995,,,,,,,,,,39.750538,,,,,,
Argentina (urban),1996,,,,,,,,,,39.59449,,,,,,
Argentina (urban),1997,,,,,,,,,,41.92505,,,,,,
Argentina (urban),1998,,,,,,,,,,,40.114674,,,,,
Argentina (urban),1999,,,,,,,,,,,38.41816,,,,,
Argentina (urban),2000,,,,,,,,,,,38.32498,,,,,
Argentina (urban),2001,,,,,,,,,,,35.451897,,,,,
Argentina (urban),2002,,,,,,,,,,,24.533531,,,,,
Argentina (urban),2003,,,,,,,,,,,,34.58447,,,,
Argentina (urban),2004,,,,,,,,,,,,37.570248,,,,
Argentina (urban),2005,,,,,,,,,,,,40.84683,,,,
Argentina (urban),2006,,,,,,,,,,,,44.702724,,,,
Argentina (urban),2007,,,,,,,,,,,,46.16437,,,,
Argentina (urban),2008,,,,,,,,,,,,47.49123,,,,
Argentina (urban),2009,,,,,,,,,,,,49.24718,,,,
Argentina (urban),2010,,,,,,,,,,,,50.197807,,,,
Argentina (urban),2011,,,,,,,,,,,,53.339943,,,,
Argentina (urban),2012,,,,,,,,,,,,52.762943,,,,
Argentina (urban),2013,,,,,,,,,,,,52.607483,,,,
Argentina (urban),2014,,,,,,,,,,,,49.593708,,,,
Argentina (urban),2016,,,,,,,,,,,,51.059193,,,,
Argentina (urban),2017,,,,,,,,,,,,53.34577,,,,
Argentina (urban),2018,,,,,,,,,,,,47.92788,,,,
Argentina (urban),2019,,,,,,,,,,,,47.175232,,,,
Argentina (urban),2020,,,,,,,,,,,,41.555206,,,,
Argentina (urban),2021,,,,,,,,,,,,43.735794,,,,
Argentina (urban),2022,,,,,,,,,,,,41.838345,,,,
Argentina (urban),2023,,,,,,,,,,,,41.941925,,,,
Argentina (urban),2024,,,,,,,,,,,,43.393974,,,,
Armenia,1996,,,,,,,,,11.963472,,,,,,,
Armenia,1999,,8.528522,,,,,,,,,,,,,,
Armenia,2001,,8.27008,,,,,,,,,,,,,,
Armenia,2002,,8.477789,,,,,,,,,,,,,,
Armenia,2003,,8.383136,,,,,,,,,,,,,,
Armenia,2004,,10.483027,,,,,,,,,,,,,,
Armenia,2005,,11.401921,,,,,,,,,,,,,,
Armenia,2006,,11.356463,,,,,,,,,,,,,,
Armenia,2007,,13.138716,,,,,,,,,,,,,,
Armenia,2008,,13.236258,,,,,,,,,,,,,,
Armenia,2009,,11.716951,,,,,,,,,,,,,,
Armenia,2010,,11.738789,,,,,,,,,,,,,,
Armenia,2011,,12.197496,,,,,,,,,,,,,,
Armenia,2012,,12.283899,,,,,,,,,,,,,,
Armenia,2013,,13.20806,,,,,,,,,,,,,,
Armenia,2014,,13.178778,,,,,,,,,,,,,,
Armenia,2015,,13.771526,,,,,,,,,,,,,,
Armenia,2016,,15.459204,,,,,,,,,,,,,,
Armenia,2017,,14.189691,,,,,,,,,,,,,,
