country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,7.0459094,,,,,,,
Albania,2002,,6.592726,,,,,,
Albania,2005,,7.769417,,,,,,
Albania,2008,,8.440046,,,,,,
Albania,2012,,8.183169,,,,,,
Albania,2014,,,8.108189,,,,,
Albania,2015,,,9.929199,,,,,
Albania,2016,,,10.028277,,,,,
Albania,2017,,,10.044042,,,,,
Albania,2018,,,,11.526582,,,,
Albania,2019,,,,11.596324,,,,
Albania,2020,,,,12.040667,,,,
Algeria,1988,5.8340077,,,,,,,
Algeria,1995,,6.0274363,,,,,,
Algeria,2011,,,8.61314,,,,,
Angola,2000,4.7320027,,,,,,,
Angola,2008,,4.8426237,,,,,,
Angola,2018,,,3.471484,,,,,
Armenia,1999,,4.1995363,,,,,,
Armenia,2001,,4.076517,,,,,,
Armenia,2002,,4.2721944,,,,,,
Armenia,2003,,4.4960446,,,,,,
Armenia,2004,,5.222353,,,,,,
Armenia,2005,,5.846251,,,,,,
Armenia,2006,,6.2997246,,,,,,
Armenia,2007,,6.932251,,,,,,
Armenia,2008,,7.168249,,,,,,
Armenia,2009,,6.473314,,,,,,
Armenia,2010,,6.470026,,,,,,
Armenia,2011,,6.673445,,,,,,
Armenia,2012,,6.931467,,,,,,
Armenia,2013,,7.1154876,,,,,,
Armenia,2014,,7.2337008,,,,,,
Armenia,2015,,7.7132874,,,,,,
Armenia,2016,,8.206016,,,,,,
Armenia,2017,,7.5407743,,,,,,
Armenia,2018,,7.4940033,,,,,,
Armenia,2019,,,7.309364,,,,,
Armenia,2020,,,7.2559366,,,,,
Armenia,2021,,,7.3405724,,,,,
Armenia,2022,,,7.318247,,,,,
Armenia,2023,,,7.3215322,,,,,
Azerbaijan,1995,4.6600146,,,,,,,
Azerbaijan,2001,,5.3156238,,,,,,
Azerbaijan,2002,,7.7401433,,,,,,
Azerbaijan,2003,,7.988419,,,,,,
Azerbaijan,2004,,8.126413,,,,,,
Azerbaijan,2005,,8.950931,,,,,,
Bangladesh,1983,2.934783,,,,,,,
Bangladesh,1985,3.1168137,,,,,,,
Bangladesh,1988,2.803074,,,,,,,
Bangladesh,1991,,2.7970598,,,,,,
Bangladesh,1995,,3.070256,,,,,,
Bangladesh,2000,,,3.144957,,,,,
Bangladesh,2005,,,3.4976695,,,,,
Bangladesh,2010,,,3.8394744,,,,,
Bangladesh,2016,,,4.221707,,,,,
Bangladesh,2022,,,,5.804147,,,,
Barbados,2016,14.4627495,,,,,,,
Belarus,1998,,3.2993026,,,,,,
Belarus,1999,,3.5608907,,,,,,
Belarus,2000,,3.9757068,,,,,,
Belarus,2001,,4.9613333,,,,,,
Belarus,2002,,5.4448667,,,,,,
Belarus,2003,,5.7160115,,,,,,
Belarus,2004,,6.600803,,,,,,
Belarus,2005,,8.091558,,,,,,
Belarus,2006,,9.217846,,,,,,
Belarus,2007,,10.390771,,,,,,
Belarus,2008,,10.984038,,,,,,
Belarus,2009,,11.213221,,,,,,
Belarus,2010,,12.476789,,,,,,
Belarus,2011,,12.936547,,,,,,
Belarus,2012,,14.668505,,,,,,
Belarus,2013,,16.278261,,,,,,
Belarus,2014,,16.875849,,,,,,
Belarus,2015,,15.358146,,,,,,
Belarus,2016,,14.742715,,,,,,
Belarus,2017,,15.057996,,,,,,
